index,lat,lon,province
6601,37.5,87.5,Xinjiang
6602,37.5,87.8125,Xinjiang
6603,37.5,88.125,Xinjiang
6604,37.5,88.4375,Xinjiang
6605,37.5,88.75,Xinjiang
6606,37.5,89.0625,Xinjiang
6607,37.5,89.375,Xinjiang
6608,37.5,89.6875,Xinjiang
6609,37.5,90.0,Xinjiang
6610,37.5,90.3125,Xinjiang
6611,37.5,90.625,Xinjiang
6612,37.5,90.9375,Xinjiang
6613,37.5,91.25,Qinghai
6614,37.5,91.5625,Qinghai
6615,37.5,91.875,Qinghai
6616,37.5,92.1875,Qinghai
6617,37.5,92.5,Qinghai
6618,37.5,92.8125,Qinghai
6619,37.5,93.125,Qinghai
6620,37.5,93.4375,Qinghai
6621,37.5,93.75,Qinghai
6622,37.5,94.0625,Qinghai
6623,37.5,94.375,Qinghai
6624,37.5,94.6875,Qinghai
6625,37.5,95.0,Qinghai
6626,37.5,95.3125,Qinghai
6627,37.5,95.625,Qinghai
6628,37.5,95.9375,Qinghai
6629,37.5,96.25,Qinghai
6630,37.5,96.5625,Qinghai
6631,37.5,96.875,Qinghai
6632,37.5,97.1875,Qinghai
6633,37.5,97.5,Qinghai
6634,37.5,97.8125,Qinghai
6635,37.5,98.125,Qinghai
6636,37.5,98.4375,Qinghai
6637,37.5,98.75,Qinghai
6638,37.5,99.0625,Qinghai
6639,37.5,99.375,Qinghai
6640,37.5,99.6875,Qinghai
6641,37.5,100.0,Qinghai
6642,37.5,100.3125,Qinghai
6643,37.5,100.625,Qinghai
6644,37.5,100.9375,Qinghai
6645,37.5,101.25,Qinghai
6646,37.5,101.5625,Qinghai
6647,37.5,101.875,Qinghai
6648,37.5,102.1875,Gansu
6649,37.5,102.5,Gansu
6650,37.5,102.8125,Gansu
6651,37.5,103.125,Gansu
6652,37.5,103.4375,Gansu
6653,37.5,103.75,Gansu
6654,37.5,104.0625,Gansu
6655,37.5,104.375,WestInnerMongolia
6656,37.5,104.6875,Ningxia
6657,37.5,105.0,Ningxia
6658,37.5,105.3125,Ningxia
6659,37.5,105.625,Ningxia
6660,37.5,105.9375,Ningxia
6661,37.5,106.25,Ningxia
6662,37.5,106.5625,Ningxia
6663,37.5,106.875,Ningxia
6664,37.5,107.1875,Ningxia
6665,37.5,107.5,Shaanxi
6666,37.5,107.8125,Shaanxi
6667,37.5,108.125,Shaanxi
6668,37.5,108.4375,Shaanxi
6669,37.5,108.75,Shaanxi
6670,37.5,109.0625,Shaanxi
6671,37.5,109.375,Shaanxi
6672,37.5,109.6875,Shaanxi
6673,37.5,110.0,Shaanxi
6674,37.5,110.3125,Shaanxi
6675,37.5,110.625,Shaanxi
6676,37.5,110.9375,Shanxi
6677,37.5,111.25,Shanxi
6678,37.5,111.5625,Shanxi
6679,37.5,111.875,Shanxi
6680,37.5,112.1875,Shanxi
6681,37.5,112.5,Shanxi
6682,37.5,112.8125,Shanxi
6683,37.5,113.125,Shanxi
6684,37.5,113.4375,Shanxi
6685,37.5,113.75,Shanxi
6686,37.5,114.0625,Hebei
6687,37.5,114.375,Hebei
6688,37.5,114.6875,Hebei
6689,37.5,115.0,Hebei
6690,37.5,115.3125,Hebei
6691,37.5,115.625,Hebei
6692,37.5,115.9375,Hebei
6693,37.5,116.25,Hebei
6694,37.5,116.5625,Shandong
6695,37.5,116.875,Shandong
6696,37.5,117.1875,Shandong
6697,37.5,117.5,Shandong
6698,37.5,117.8125,Shandong
6699,37.5,118.125,Shandong
6700,37.5,118.4375,Shandong
6701,37.5,118.75,Shandong
6702,37.5,120.3125,Shandong
6703,37.5,120.625,Shandong
6704,37.5,120.9375,Shandong
6705,37.5,121.25,Shandong
6706,37.5,121.5625,Shandong
6707,37.5,122.1875,Shandong
6708,37.75,75.0,Xinjiang
6709,37.75,75.3125,Xinjiang
6710,37.75,75.625,Xinjiang
6711,37.75,75.9375,Xinjiang
6712,37.75,76.25,Xinjiang
6713,37.75,76.5625,Xinjiang
6714,37.75,76.875,Xinjiang
6715,37.75,77.1875,Xinjiang
6716,37.75,77.5,Xinjiang
6717,37.75,77.8125,Xinjiang
6718,37.75,78.125,Xinjiang
6719,37.75,78.4375,Xinjiang
6720,37.75,78.75,Xinjiang
6721,37.75,79.0625,Xinjiang
6722,37.75,79.375,Xinjiang
6723,37.75,79.6875,Xinjiang
6724,37.75,80.0,Xinjiang
6725,37.75,80.3125,Xinjiang
6726,37.75,80.625,Xinjiang
6727,37.75,80.9375,Xinjiang
6728,37.75,81.25,Xinjiang
6729,37.75,81.5625,Xinjiang
6730,37.75,81.875,Xinjiang
6731,37.75,82.1875,Xinjiang
6732,37.75,82.5,Xinjiang
6733,37.75,82.8125,Xinjiang
6734,37.75,83.125,Xinjiang
6735,37.75,83.4375,Xinjiang
6736,37.75,83.75,Xinjiang
6737,37.75,84.0625,Xinjiang
6738,37.75,84.375,Xinjiang
6739,37.75,84.6875,Xinjiang
6740,37.75,85.0,Xinjiang
6741,37.75,85.3125,Xinjiang
6742,37.75,85.625,Xinjiang
6743,37.75,85.9375,Xinjiang
6744,37.75,86.25,Xinjiang
6745,37.75,86.5625,Xinjiang
6746,37.75,86.875,Xinjiang
6747,37.75,87.1875,Xinjiang
6748,37.75,87.5,Xinjiang
6749,37.75,87.8125,Xinjiang
6750,37.75,88.125,Xinjiang
6751,37.75,88.4375,Xinjiang
6752,37.75,88.75,Xinjiang
6753,37.75,89.0625,Xinjiang
6754,37.75,89.375,Xinjiang
6755,37.75,89.6875,Xinjiang
6756,37.75,90.0,Xinjiang
6757,37.75,90.3125,Xinjiang
6758,37.75,90.625,Qinghai
6759,37.75,90.9375,Qinghai
6760,37.75,91.25,Qinghai
6761,37.75,91.5625,Qinghai
6762,37.75,91.875,Qinghai
6763,37.75,92.1875,Qinghai
6764,37.75,92.5,Qinghai
6765,37.75,92.8125,Qinghai
6766,37.75,93.125,Qinghai
6767,37.75,93.4375,Qinghai
6768,37.75,93.75,Qinghai
6769,37.75,94.0625,Qinghai
6770,37.75,94.375,Qinghai
6771,37.75,94.6875,Qinghai
6772,37.75,95.0,Qinghai
6773,37.75,95.3125,Qinghai
6774,37.75,95.625,Qinghai
6775,37.75,95.9375,Qinghai
6776,37.75,96.25,Qinghai
6777,37.75,96.5625,Qinghai
6778,37.75,96.875,Qinghai
6779,37.75,97.1875,Qinghai
6780,37.75,97.5,Qinghai
6781,37.75,97.8125,Qinghai
6782,37.75,98.125,Qinghai
6783,37.75,98.4375,Qinghai
6784,37.75,98.75,Qinghai
6785,37.75,99.0625,Qinghai
6786,37.75,99.375,Qinghai
6787,37.75,99.6875,Qinghai
6788,37.75,100.0,Qinghai
6789,37.75,100.3125,Qinghai
6790,37.75,100.625,Qinghai
6791,37.75,100.9375,Qinghai
6792,37.75,101.25,Qinghai
6793,37.75,101.5625,Qinghai
6794,37.75,101.875,Gansu
6795,37.75,102.1875,Gansu
6796,37.75,102.5,Gansu
6797,37.75,102.8125,Gansu
6798,37.75,103.125,Gansu
6799,37.75,103.4375,Gansu
6800,37.75,103.75,WestInnerMongolia
6801,37.75,104.0625,WestInnerMongolia
6802,37.75,104.375,WestInnerMongolia
6803,37.75,104.6875,WestInnerMongolia
6804,37.75,105.0,WestInnerMongolia
6805,37.75,105.3125,WestInnerMongolia
6806,37.75,105.625,Ningxia
6807,37.75,105.9375,Ningxia
6808,37.75,106.25,Ningxia
6809,37.75,106.5625,Ningxia
6810,37.75,106.875,Ningxia
6811,37.75,107.1875,Ningxia
6812,37.75,107.5,Shaanxi
6813,37.75,107.8125,Shaanxi
6814,37.75,108.125,WestInnerMongolia
6815,37.75,108.4375,WestInnerMongolia
6816,37.75,108.75,WestInnerMongolia
6817,37.75,109.0625,Shaanxi
6818,37.75,109.375,Shaanxi
6819,37.75,109.6875,Shaanxi
6820,37.75,110.0,Shaanxi
6821,37.75,110.3125,Shaanxi
6822,37.75,110.625,Shaanxi
6823,37.75,110.9375,Shanxi
6824,37.75,111.25,Shanxi
6825,37.75,111.5625,Shanxi
6826,37.75,111.875,Shanxi
6827,37.75,112.1875,Shanxi
6828,37.75,112.5,Shanxi
6829,37.75,112.8125,Shanxi
6830,37.75,113.125,Shanxi
6831,37.75,113.4375,Shanxi
6832,37.75,113.75,Shanxi
6833,37.75,114.0625,Hebei
6834,37.75,114.375,Hebei
6835,37.75,114.6875,Hebei
6836,37.75,115.0,Hebei
6837,37.75,115.3125,Hebei
6838,37.75,115.625,Hebei
6839,37.75,115.9375,Hebei
6840,37.75,116.25,Hebei
6841,37.75,116.5625,Hebei
6842,37.75,116.875,Shandong
6843,37.75,117.1875,Shandong
6844,37.75,117.5,Shandong
6845,37.75,117.8125,Shandong
6846,37.75,118.125,Shandong
6847,37.75,118.4375,Shandong
6848,37.75,118.75,Shandong
6849,37.75,119.0625,Shandong
6850,37.75,120.625,Shandong
6851,37.75,120.9375,Shandong
6852,38.0,75.0,Xinjiang
6853,38.0,75.3125,Xinjiang
6854,38.0,75.625,Xinjiang
6855,38.0,75.9375,Xinjiang
6856,38.0,76.25,Xinjiang
6857,38.0,76.5625,Xinjiang
6858,38.0,76.875,Xinjiang
6859,38.0,77.1875,Xinjiang
6860,38.0,77.5,Xinjiang
6861,38.0,77.8125,Xinjiang
6862,38.0,78.125,Xinjiang
6863,38.0,78.4375,Xinjiang
6864,38.0,78.75,Xinjiang
6865,38.0,79.0625,Xinjiang
6866,38.0,79.375,Xinjiang
6867,38.0,79.6875,Xinjiang
6868,38.0,80.0,Xinjiang
6869,38.0,80.3125,Xinjiang
6870,38.0,80.625,Xinjiang
6871,38.0,80.9375,Xinjiang
6872,38.0,81.25,Xinjiang
6873,38.0,81.5625,Xinjiang
6874,38.0,81.875,Xinjiang
6875,38.0,82.1875,Xinjiang
6876,38.0,82.5,Xinjiang
6877,38.0,82.8125,Xinjiang
6878,38.0,83.125,Xinjiang
6879,38.0,83.4375,Xinjiang
6880,38.0,83.75,Xinjiang
6881,38.0,84.0625,Xinjiang
6882,38.0,84.375,Xinjiang
6883,38.0,84.6875,Xinjiang
6884,38.0,85.0,Xinjiang
6885,38.0,85.3125,Xinjiang
6886,38.0,85.625,Xinjiang
6887,38.0,85.9375,Xinjiang
6888,38.0,86.25,Xinjiang
6889,38.0,86.5625,Xinjiang
6890,38.0,86.875,Xinjiang
6891,38.0,87.1875,Xinjiang
6892,38.0,87.5,Xinjiang
6893,38.0,87.8125,Xinjiang
6894,38.0,88.125,Xinjiang
6895,38.0,88.4375,Xinjiang
6896,38.0,88.75,Xinjiang
6897,38.0,89.0625,Xinjiang
6898,38.0,89.375,Xinjiang
6899,38.0,89.6875,Xinjiang
6900,38.0,90.0,Xinjiang
6901,38.0,90.3125,Xinjiang
6902,38.0,90.625,Qinghai
6903,38.0,90.9375,Qinghai
6904,38.0,91.25,Qinghai
6905,38.0,91.5625,Qinghai
6906,38.0,91.875,Qinghai
6907,38.0,92.1875,Qinghai
6908,38.0,92.5,Qinghai
6909,38.0,92.8125,Qinghai
6910,38.0,93.125,Qinghai
6911,38.0,93.4375,Qinghai
6912,38.0,93.75,Qinghai
6913,38.0,94.0625,Qinghai
6914,38.0,94.375,Qinghai
6915,38.0,94.6875,Qinghai
6916,38.0,95.0,Qinghai
6917,38.0,95.3125,Qinghai
6918,38.0,95.625,Qinghai
6919,38.0,95.9375,Qinghai
6920,38.0,96.25,Qinghai
6921,38.0,96.5625,Qinghai
6922,38.0,96.875,Qinghai
6923,38.0,97.1875,Qinghai
6924,38.0,97.5,Qinghai
6925,38.0,97.8125,Qinghai
6926,38.0,98.125,Qinghai
6927,38.0,98.4375,Qinghai
6928,38.0,98.75,Qinghai
6929,38.0,99.0625,Qinghai
6930,38.0,99.375,Qinghai
6931,38.0,99.6875,Qinghai
6932,38.0,100.0,Qinghai
6933,38.0,100.3125,Qinghai
6934,38.0,100.625,Qinghai
6935,38.0,100.9375,Qinghai
6936,38.0,101.25,Gansu
6937,38.0,101.5625,Gansu
6938,38.0,101.875,Gansu
6939,38.0,102.1875,Gansu
6940,38.0,102.5,Gansu
6941,38.0,102.8125,Gansu
6942,38.0,103.125,Gansu
6943,38.0,103.4375,WestInnerMongolia
6944,38.0,103.75,WestInnerMongolia
6945,38.0,104.0625,WestInnerMongolia
6946,38.0,104.375,WestInnerMongolia
6947,38.0,104.6875,WestInnerMongolia
6948,38.0,105.0,WestInnerMongolia
6949,38.0,105.3125,WestInnerMongolia
6950,38.0,105.625,WestInnerMongolia
6951,38.0,105.9375,Ningxia
6952,38.0,106.25,Ningxia
6953,38.0,106.5625,Ningxia
6954,38.0,106.875,Ningxia
6955,38.0,107.1875,Ningxia
6956,38.0,107.5,WestInnerMongolia
6957,38.0,107.8125,WestInnerMongolia
6958,38.0,108.125,WestInnerMongolia
6959,38.0,108.4375,WestInnerMongolia
6960,38.0,108.75,WestInnerMongolia
6961,38.0,109.0625,Shaanxi
6962,38.0,109.375,Shaanxi
6963,38.0,109.6875,Shaanxi
6964,38.0,110.0,Shaanxi
6965,38.0,110.3125,Shaanxi
6966,38.0,110.625,Shanxi
6967,38.0,110.9375,Shanxi
6968,38.0,111.25,Shanxi
6969,38.0,111.5625,Shanxi
6970,38.0,111.875,Shanxi
6971,38.0,112.1875,Shanxi
6972,38.0,112.5,Shanxi
6973,38.0,112.8125,Shanxi
6974,38.0,113.125,Shanxi
6975,38.0,113.4375,Shanxi
6976,38.0,113.75,Shanxi
6977,38.0,114.0625,Hebei
6978,38.0,114.375,Hebei
6979,38.0,114.6875,Hebei
6980,38.0,115.0,Hebei
6981,38.0,115.3125,Hebei
6982,38.0,115.625,Hebei
6983,38.0,115.9375,Hebei
6984,38.0,116.25,Hebei
6985,38.0,116.5625,Hebei
6986,38.0,116.875,Hebei
6987,38.0,117.1875,Hebei
6988,38.0,117.5,Hebei
6989,38.0,117.8125,Shandong
6990,38.0,118.125,Shandong
6991,38.0,118.4375,Shandong
6992,38.0,118.75,Shandong
6993,38.25,75.0,Xinjiang
6994,38.25,75.3125,Xinjiang
6995,38.25,75.625,Xinjiang
6996,38.25,75.9375,Xinjiang
6997,38.25,76.25,Xinjiang
6998,38.25,76.5625,Xinjiang
6999,38.25,76.875,Xinjiang
7000,38.25,77.1875,Xinjiang
7001,38.25,77.5,Xinjiang
7002,38.25,77.8125,Xinjiang
7003,38.25,78.125,Xinjiang
7004,38.25,78.4375,Xinjiang
7005,38.25,78.75,Xinjiang
7006,38.25,79.0625,Xinjiang
7007,38.25,79.375,Xinjiang
7008,38.25,79.6875,Xinjiang
7009,38.25,80.0,Xinjiang
7010,38.25,80.3125,Xinjiang
7011,38.25,80.625,Xinjiang
7012,38.25,80.9375,Xinjiang
7013,38.25,81.25,Xinjiang
7014,38.25,81.5625,Xinjiang
7015,38.25,81.875,Xinjiang
7016,38.25,82.1875,Xinjiang
7017,38.25,82.5,Xinjiang
7018,38.25,82.8125,Xinjiang
7019,38.25,83.125,Xinjiang
7020,38.25,83.4375,Xinjiang
7021,38.25,83.75,Xinjiang
7022,38.25,84.0625,Xinjiang
7023,38.25,84.375,Xinjiang
7024,38.25,84.6875,Xinjiang
7025,38.25,85.0,Xinjiang
7026,38.25,85.3125,Xinjiang
7027,38.25,85.625,Xinjiang
7028,38.25,85.9375,Xinjiang
7029,38.25,86.25,Xinjiang
7030,38.25,86.5625,Xinjiang
7031,38.25,86.875,Xinjiang
7032,38.25,87.1875,Xinjiang
7033,38.25,87.5,Xinjiang
7034,38.25,87.8125,Xinjiang
7035,38.25,88.125,Xinjiang
7036,38.25,88.4375,Xinjiang
7037,38.25,88.75,Xinjiang
7038,38.25,89.0625,Xinjiang
7039,38.25,89.375,Xinjiang
7040,38.25,89.6875,Xinjiang
7041,38.25,90.0,Xinjiang
7042,38.25,90.3125,Qinghai
7043,38.25,90.625,Qinghai
7044,38.25,90.9375,Qinghai
7045,38.25,91.25,Qinghai
7046,38.25,91.5625,Qinghai
7047,38.25,91.875,Qinghai
7048,38.25,92.1875,Qinghai
7049,38.25,92.5,Qinghai
7050,38.25,92.8125,Qinghai
7051,38.25,93.125,Qinghai
7052,38.25,93.4375,Qinghai
7053,38.25,93.75,Qinghai
7054,38.25,94.0625,Qinghai
7055,38.25,94.375,Qinghai
7056,38.25,94.6875,Qinghai
7057,38.25,95.0,Qinghai
7058,38.25,95.3125,Qinghai
7059,38.25,95.625,Qinghai
7060,38.25,95.9375,Gansu
7061,38.25,96.25,Gansu
7062,38.25,96.5625,Qinghai
7063,38.25,96.875,Qinghai
7064,38.25,97.1875,Qinghai
7065,38.25,97.5,Qinghai
7066,38.25,97.8125,Qinghai
7067,38.25,98.125,Qinghai
7068,38.25,98.4375,Qinghai
7069,38.25,98.75,Qinghai
7070,38.25,99.0625,Qinghai
7071,38.25,99.375,Qinghai
7072,38.25,99.6875,Qinghai
7073,38.25,100.0,Qinghai
7074,38.25,100.3125,Qinghai
7075,38.25,100.625,Qinghai
7076,38.25,100.9375,Gansu
7077,38.25,101.25,Gansu
7078,38.25,101.5625,Gansu
7079,38.25,101.875,Gansu
7080,38.25,102.1875,Gansu
7081,38.25,102.5,Gansu
7082,38.25,102.8125,Gansu
7083,38.25,103.125,Gansu
7084,38.25,103.4375,Gansu
7085,38.25,103.75,WestInnerMongolia
7086,38.25,104.0625,WestInnerMongolia
7087,38.25,104.375,WestInnerMongolia
7088,38.25,104.6875,WestInnerMongolia
7089,38.25,105.0,WestInnerMongolia
7090,38.25,105.3125,WestInnerMongolia
7091,38.25,105.625,WestInnerMongolia
7092,38.25,105.9375,Ningxia
7093,38.25,106.25,Ningxia
7094,38.25,106.5625,Ningxia
7095,38.25,106.875,WestInnerMongolia
7096,38.25,107.1875,WestInnerMongolia
7097,38.25,107.5,WestInnerMongolia
7098,38.25,107.8125,WestInnerMongolia
7099,38.25,108.125,WestInnerMongolia
7100,38.25,108.4375,WestInnerMongolia
7101,38.25,108.75,WestInnerMongolia
7102,38.25,109.0625,Shaanxi
7103,38.25,109.375,Shaanxi
7104,38.25,109.6875,Shaanxi
7105,38.25,110.0,Shaanxi
7106,38.25,110.3125,Shaanxi
7107,38.25,110.625,Shanxi
7108,38.25,110.9375,Shanxi
7109,38.25,111.25,Shanxi
7110,38.25,111.5625,Shanxi
7111,38.25,111.875,Shanxi
7112,38.25,112.1875,Shanxi
7113,38.25,112.5,Shanxi
7114,38.25,112.8125,Shanxi
7115,38.25,113.125,Shanxi
7116,38.25,113.4375,Shanxi
7117,38.25,113.75,Hebei
7118,38.25,114.0625,Hebei
7119,38.25,114.375,Hebei
7120,38.25,114.6875,Hebei
7121,38.25,115.0,Hebei
7122,38.25,115.3125,Hebei
7123,38.25,115.625,Hebei
7124,38.25,115.9375,Hebei
7125,38.25,116.25,Hebei
7126,38.25,116.5625,Hebei
7127,38.25,116.875,Hebei
7128,38.25,117.1875,Hebei
7129,38.25,117.5,Hebei
7130,38.25,117.8125,Hebei
7131,38.5,75.0,Xinjiang
7132,38.5,75.3125,Xinjiang
7133,38.5,75.625,Xinjiang
7134,38.5,75.9375,Xinjiang
7135,38.5,76.25,Xinjiang
7136,38.5,76.5625,Xinjiang
7137,38.5,76.875,Xinjiang
7138,38.5,77.1875,Xinjiang
7139,38.5,77.5,Xinjiang
7140,38.5,77.8125,Xinjiang
7141,38.5,78.125,Xinjiang
7142,38.5,78.4375,Xinjiang
7143,38.5,78.75,Xinjiang
7144,38.5,79.0625,Xinjiang
7145,38.5,79.375,Xinjiang
7146,38.5,79.6875,Xinjiang
7147,38.5,80.0,Xinjiang
7148,38.5,80.3125,Xinjiang
7149,38.5,80.625,Xinjiang
7150,38.5,80.9375,Xinjiang
7151,38.5,81.25,Xinjiang
7152,38.5,81.5625,Xinjiang
7153,38.5,81.875,Xinjiang
7154,38.5,82.1875,Xinjiang
7155,38.5,82.5,Xinjiang
7156,38.5,82.8125,Xinjiang
7157,38.5,83.125,Xinjiang
7158,38.5,83.4375,Xinjiang
7159,38.5,83.75,Xinjiang
7160,38.5,84.0625,Xinjiang
7161,38.5,84.375,Xinjiang
7162,38.5,84.6875,Xinjiang
7163,38.5,85.0,Xinjiang
7164,38.5,85.3125,Xinjiang
7165,38.5,85.625,Xinjiang
7166,38.5,85.9375,Xinjiang
7167,38.5,86.25,Xinjiang
7168,38.5,86.5625,Xinjiang
7169,38.5,86.875,Xinjiang
7170,38.5,87.1875,Xinjiang
7171,38.5,87.5,Xinjiang
7172,38.5,87.8125,Xinjiang
7173,38.5,88.125,Xinjiang
7174,38.5,88.4375,Xinjiang
7175,38.5,88.75,Xinjiang
7176,38.5,89.0625,Xinjiang
7177,38.5,89.375,Xinjiang
7178,38.5,89.6875,Xinjiang
7179,38.5,90.0,Xinjiang
7180,38.5,90.3125,Xinjiang
7181,38.5,90.625,Qinghai
7182,38.5,90.9375,Qinghai
7183,38.5,91.25,Qinghai
7184,38.5,91.5625,Qinghai
7185,38.5,91.875,Qinghai
7186,38.5,92.1875,Qinghai
7187,38.5,92.5,Qinghai
7188,38.5,92.8125,Qinghai
7189,38.5,93.125,Qinghai
7190,38.5,93.4375,Qinghai
7191,38.5,93.75,Qinghai
7192,38.5,94.0625,Qinghai
7193,38.5,94.375,Qinghai
7194,38.5,94.6875,Gansu
7195,38.5,95.0,Gansu
7196,38.5,95.3125,Gansu
7197,38.5,95.625,Gansu
7198,38.5,95.9375,Gansu
7199,38.5,96.25,Gansu
7200,38.5,96.5625,Gansu
7201,38.5,96.875,Qinghai
7202,38.5,97.1875,Qinghai
7203,38.5,97.5,Qinghai
7204,38.5,97.8125,Qinghai
7205,38.5,98.125,Qinghai
7206,38.5,98.4375,Qinghai
7207,38.5,98.75,Qinghai
7208,38.5,99.0625,Qinghai
7209,38.5,99.375,Qinghai
7210,38.5,99.6875,Gansu
7211,38.5,100.0,Gansu
7212,38.5,100.3125,Gansu
7213,38.5,100.625,Gansu
7214,38.5,100.9375,Gansu
7215,38.5,101.25,Gansu
7216,38.5,101.5625,Gansu
7217,38.5,101.875,Gansu
7218,38.5,102.1875,Gansu
7219,38.5,102.5,Gansu
7220,38.5,102.8125,Gansu
7221,38.5,103.125,Gansu
7222,38.5,103.4375,Gansu
7223,38.5,103.75,WestInnerMongolia
7224,38.5,104.0625,WestInnerMongolia
7225,38.5,104.375,WestInnerMongolia
7226,38.5,104.6875,WestInnerMongolia
7227,38.5,105.0,WestInnerMongolia
7228,38.5,105.3125,WestInnerMongolia
7229,38.5,105.625,WestInnerMongolia
7230,38.5,105.9375,Ningxia
7231,38.5,106.25,Ningxia
7232,38.5,106.5625,Ningxia
7233,38.5,106.875,WestInnerMongolia
7234,38.5,107.1875,WestInnerMongolia
7235,38.5,107.5,WestInnerMongolia
7236,38.5,107.8125,WestInnerMongolia
7237,38.5,108.125,WestInnerMongolia
7238,38.5,108.4375,WestInnerMongolia
7239,38.5,108.75,WestInnerMongolia
7240,38.5,109.0625,WestInnerMongolia
7241,38.5,109.375,Shaanxi
7242,38.5,109.6875,Shaanxi
7243,38.5,110.0,Shaanxi
7244,38.5,110.3125,Shaanxi
7245,38.5,110.625,Shaanxi
7246,38.5,110.9375,Shanxi
7247,38.5,111.25,Shanxi
7248,38.5,111.5625,Shanxi
7249,38.5,111.875,Shanxi
7250,38.5,112.1875,Shanxi
7251,38.5,112.5,Shanxi
7252,38.5,112.8125,Shanxi
7253,38.5,113.125,Shanxi
7254,38.5,113.4375,Shanxi
7255,38.5,113.75,Hebei
7256,38.5,114.0625,Hebei
7257,38.5,114.375,Hebei
7258,38.5,114.6875,Hebei
7259,38.5,115.0,Hebei
7260,38.5,115.3125,Hebei
7261,38.5,115.625,Hebei
7262,38.5,115.9375,Hebei
7263,38.5,116.25,Hebei
7264,38.5,116.5625,Hebei
7265,38.5,116.875,Hebei
7266,38.5,117.1875,Hebei
7267,38.5,117.5,Hebei
7268,38.75,74.0625,Xinjiang
7269,38.75,74.375,Xinjiang
7270,38.75,74.6875,Xinjiang
7271,38.75,75.0,Xinjiang
7272,38.75,75.3125,Xinjiang
7273,38.75,75.625,Xinjiang
7274,38.75,75.9375,Xinjiang
7275,38.75,76.25,Xinjiang
7276,38.75,76.5625,Xinjiang
7277,38.75,76.875,Xinjiang
7278,38.75,77.1875,Xinjiang
7279,38.75,77.5,Xinjiang
7280,38.75,77.8125,Xinjiang
7281,38.75,78.125,Xinjiang
7282,38.75,78.4375,Xinjiang
7283,38.75,78.75,Xinjiang
7284,38.75,79.0625,Xinjiang
7285,38.75,79.375,Xinjiang
7286,38.75,79.6875,Xinjiang
7287,38.75,80.0,Xinjiang
7288,38.75,80.3125,Xinjiang
7289,38.75,80.625,Xinjiang
7290,38.75,80.9375,Xinjiang
7291,38.75,81.25,Xinjiang
7292,38.75,81.5625,Xinjiang
7293,38.75,81.875,Xinjiang
7294,38.75,82.1875,Xinjiang
7295,38.75,82.5,Xinjiang
7296,38.75,82.8125,Xinjiang
7297,38.75,83.125,Xinjiang
7298,38.75,83.4375,Xinjiang
7299,38.75,83.75,Xinjiang
7300,38.75,84.0625,Xinjiang
7301,38.75,84.375,Xinjiang
7302,38.75,84.6875,Xinjiang
7303,38.75,85.0,Xinjiang
7304,38.75,85.3125,Xinjiang
7305,38.75,85.625,Xinjiang
7306,38.75,85.9375,Xinjiang
7307,38.75,86.25,Xinjiang
7308,38.75,86.5625,Xinjiang
7309,38.75,86.875,Xinjiang
7310,38.75,87.1875,Xinjiang
7311,38.75,87.5,Xinjiang
7312,38.75,87.8125,Xinjiang
7313,38.75,88.125,Xinjiang
7314,38.75,88.4375,Xinjiang
7315,38.75,88.75,Xinjiang
7316,38.75,89.0625,Xinjiang
7317,38.75,89.375,Xinjiang
7318,38.75,89.6875,Xinjiang
7319,38.75,90.0,Xinjiang
7320,38.75,90.3125,Xinjiang
7321,38.75,90.625,Xinjiang
7322,38.75,90.9375,Xinjiang
7323,38.75,91.25,Xinjiang
7324,38.75,91.5625,Qinghai
7325,38.75,91.875,Qinghai
7326,38.75,92.1875,Qinghai
7327,38.75,92.5,Qinghai
7328,38.75,92.8125,Qinghai
7329,38.75,93.125,Qinghai
7330,38.75,93.4375,Qinghai
7331,38.75,93.75,Qinghai
7332,38.75,94.0625,Qinghai
7333,38.75,94.375,Qinghai
7334,38.75,94.6875,Gansu
7335,38.75,95.0,Gansu
7336,38.75,95.3125,Gansu
7337,38.75,95.625,Gansu
7338,38.75,95.9375,Gansu
7339,38.75,96.25,Gansu
7340,38.75,96.5625,Gansu
7341,38.75,96.875,Gansu
7342,38.75,97.1875,Qinghai
7343,38.75,97.5,Qinghai
7344,38.75,97.8125,Qinghai
7345,38.75,98.125,Qinghai
7346,38.75,98.4375,Qinghai
7347,38.75,98.75,Qinghai
7348,38.75,99.0625,Qinghai
7349,38.75,99.375,Gansu
7350,38.75,99.6875,Gansu
7351,38.75,100.0,Gansu
7352,38.75,100.3125,Gansu
7353,38.75,100.625,Gansu
7354,38.75,100.9375,Gansu
7355,38.75,101.25,Gansu
7356,38.75,101.5625,WestInnerMongolia
7357,38.75,101.875,WestInnerMongolia
7358,38.75,102.1875,Gansu
7359,38.75,102.5,Gansu
7360,38.75,102.8125,Gansu
7361,38.75,103.125,Gansu
7362,38.75,103.4375,Gansu
7363,38.75,103.75,Gansu
7364,38.75,104.0625,WestInnerMongolia
7365,38.75,104.375,WestInnerMongolia
7366,38.75,104.6875,WestInnerMongolia
7367,38.75,105.0,WestInnerMongolia
7368,38.75,105.3125,WestInnerMongolia
7369,38.75,105.625,WestInnerMongolia
7370,38.75,105.9375,Ningxia
7371,38.75,106.25,Ningxia
7372,38.75,106.5625,Ningxia
7373,38.75,106.875,WestInnerMongolia
7374,38.75,107.1875,WestInnerMongolia
7375,38.75,107.5,WestInnerMongolia
7376,38.75,107.8125,WestInnerMongolia
