Index,lon,lat,row_number,col_number,annual_potential (MWh),provin
2600,99.062500,29.500000,479,894,1495865.111632,Sichuan
2601,99.375000,29.500000,479,895,8990388.033961,Sichuan
2602,99.687500,29.500000,479,896,5291682.198199,Sichuan
2603,100.000000,29.500000,479,897,11180569.559595,Sichuan
2604,100.312500,29.500000,479,898,11180569.559595,Sichuan
2605,100.625000,29.500000,479,899,8199988.314539,Sichuan
2606,100.937500,29.500000,479,900,8611754.704528,Sichuan
2607,101.250000,29.500000,479,901,2255240.633365,Sichuan
2608,101.562500,29.500000,479,902,2255240.633365,Sichuan
2609,101.875000,29.500000,479,903,1051470.270371,Sichuan
2610,102.187500,29.500000,479,904,1057107.973160,Sichuan
2611,102.500000,29.500000,479,905,151211.283729,Sichuan
2612,102.812500,29.500000,479,906,280872.793908,Sichuan
2613,103.125000,29.500000,479,907,30668.495956,Sichuan
2614,103.437500,29.500000,479,908,84337.970695,Sichuan
2615,103.750000,29.500000,479,909,830425.797535,Sichuan
2616,104.062500,29.500000,479,910,830425.797535,Sichuan
2617,104.375000,29.500000,479,911,1882494.630459,Sichuan
2618,104.687500,29.500000,479,912,1882494.630459,Sichuan
2619,105.000000,29.500000,479,913,2278048.930737,Sichuan
2620,105.312500,29.500000,479,914,2147525.427208,Sichuan
2621,105.625000,29.500000,479,915,2068304.927954,Chongqing
2622,105.937500,29.500000,479,916,1796676.898013,Chongqing
2623,106.250000,29.500000,479,917,1796676.898013,Chongqing
2624,106.562500,29.500000,479,918,1928829.264843,Chongqing
2625,106.875000,29.500000,479,919,1464682.927207,Chongqing
2626,107.187500,29.500000,479,920,908154.047153,Chongqing
2627,107.500000,29.500000,479,921,908154.047153,Chongqing
2628,107.812500,29.500000,479,922,266004.694683,Chongqing
2629,108.125000,29.500000,479,923,619164.166885,Chongqing
2630,108.437500,29.500000,479,924,1317256.250022,Chongqing
2631,108.750000,29.500000,479,925,737441.269045,Chongqing
2632,109.062500,29.500000,479,926,1105575.534549,Hubei
2633,109.375000,29.500000,479,927,1105575.534549,Hubei
2634,109.687500,29.500000,479,928,1178020.566899,Hunan
2635,110.000000,29.500000,479,929,1967355.940712,Hunan
2636,110.312500,29.500000,479,930,1663162.215216,Hunan
2637,110.625000,29.500000,479,931,2121269.685504,Hunan
2638,110.937500,29.500000,479,932,1884731.495407,Hunan
2639,111.250000,29.500000,479,933,2382732.996199,Hunan
2640,111.562500,29.500000,479,934,2382732.996199,Hunan
2641,111.875000,29.500000,479,935,2486582.655825,Hunan
2642,112.187500,29.500000,479,936,2044179.927544,Hunan
2643,112.500000,29.500000,479,937,1944012.964433,Hunan
2644,112.812500,29.500000,479,938,1421791.803763,Hunan
2645,113.125000,29.500000,479,939,2467098.941769,Hubei
2646,113.437500,29.500000,479,940,2467098.941769,Hunan
2647,113.750000,29.500000,479,941,2693883.910896,Hubei
2648,114.062500,29.500000,479,942,2451845.088973,Hubei
2649,114.375000,29.500000,479,943,1137677.139753,Hubei
2650,114.687500,29.500000,479,944,1485680.910677,Hubei
2651,115.000000,29.500000,479,945,1344385.091894,Jiangxi
2652,115.312500,29.500000,479,946,597695.561476,Jiangxi
2653,115.625000,29.500000,479,947,597695.561476,Jiangxi
2654,115.937500,29.500000,479,948,2004475.283088,Jiangxi
2655,116.250000,29.500000,479,949,2448295.805325,Jiangxi
2656,116.562500,29.500000,479,950,2187988.677731,Jiangxi
2657,116.875000,29.500000,479,951,2158401.169758,Jiangxi
2658,117.187500,29.500000,479,952,2158401.169758,Jiangxi
2659,117.500000,29.500000,479,953,392138.489341,Jiangxi
2660,117.812500,29.500000,479,954,100030.034206,Jiangxi
2661,118.125000,29.500000,479,955,30637.635238,Jiangxi
2662,118.437500,29.500000,479,956,386884.278266,Zhejiang
2663,118.750000,29.500000,479,957,44470.100839,Zhejiang
2664,119.062500,29.500000,479,958,758886.636274,Zhejiang
2665,119.375000,29.500000,479,959,1853267.133328,Zhejiang
2666,119.687500,29.500000,479,960,1416771.411867,Zhejiang
2667,120.000000,29.500000,479,961,2866406.966138,Zhejiang
2668,120.312500,29.500000,479,962,2866406.966138,Zhejiang
2669,120.625000,29.500000,479,963,390837.082753,Zhejiang
2670,120.937500,29.500000,479,964,390837.082753,Zhejiang
2671,121.250000,29.500000,479,965,477916.099318,Zhejiang
2672,121.562500,29.500000,479,966,1386931.256631,Zhejiang
2673,121.875000,29.500000,479,967,794369.130856,Zhejiang
2676,82.812500,29.750000,480,842,5517268.415145,Xizang
2677,83.125000,29.750000,480,843,747263.774286,Xizang
2678,83.437500,29.750000,480,844,747263.774286,Xizang
2679,83.750000,29.750000,480,845,16205768.277147,Xizang
2680,84.062500,29.750000,480,846,28123204.885490,Xizang
2681,84.375000,29.750000,480,847,28123204.885490,Xizang
2682,84.687500,29.750000,480,848,19600036.558083,Xizang
2683,85.000000,29.750000,480,849,11923829.126503,Xizang
2684,85.312500,29.750000,480,850,11923829.126503,Xizang
2685,85.625000,29.750000,480,851,16919237.577335,Xizang
2686,85.937500,29.750000,480,852,26993498.301222,Xizang
2687,86.250000,29.750000,480,853,24929942.091938,Xizang
2688,86.562500,29.750000,480,854,19090156.696213,Xizang
2689,86.875000,29.750000,480,855,17233915.470726,Xizang
2690,87.187500,29.750000,480,856,14857345.438793,Xizang
2691,87.500000,29.750000,480,857,7518450.469135,Xizang
2692,87.812500,29.750000,480,858,6526559.374567,Xizang
2693,88.125000,29.750000,480,859,10559281.526612,Xizang
2694,88.437500,29.750000,480,860,6551305.723635,Xizang
2695,88.750000,29.750000,480,861,8923435.269626,Xizang
2696,89.062500,29.750000,480,862,7779595.785923,Xizang
2697,89.375000,29.750000,480,863,8917910.510079,Xizang
2698,89.687500,29.750000,480,864,9215636.340012,Xizang
2699,90.000000,29.750000,480,865,9491735.346187,Xizang
2700,90.312500,29.750000,480,866,12140932.836659,Xizang
2701,90.625000,29.750000,480,867,12140932.836659,Xizang
2702,90.937500,29.750000,480,868,6871392.803591,Xizang
2703,91.250000,29.750000,480,869,4910135.701089,Xizang
2704,91.562500,29.750000,480,870,10059993.404613,Xizang
2705,91.875000,29.750000,480,871,8280070.072292,Xizang
2706,92.187500,29.750000,480,872,8280070.072292,Xizang
2707,92.500000,29.750000,480,873,11111209.034809,Xizang
2708,92.812500,29.750000,480,874,11111209.034809,Xizang
2709,93.125000,29.750000,480,875,8713543.052930,Xizang
2710,93.437500,29.750000,480,876,6063579.915777,Xizang
2711,93.750000,29.750000,480,877,6593701.657693,Xizang
2712,94.062500,29.750000,480,878,6593701.657693,Xizang
2713,94.375000,29.750000,480,879,4783364.026126,Xizang
2714,94.687500,29.750000,480,880,2065572.696982,Xizang
2715,95.000000,29.750000,480,881,379054.841601,Xizang
2716,95.312500,29.750000,480,882,100396.121809,Xizang
2717,95.625000,29.750000,480,883,100396.121809,Xizang
2718,95.937500,29.750000,480,884,556113.107812,Xizang
2719,96.250000,29.750000,480,885,1248801.703734,Xizang
2720,96.562500,29.750000,480,886,1603765.995002,Xizang
2721,96.875000,29.750000,480,887,4678671.359735,Xizang
2722,97.187500,29.750000,480,888,4388796.817089,Xizang
2723,97.500000,29.750000,480,889,2987345.487218,Xizang
2724,97.812500,29.750000,480,890,3095419.676075,Xizang
2725,98.125000,29.750000,480,891,3095419.676075,Xizang
2726,98.437500,29.750000,480,892,2623995.830878,Xizang
2727,98.750000,29.750000,480,893,2623995.830878,Xizang
2728,99.062500,29.750000,480,894,2524285.214128,Sichuan
2729,99.375000,29.750000,480,895,2524285.214128,Sichuan
2730,99.687500,29.750000,480,896,4486996.217094,Sichuan
2731,100.000000,29.750000,480,897,19285890.811598,Sichuan
2732,100.312500,29.750000,480,898,19285890.811598,Sichuan
2733,100.625000,29.750000,480,899,8611754.704528,Sichuan
2734,100.937500,29.750000,480,900,3332723.055485,Sichuan
2735,101.250000,29.750000,480,901,1556549.657051,Sichuan
2736,101.562500,29.750000,480,902,3527948.220154,Sichuan
2737,101.875000,29.750000,480,903,1057107.973160,Sichuan
2738,102.187500,29.750000,480,904,310277.008119,Sichuan
2739,102.500000,29.750000,480,905,151211.283729,Sichuan
2740,102.812500,29.750000,480,906,95996.398693,Sichuan
2741,103.125000,29.750000,480,907,114094.636724,Sichuan
2742,103.437500,29.750000,480,908,949481.483724,Sichuan
2743,103.750000,29.750000,480,909,949481.483724,Sichuan
2744,104.062500,29.750000,480,910,1515350.061308,Sichuan
2745,104.375000,29.750000,480,911,1515350.061308,Sichuan
2746,104.687500,29.750000,480,912,1730375.969947,Sichuan
2747,105.000000,29.750000,480,913,2147291.309234,Sichuan
2748,105.312500,29.750000,480,914,2236199.562208,Sichuan
2749,105.625000,29.750000,480,915,2075948.579434,Chongqing
2750,105.937500,29.750000,480,916,2093086.479946,Chongqing
2751,106.250000,29.750000,480,917,1637569.672064,Chongqing
2752,106.562500,29.750000,480,918,1637569.672064,Chongqing
2753,106.875000,29.750000,480,919,2925065.306435,Chongqing
2754,107.187500,29.750000,480,920,1477374.097624,Chongqing
2755,107.500000,29.750000,480,921,830544.562847,Chongqing
2756,107.812500,29.750000,480,922,1153787.089940,Chongqing
2757,108.125000,29.750000,480,923,541317.741571,Chongqing
2758,108.437500,29.750000,480,924,929538.371977,Hubei
2759,108.750000,29.750000,480,925,929538.371977,Hubei
2760,109.062500,29.750000,480,926,843094.268085,Hubei
2761,109.375000,29.750000,480,927,2508853.294449,Hubei
2762,109.687500,29.750000,480,928,2508853.294449,Hubei
2763,110.000000,29.750000,480,929,1028497.916419,Hunan
2764,110.312500,29.750000,480,930,161173.878165,Hubei
2765,110.625000,29.750000,480,931,1313916.331300,Hunan
2766,110.937500,29.750000,480,932,2014360.963447,Hunan
2767,111.250000,29.750000,480,933,1993506.280768,Hunan
2768,111.562500,29.750000,480,934,2356900.301291,Hunan
2769,111.875000,29.750000,480,935,2356900.301291,Hunan
2770,112.187500,29.750000,480,936,2354729.611979,Hubei
2771,112.500000,29.750000,480,937,2048578.888568,Hubei
2772,112.812500,29.750000,480,938,2134639.998763,Hunan
2773,113.125000,29.750000,480,939,1868153.964943,Hubei
2774,113.437500,29.750000,480,940,2709952.003708,Hunan
2775,113.750000,29.750000,480,941,2705002.372771,Hubei
2776,114.062500,29.750000,480,942,2524395.942160,Hubei
2777,114.375000,29.750000,480,943,1947136.338521,Hubei
2778,114.687500,29.750000,480,944,1947136.338521,Hubei
2779,115.000000,29.750000,480,945,1016146.822354,Hubei
2780,115.312500,29.750000,480,946,1990576.590052,Hubei
2781,115.625000,29.750000,480,947,2374597.701928,Jiangxi
2782,115.937500,29.750000,480,948,2374597.701928,Hubei
2783,116.250000,29.750000,480,949,1866204.975869,Jiangxi
2784,116.562500,29.750000,480,950,1564318.346226,Jiangxi
2785,116.875000,29.750000,480,951,1564318.346226,Anhui
2786,117.187500,29.750000,480,952,392138.489341,Jiangxi
2787,117.500000,29.750000,480,953,199791.630140,Anhui
2788,117.812500,29.750000,480,954,200826.955865,Anhui
2789,118.125000,29.750000,480,955,30637.635238,Anhui
2790,118.437500,29.750000,480,956,144457.489749,Anhui
2791,118.750000,29.750000,480,957,1106646.855211,Zhejiang
2792,119.062500,29.750000,480,958,306205.086807,Zhejiang
2793,119.375000,29.750000,480,959,514382.854273,Zhejiang
2794,119.687500,29.750000,480,960,123116.398779,Zhejiang
2795,120.000000,29.750000,480,961,1744775.066898,Zhejiang
2796,120.312500,29.750000,480,962,568087.908007,Zhejiang
2797,120.625000,29.750000,480,963,1077342.482817,Zhejiang
2798,120.937500,29.750000,480,964,1077342.482817,Zhejiang
2799,121.250000,29.750000,480,965,624737.254422,Zhejiang
2800,121.562500,29.750000,480,966,624737.254422,Zhejiang
2801,121.875000,29.750000,480,967,2682632.661126,Zhejiang
2807,82.500000,30.000000,481,841,9356199.230813,Xizang
2808,82.812500,30.000000,481,842,5517268.415145,Xizang
2809,83.125000,30.000000,481,843,5517268.415145,Xizang
2810,83.437500,30.000000,481,844,22852317.708419,Xizang
2811,83.750000,30.000000,481,845,26305639.964654,Xizang
2812,84.062500,30.000000,481,846,23611954.805861,Xizang
2813,84.375000,30.000000,481,847,23611954.805861,Xizang
2814,84.687500,30.000000,481,848,9651684.401148,Xizang
2815,85.000000,30.000000,481,849,9010837.274165,Xizang
2816,85.312500,30.000000,481,850,9010837.274165,Xizang
2817,85.625000,30.000000,481,851,17184193.351793,Xizang
2818,85.937500,30.000000,481,852,17279622.040111,Xizang
2819,86.250000,30.000000,481,853,17599834.969535,Xizang
2820,86.562500,30.000000,481,854,18240790.562056,Xizang
2821,86.875000,30.000000,481,855,22537158.248725,Xizang
2822,87.187500,30.000000,481,856,22537158.248725,Xizang
2823,87.500000,30.000000,481,857,5444771.007866,Xizang
2824,87.812500,30.000000,481,858,5444771.007866,Xizang
2825,88.125000,30.000000,481,859,7761462.777071,Xizang
2826,88.437500,30.000000,481,860,9685790.011952,Xizang
2827,88.750000,30.000000,481,861,9685790.011952,Xizang
2828,89.062500,30.000000,481,862,5896484.058824,Xizang
2829,89.375000,30.000000,481,863,5495488.859900,Xizang
2830,89.687500,30.000000,481,864,13481001.618075,Xizang
2831,90.000000,30.000000,481,865,13481001.618075,Xizang
2832,90.312500,30.000000,481,866,15403533.829083,Xizang
2833,90.625000,30.000000,481,867,15403533.829083,Xizang
2834,90.937500,30.000000,481,868,5309031.756829,Xizang
2835,91.250000,30.000000,481,869,6021636.973297,Xizang
2836,91.562500,30.000000,481,870,7410009.227553,Xizang
2837,91.875000,30.000000,481,871,4616532.356556,Xizang
2838,92.187500,30.000000,481,872,8920653.466082,Xizang
2839,92.500000,30.000000,481,873,11560364.878675,Xizang
2840,92.812500,30.000000,481,874,7402017.430611,Xizang
2841,93.125000,30.000000,481,875,5277000.239483,Xizang
2842,93.437500,30.000000,481,876,3620713.988870,Xizang
2843,93.750000,30.000000,481,877,2492098.479941,Xizang
2844,94.062500,30.000000,481,878,1738782.270411,Xizang
2845,94.375000,30.000000,481,879,5168944.544911,Xizang
2846,94.687500,30.000000,481,880,4311399.796745,Xizang
2847,95.000000,30.000000,481,881,348598.609046,Xizang
2848,95.312500,30.000000,481,882,274268.710149,Xizang
2849,95.625000,30.000000,481,883,274268.710149,Xizang
2850,95.937500,30.000000,481,884,1097659.992485,Xizang
2851,96.250000,30.000000,481,885,1226306.968297,Xizang
2852,96.562500,30.000000,481,886,4083949.894583,Xizang
2853,96.875000,30.000000,481,887,4083949.894583,Xizang
2854,97.187500,30.000000,481,888,4954629.190352,Xizang
2855,97.500000,30.000000,481,889,3586004.813613,Xizang
2856,97.812500,30.000000,481,890,6331153.790262,Xizang
2857,98.125000,30.000000,481,891,5187954.679487,Xizang
2858,98.437500,30.000000,481,892,6092036.682536,Xizang
2859,98.750000,30.000000,481,893,6092036.682536,Xizang
2860,99.062500,30.000000,481,894,4491696.648635,Sichuan
2861,99.375000,30.000000,481,895,7458023.247478,Sichuan
2862,99.687500,30.000000,481,896,7027662.222751,Sichuan
2863,100.000000,30.000000,481,897,15796445.680020,Sichuan
2864,100.312500,30.000000,481,898,15796445.680020,Sichuan
2865,100.625000,30.000000,481,899,9065528.279214,Sichuan
2866,100.937500,30.000000,481,900,2940232.842473,Sichuan
2867,101.250000,30.000000,481,901,6060379.836642,Sichuan
2868,101.562500,30.000000,481,902,4323213.039121,Sichuan
2869,101.875000,30.000000,481,903,2610615.720450,Sichuan
2870,102.187500,30.000000,481,904,310277.008119,Sichuan
2872,102.812500,30.000000,481,906,279433.904649,Sichuan
2873,103.125000,30.000000,481,907,114094.636724,Sichuan
2874,103.437500,30.000000,481,908,1017568.970512,Sichuan
2875,103.750000,30.000000,481,909,1659626.360298,Sichuan
2876,104.062500,30.000000,481,910,1659626.360298,Sichuan
2877,104.375000,30.000000,481,911,1719382.059041,Sichuan
2878,104.687500,30.000000,481,912,1844840.558576,Sichuan
2879,105.000000,30.000000,481,913,1810934.529149,Sichuan
2880,105.312500,30.000000,481,914,2118575.893187,Sichuan
2881,105.625000,30.000000,481,915,2029992.093091,Sichuan
2882,105.937500,30.000000,481,916,2028704.629129,Chongqing
2883,106.250000,30.000000,481,917,1834426.428434,Chongqing
2884,106.562500,30.000000,481,918,1453311.098461,Chongqing
2885,106.875000,30.000000,481,919,1747484.058561,Chongqing
2886,107.187500,30.000000,481,920,1442732.066938,Chongqing
2887,107.500000,30.000000,481,921,1153787.089940,Chongqing
2888,107.812500,30.000000,481,922,382767.296946,Chongqing
2889,108.125000,30.000000,481,923,190170.033709,Chongqing
2890,108.437500,30.000000,481,924,62778.883948,Chongqing
2891,108.750000,30.000000,481,925,359292.950253,Hubei
2892,109.062500,30.000000,481,926,645075.168721,Hubei
2893,109.375000,30.000000,481,927,707626.624925,Hubei
2894,109.687500,30.000000,481,928,485760.891573,Hubei
2895,110.000000,30.000000,481,929,70488.348120,Hubei
2896,110.312500,30.000000,481,930,174625.317645,Hubei
2897,110.625000,30.000000,481,931,320127.559441,Hunan
2898,110.937500,30.000000,481,932,320127.559441,Hunan
2899,111.250000,30.000000,481,933,1512701.984600,Hunan
2900,111.562500,30.000000,481,934,2432756.249028,Hubei
2901,111.875000,30.000000,481,935,2642710.332816,Hubei
2902,112.187500,30.000000,481,936,1990504.083177,Hubei
2903,112.500000,30.000000,481,937,1962735.893696,Hubei
2904,112.812500,30.000000,481,938,2189350.932302,Hubei
2905,113.125000,30.000000,481,939,1568853.861495,Hubei
2906,113.437500,30.000000,481,940,1803088.077992,Hubei
2907,113.750000,30.000000,481,941,1803088.077992,Hubei
2908,114.062500,30.000000,481,942,2102377.331217,Hubei
2909,114.375000,30.000000,481,943,2102377.331217,Hubei
2910,114.687500,30.000000,481,944,2632190.687901,Hubei
2911,115.000000,30.000000,481,945,1830855.529869,Hubei
2912,115.312500,30.000000,481,946,1830855.529869,Hubei
2913,115.625000,30.000000,481,947,2098869.097193,Hubei
2914,115.937500,30.000000,481,948,1982173.566743,Hubei
2915,116.250000,30.000000,481,949,2468688.626201,Anhui
2916,116.562500,30.000000,481,950,1917760.079002,Anhui
2917,116.875000,30.000000,481,951,1103252.408100,Anhui
2918,117.187500,30.000000,481,952,199791.630140,Anhui
2919,117.500000,30.000000,481,953,223272.221692,Anhui
2920,117.812500,30.000000,481,954,200826.955865,Anhui
2921,118.125000,30.000000,481,955,937783.892099,Anhui
2922,118.437500,30.000000,481,956,1106646.855211,Anhui
2923,118.750000,30.000000,481,957,284610.717744,Anhui
2924,119.062500,30.000000,481,958,373753.834764,Zhejiang
2925,119.375000,30.000000,481,959,123116.398779,Zhejiang
2926,119.687500,30.000000,481,960,791681.211209,Zhejiang
2927,120.000000,30.000000,481,961,791681.211209,Zhejiang
2928,120.312500,30.000000,481,962,339079.005493,Zhejiang
2929,120.625000,30.000000,481,963,389335.132277,Zhejiang
2930,120.937500,30.000000,481,964,1068022.687737,Zhejiang
2931,121.250000,30.000000,481,965,881759.563870,Zhejiang
2932,121.562500,30.000000,481,966,881759.563870,Zhejiang
2933,121.875000,30.000000,481,967,2682632.661126,Zhejiang
2934,122.187500,30.000000,481,968,605318.108971,Zhejiang
2938,81.250000,30.250000,482,837,419321.587341,Xizang
2941,82.187500,30.250000,482,840,468094.245021,Xizang
2942,82.500000,30.250000,482,841,9356199.230813,Xizang
2943,82.812500,30.250000,482,842,9356199.230813,Xizang
2944,83.125000,30.250000,482,843,24574941.935654,Xizang
2945,83.437500,30.250000,482,844,30820445.240475,Xizang
2946,83.750000,30.250000,482,845,31842533.915487,Xizang
2947,84.062500,30.250000,482,846,22494203.024349,Xizang
2948,84.375000,30.250000,482,847,20898488.449943,Xizang
2949,84.687500,30.250000,482,848,16792092.730614,Xizang
2950,85.000000,30.250000,482,849,14642587.426727,Xizang
2951,85.312500,30.250000,482,850,14642587.426727,Xizang
2952,85.625000,30.250000,482,851,22368193.561962,Xizang
2953,85.937500,30.250000,482,852,15267017.655177,Xizang
2954,86.250000,30.250000,482,853,14105365.808007,Xizang
2955,86.562500,30.250000,482,854,19981731.374469,Xizang
2956,86.875000,30.250000,482,855,22262620.811529,Xizang
2957,87.187500,30.250000,482,856,22262620.811529,Xizang
2958,87.500000,30.250000,482,857,4401204.213969,Xizang
2959,87.812500,30.250000,482,858,8063962.006175,Xizang
2960,88.125000,30.250000,482,859,9755348.085260,Xizang
2961,88.437500,30.250000,482,860,15259119.625339,Xizang
2962,88.750000,30.250000,482,861,8265281.183227,Xizang
2963,89.062500,30.250000,482,862,5168466.390694,Xizang
2964,89.375000,30.250000,482,863,8696522.752116,Xizang
2965,89.687500,30.250000,482,864,11315557.421110,Xizang
2966,90.000000,30.250000,482,865,15330167.497790,Xizang
2967,90.312500,30.250000,482,866,15068567.367011,Xizang
2968,90.625000,30.250000,482,867,6083303.624006,Xizang
2969,90.937500,30.250000,482,868,6083303.624006,Xizang
2970,91.250000,30.250000,482,869,8580898.112625,Xizang
2971,91.562500,30.250000,482,870,3843423.996646,Xizang
2972,91.875000,30.250000,482,871,4385930.415674,Xizang
2973,92.187500,30.250000,482,872,8531540.631633,Xizang
2974,92.500000,30.250000,482,873,11602759.541334,Xizang
2975,92.812500,30.250000,482,874,4499122.709272,Xizang
2976,93.125000,30.250000,482,875,3620713.988870,Xizang
2977,93.437500,30.250000,482,876,2492098.479941,Xizang
2978,93.750000,30.250000,482,877,1452570.430441,Xizang
2979,94.062500,30.250000,482,878,402120.397245,Xizang
2980,94.375000,30.250000,482,879,318465.893109,Xizang
2981,94.687500,30.250000,482,880,520554.540214,Xizang
2982,95.000000,30.250000,482,881,520554.540214,Xizang
2983,95.312500,30.250000,482,882,274268.710149,Xizang
2984,95.625000,30.250000,482,883,695881.594500,Xizang
2985,95.937500,30.250000,482,884,1493152.335129,Xizang
2986,96.250000,30.250000,482,885,3527226.750856,Xizang
2987,96.562500,30.250000,482,886,8475540.698940,Xizang
2988,96.875000,30.250000,482,887,8475540.698940,Xizang
2989,97.187500,30.250000,482,888,2259488.670566,Xizang
2990,97.500000,30.250000,482,889,6814161.926262,Xizang
2991,97.812500,30.250000,482,890,6814161.926262,Xizang
2992,98.125000,30.250000,482,891,3421439.903599,Xizang
2993,98.437500,30.250000,482,892,11618504.283792,Xizang
2994,98.750000,30.250000,482,893,6848664.447844,Xizang
2995,99.062500,30.250000,482,894,1871150.174622,Sichuan
2996,99.375000,30.250000,482,895,6227265.176604,Sichuan
2997,99.687500,30.250000,482,896,6227265.176604,Sichuan
2998,100.000000,30.250000,482,897,14285084.080457,Sichuan
2999,100.312500,30.250000,482,898,15540763.461471,Sichuan
3000,100.625000,30.250000,482,899,11181906.338546,Sichuan
3001,100.937500,30.250000,482,900,1536631.971454,Sichuan
3002,101.250000,30.250000,482,901,7504791.458490,Sichuan
3003,101.562500,30.250000,482,902,9454857.783771,Sichuan
3004,101.875000,30.250000,482,903,9454857.783771,Sichuan
3005,102.187500,30.250000,482,904,2427380.353842,Sichuan
3006,102.500000,30.250000,482,905,184767.092144,Sichuan
3007,102.812500,30.250000,482,906,279433.904649,Sichuan
3008,103.125000,30.250000,482,907,754738.223815,Sichuan
3009,103.437500,30.250000,482,908,754738.223815,Sichuan
3010,103.750000,30.250000,482,909,1729884.775561,Sichuan
3011,104.062500,30.250000,482,910,2255872.541213,Sichuan
3012,104.375000,30.250000,482,911,1907617.570005,Sichuan
3013,104.687500,30.250000,482,912,2129451.095942,Sichuan
3014,105.000000,30.250000,482,913,2062698.019899,Sichuan
3015,105.312500,30.250000,482,914,2082721.338404,Sichuan
3016,105.625000,30.250000,482,915,2008647.126668,Chongqing
3017,105.937500,30.250000,482,916,1938011.039080,Chongqing
3018,106.250000,30.250000,482,917,1969557.911412,Sichuan
3019,106.562500,30.250000,482,918,1828930.597311,Chongqing
3020,106.875000,30.250000,482,919,1385469.763974,Sichuan
3021,107.187500,30.250000,482,920,1385469.763974,Sichuan
3022,107.500000,30.250000,482,921,1656951.921251,Chongqing
3023,107.812500,30.250000,482,922,1509887.008870,Chongqing
3024,108.125000,30.250000,482,923,1242784.460688,Chongqing
3025,108.437500,30.250000,482,924,1087570.462501,Chongqing
3026,108.750000,30.250000,482,925,115605.547897,Hubei
3027,109.062500,30.250000,482,926,390538.080936,Hubei
3028,109.375000,30.250000,482,927,485760.891573,Hubei
3029,109.687500,30.250000,482,928,70488.348120,Hubei
3030,110.000000,30.250000,482,929,174625.317645,Hubei
3031,110.312500,30.250000,482,930,63845.379701,Hubei
3032,110.625000,30.250000,482,931,77224.037081,Hubei
3033,110.937500,30.250000,482,932,22763.178861,Hubei
3034,111.250000,30.250000,482,933,2712343.820224,Hubei
3035,111.562500,30.250000,482,934,2712343.820224,Hubei
3036,111.875000,30.250000,482,935,3289750.104066,Hubei
3037,112.187500,30.250000,482,936,2057746.988066,Hubei
3038,112.500000,30.250000,482,937,2064710.447249,Hubei
3039,112.812500,30.250000,482,938,2078853.606939,Hubei
3040,113.125000,30.250000,482,939,1998921.700407,Hubei
3041,113.437500,30.250000,482,940,1919984.792195,Hubei
3042,113.750000,30.250000,482,941,1388785.965978,Hubei
3043,114.062500,30.250000,482,942,1458235.285042,Hubei
3044,114.375000,30.250000,482,943,1939931.888496,Hubei
3045,114.687500,30.250000,482,944,1939931.888496,Hubei
3046,115.000000,30.250000,482,945,1876010.439166,Hubei
3047,115.312500,30.250000,482,946,1631783.832566,Hubei
3048,115.625000,30.250000,482,947,2194431.684680,Hubei
3049,115.937500,30.250000,482,948,2126861.420042,Hubei
3050,116.250000,30.250000,482,949,2126861.420042,Anhui
3051,116.562500,30.250000,482,950,1496041.443750,Anhui
3052,116.875000,30.250000,482,951,2138475.448079,Anhui
3053,117.187500,30.250000,482,952,416569.341852,Anhui
3054,117.500000,30.250000,482,953,1256667.087348,Anhui
3055,117.812500,30.250000,482,954,71620.741816,Anhui
3056,118.125000,30.250000,482,955,217992.482070,Anhui
3057,118.437500,30.250000,482,956,1116413.277181,Anhui
3058,118.750000,30.250000,482,957,396325.760491,Anhui
3059,119.062500,30.250000,482,958,236911.791841,Zhejiang
3060,119.375000,30.250000,482,959,333410.011435,Zhejiang
3061,119.687500,30.250000,482,960,876671.918794,Zhejiang
3062,120.000000,30.250000,482,961,1612371.547561,Zhejiang
3063,120.312500,30.250000,482,962,1612371.547561,Zhejiang
3064,120.625000,30.250000,482,963,1842262.580170,Zhejiang
3065,120.937500,30.250000,482,964,2153989.298837,Zhejiang
3066,121.250000,30.250000,482,965,2153989.298837,Zhejiang
3069,122.187500,30.250000,482,968,1803145.066825,Zhejiang
3074,80.625000,30.500000,483,835,1419064.182037,Xizang
3075,80.937500,30.500000,483,836,1517137.517617,Xizang
3076,81.250000,30.500000,483,837,6441949.558171,Xizang
3077,81.562500,30.500000,483,838,6441949.558171,Xizang
3078,81.875000,30.500000,483,839,43120.871829,Xizang
3079,82.187500,30.500000,483,840,8436277.439747,Xizang
3080,82.500000,30.500000,483,841,8436277.439747,Xizang
3081,82.812500,30.500000,483,842,27688877.813640,Xizang
3082,83.125000,30.500000,483,843,33106995.661553,Xizang
3083,83.437500,30.500000,483,844,23461680.106658,Xizang
3084,83.750000,30.500000,483,845,22231728.129700,Xizang
3085,84.062500,30.500000,483,846,22231728.129700,Xizang
3086,84.375000,30.500000,483,847,18372968.952768,Xizang
3087,84.687500,30.500000,483,848,16766405.660738,Xizang
3088,85.000000,30.500000,483,849,16766405.660738,Xizang
3089,85.312500,30.500000,483,850,15494050.994144,Xizang
3090,85.625000,30.500000,483,851,15494050.994144,Xizang
3091,85.937500,30.500000,483,852,19515709.275865,Xizang
3092,86.250000,30.500000,483,853,10146056.004905,Xizang
3093,86.562500,30.500000,483,854,10146056.004905,Xizang
3094,86.875000,30.500000,483,855,18439762.206607,Xizang
3095,87.187500,30.500000,483,856,18439762.206607,Xizang
