Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh)
69,438,932,19.25,110.9375,9.1E+08,0.295,12665.59
70,438,933,19.25,111.25,5.3E+08,0.347,8658.61
71,438,934,19.25,111.5625,0.0E+00,0.350,0.00
72,438,935,19.25,111.875,0.0E+00,0.353,0.00
73,439,922,19.5,107.8125,0.0E+00,0.406,0.00
74,439,923,19.5,108.125,0.0E+00,0.420,0.00
75,439,924,19.5,108.4375,0.0E+00,0.421,0.00
76,439,925,19.5,108.75,5.4E+08,0.347,8854.72
77,439,926,19.5,109.0625,1.4E+08,0.169,1110.33
78,439,931,19.5,110.625,6.5E+07,0.156,475.87
79,439,932,19.5,110.9375,7.6E+08,0.269,9535.41
80,439,933,19.5,111.25,2.6E+08,0.362,4425.49
81,439,934,19.5,111.5625,0.0E+00,0.353,0.00
82,439,935,19.5,111.875,0.0E+00,0.355,0.00
83,440,922,19.75,107.8125,0.0E+00,0.407,0.00
84,440,923,19.75,108.125,0.0E+00,0.416,0.00
85,440,924,19.75,108.4375,0.0E+00,0.409,0.00
86,440,925,19.75,108.75,1.1E+08,0.370,1913.40
87,440,926,19.75,109.0625,6.9E+08,0.262,8487.69
88,440,927,19.75,109.375,1.0E+08,0.168,813.03
89,440,928,19.75,109.6875,1.0E+07,0.139,65.15
90,440,931,19.75,110.625,0.0E+00,0.205,0.00
91,440,932,19.75,110.9375,2.5E+08,0.312,3698.82
92,440,933,19.75,111.25,7.6E+08,0.363,13049.20
93,440,934,19.75,111.5625,6.8E+07,0.355,1136.20
94,440,935,19.75,111.875,0.0E+00,0.355,0.00
95,441,923,20,108.125,0.0E+00,0.405,0.00
96,441,924,20,108.4375,0.0E+00,0.390,0.00
97,441,925,20,108.75,0.0E+00,0.356,0.00
98,441,926,20,109.0625,7.7E+07,0.299,1083.85
99,441,927,20,109.375,6.3E+08,0.241,7104.63
100,441,928,20,109.6875,5.4E+08,0.209,5289.73
101,441,929,20,110,5.7E+08,0.187,4998.23
102,441,930,20,110.3125,2.8E+08,0.211,2774.70
103,441,931,20,110.625,2.9E+08,0.265,3643.74
104,441,932,20,110.9375,6.4E+08,0.348,10475.38
105,441,933,20,111.25,9.0E+08,0.372,15737.12
106,441,934,20,111.5625,4.8E+08,0.357,8017.01
107,441,935,20,111.875,0.0E+00,0.354,0.00
108,442,924,20.25,108.4375,0.0E+00,0.372,0.00
109,442,925,20.25,108.75,0.0E+00,0.338,0.00
110,442,926,20.25,109.0625,0.0E+00,0.295,0.00
111,442,927,20.25,109.375,2.1E+07,0.259,255.50
112,442,928,20.25,109.6875,7.4E+08,0.243,8447.69
113,442,929,20.25,110,6.0E+08,0.255,7196.41
114,442,930,20.25,110.3125,5.4E+08,0.265,6750.68
115,442,931,20.25,110.625,8.9E+08,0.298,12438.37
116,442,932,20.25,110.9375,9.0E+08,0.355,15065.00
117,442,933,20.25,111.25,9.1E+08,0.367,15611.71
118,442,934,20.25,111.5625,5.7E+08,0.356,9484.43
119,443,925,20.5,108.75,0.0E+00,0.320,0.00
120,443,926,20.5,109.0625,0.0E+00,0.285,0.00
121,443,927,20.5,109.375,0.0E+00,0.257,0.00
122,443,928,20.5,109.6875,5.4E+08,0.253,6390.05
123,443,929,20.5,110,1.4E+08,0.289,1941.56
124,443,930,20.5,110.3125,3.3E+07,0.307,476.69
125,443,931,20.5,110.625,8.1E+08,0.307,11702.46
126,443,932,20.5,110.9375,9.0E+08,0.347,14735.74
127,443,933,20.5,111.25,8.9E+08,0.357,14884.10
128,443,934,20.5,111.5625,2.5E+08,0.349,4107.59
129,444,921,20.75,107.5,2.0E+06,0.292,27.43
130,444,922,20.75,107.8125,1.9E+08,0.343,3062.25
131,444,923,20.75,108.125,9.7E+07,0.353,1610.89
132,444,924,20.75,108.4375,0.0E+00,0.335,0.00
133,444,925,20.75,108.75,0.0E+00,0.305,0.00
134,444,926,20.75,109.0625,6.1E+07,0.274,784.95
135,444,927,20.75,109.375,4.0E+08,0.249,4676.65
136,444,928,20.75,109.6875,6.1E+08,0.257,7380.69
137,444,929,20.75,110,8.0E+06,0.286,107.64
138,444,930,20.75,110.3125,4.0E+08,0.285,5309.04
139,444,931,20.75,110.625,9.0E+08,0.298,12544.85
140,444,932,20.75,110.9375,9.0E+08,0.329,13927.00
141,444,933,20.75,111.25,8.1E+08,0.343,13059.19
142,444,934,20.75,111.5625,4.6E+08,0.339,7408.24
143,444,935,20.75,111.875,2.4E+08,0.333,3700.89
144,444,936,20.75,112.1875,2.2E+08,0.329,3438.30
145,444,937,20.75,112.5,2.9E+07,0.324,442.20
146,445,921,21,107.5,5.2E+08,0.174,4228.78
147,445,922,21,107.8125,8.9E+08,0.278,11619.90
148,445,923,21,108.125,8.2E+08,0.334,12902.10
149,445,924,21,108.4375,1.6E+08,0.317,2357.86
150,445,925,21,108.75,1.9E+07,0.292,260.58
151,445,926,21,109.0625,7.1E+08,0.269,8971.92
152,445,927,21,109.375,9.0E+08,0.240,10141.16
153,445,928,21,109.6875,4.3E+08,0.245,4974.85
154,445,929,21,110,9.0E+06,0.269,114.05
155,445,930,21,110.3125,5.9E+08,0.254,7071.87
156,445,931,21,110.625,7.4E+08,0.274,9512.22
157,445,932,21,110.9375,9.0E+08,0.304,12842.05
158,445,933,21,111.25,9.0E+08,0.324,13726.41
159,445,934,21,111.5625,9.0E+08,0.326,13769.28
160,445,935,21,111.875,9.0E+08,0.321,13617.12
161,445,936,21,112.1875,9.0E+08,0.316,13368.21
162,445,937,21,112.5,8.1E+08,0.313,11888.66
163,445,938,21,112.8125,2.4E+08,0.313,3589.33
164,445,939,21,113.125,0.0E+00,0.312,0.00
165,446,921,21.25,107.5,4.0E+08,0.085,1601.18
166,446,922,21.25,107.8125,8.2E+08,0.224,8672.80
167,446,923,21.25,108.125,8.5E+08,0.303,12095.94
168,446,924,21.25,108.4375,8.3E+08,0.307,12030.37
169,446,925,21.25,108.75,7.2E+08,0.282,9586.65
170,446,926,21.25,109.0625,9.0E+08,0.264,11134.84
171,446,927,21.25,109.375,9.0E+08,0.231,9734.83
172,446,928,21.25,109.6875,6.7E+08,0.233,7284.77
173,446,929,21.25,110,2.4E+07,0.243,274.73
174,446,930,21.25,110.3125,1.2E+08,0.239,1351.43
175,446,931,21.25,110.625,4.3E+08,0.243,4920.88
176,446,932,21.25,110.9375,9.0E+08,0.266,11207.01
177,446,933,21.25,111.25,9.0E+08,0.293,12363.46
178,446,934,21.25,111.5625,9.0E+08,0.300,12700.52
179,446,935,21.25,111.875,9.0E+08,0.302,12749.69
180,446,936,21.25,112.1875,9.0E+08,0.299,12596.95
181,446,937,21.25,112.5,9.0E+08,0.299,12665.88
182,446,938,21.25,112.8125,9.0E+08,0.302,12724.06
183,446,939,21.25,113.125,7.9E+08,0.301,11203.91
184,446,940,21.25,113.4375,3.8E+08,0.301,5300.80
185,446,941,21.25,113.75,1.4E+07,0.304,200.39
186,447,921,21.5,107.5,3.7E+07,0.075,131.35
187,447,922,21.5,107.8125,3.0E+08,0.157,2202.82
188,447,923,21.5,108.125,4.8E+08,0.272,6122.54
189,447,924,21.5,108.4375,7.9E+08,0.303,11209.13
190,447,925,21.5,108.75,8.8E+08,0.285,11843.98
191,447,926,21.5,109.0625,6.0E+08,0.272,7696.62
192,447,927,21.5,109.375,3.1E+08,0.260,3796.97
193,447,928,21.5,109.6875,5.8E+08,0.232,6281.98
194,447,929,21.5,110,9.0E+07,0.238,1009.32
195,447,930,21.5,110.3125,2.3E+07,0.229,247.92
196,447,931,21.5,110.625,6.0E+06,0.237,66.91
197,447,932,21.5,110.9375,1.8E+08,0.234,1946.97
198,447,933,21.5,111.25,3.6E+08,0.249,4202.48
199,447,934,21.5,111.5625,5.8E+08,0.266,7266.37
200,447,935,21.5,111.875,8.2E+08,0.267,10316.96
201,447,936,21.5,112.1875,8.9E+08,0.272,11417.27
202,447,937,21.5,112.5,8.8E+08,0.272,11199.80
203,447,938,21.5,112.8125,8.5E+08,0.281,11299.30
204,447,939,21.5,113.125,9.0E+08,0.287,12074.10
205,447,940,21.5,113.4375,9.0E+08,0.288,12147.43
206,447,941,21.5,113.75,6.3E+08,0.292,8651.95
207,447,942,21.5,114.0625,2.0E+08,0.298,2805.72
208,447,943,21.5,114.375,1.3E+08,0.306,1796.76
209,447,944,21.5,114.6875,0.0E+00,0.315,0.00
210,448,920,21.75,107.1875,1.3E+07,0.179,109.50
211,448,921,21.75,107.5,2.5E+07,0.112,131.59
212,448,922,21.75,107.8125,1.0E+06,0.086,4.06
213,448,923,21.75,108.125,5.0E+06,0.188,44.18
214,448,924,21.75,108.4375,3.0E+08,0.308,4388.67
215,448,925,21.75,108.75,2.5E+08,0.306,3556.55
216,448,926,21.75,109.0625,3.0E+06,0.292,41.23
217,448,927,21.75,109.375,2.6E+07,0.267,326.64
218,448,928,21.75,109.6875,6.5E+07,0.245,750.38
219,448,934,21.75,111.5625,1.4E+07,0.173,113.70
220,448,935,21.75,111.875,2.9E+08,0.229,3128.59
221,448,936,21.75,112.1875,4.5E+08,0.246,5205.67
222,448,937,21.75,112.5,4.4E+08,0.241,4987.77
223,448,938,21.75,112.8125,7.5E+08,0.246,8655.78
224,448,939,21.75,113.125,8.7E+08,0.263,10738.84
225,448,940,21.75,113.4375,8.9E+08,0.277,11608.80
226,448,941,21.75,113.75,9.0E+08,0.276,11662.05
227,448,942,21.75,114.0625,8.9E+08,0.285,11916.85
228,448,943,21.75,114.375,7.1E+08,0.292,9792.12
229,448,944,21.75,114.6875,2.2E+07,0.300,309.90
230,448,945,21.75,115,3.0E+06,0.313,44.21
231,448,946,21.75,115.3125,0.0E+00,0.331,0.00
232,449,924,22,108.4375,2.1E+07,0.282,278.71
233,449,925,22,108.75,7.0E+06,0.314,103.35
234,449,936,22,112.1875,0.0E+00,0.216,0.00
235,449,937,22,112.5,6.2E+07,0.233,680.55
236,449,938,22,112.8125,1.1E+08,0.208,1077.86
237,449,939,22,113.125,5.6E+08,0.233,6126.19
238,449,940,22,113.4375,7.3E+08,0.260,8954.33
239,449,941,22,113.75,8.4E+08,0.255,10014.05
240,449,942,22,114.0625,8.6E+08,0.258,10437.39
241,449,943,22,114.375,8.7E+08,0.273,11116.37
242,449,944,22,114.6875,7.8E+08,0.280,10338.82
243,449,945,22,115,3.0E+08,0.297,4252.47
244,449,946,22,115.3125,1.6E+07,0.317,238.71
245,449,947,22,115.625,0.0E+00,0.336,0.00
246,449,948,22,115.9375,0.0E+00,0.356,0.00
247,449,949,22,116.25,0.0E+00,0.370,0.00
248,450,939,22.25,113.125,4.7E+07,0.222,491.38
249,450,940,22.25,113.4375,1.7E+08,0.248,1963.31
250,450,941,22.25,113.75,8.3E+08,0.224,8703.16
251,450,942,22.25,114.0625,6.1E+08,0.214,6123.76
252,450,943,22.25,114.375,7.7E+08,0.242,8768.82
253,450,944,22.25,114.6875,8.9E+08,0.254,10641.82
254,450,945,22.25,115,8.8E+08,0.275,11318.68
255,450,946,22.25,115.3125,5.6E+08,0.298,7845.67
256,450,947,22.25,115.625,3.3E+08,0.320,4934.28
257,450,948,22.25,115.9375,6.4E+08,0.344,10426.83
258,450,949,22.25,116.25,5.2E+08,0.363,8781.29
259,450,950,22.25,116.5625,5.3E+07,0.377,939.55
260,450,951,22.25,116.875,1.3E+08,0.388,2428.94
261,451,940,22.5,113.4375,1.0E+08,0.242,1148.35
262,451,941,22.5,113.75,7.9E+08,0.209,7719.88
263,451,942,22.5,114.0625,1.3E+08,0.206,1232.36
264,451,943,22.5,114.375,5.0E+08,0.198,4626.77
265,451,944,22.5,114.6875,7.6E+08,0.216,7719.08
266,451,945,22.5,115,8.5E+08,0.253,10132.96
267,451,946,22.5,115.3125,8.9E+08,0.266,11127.88
268,451,947,22.5,115.625,8.9E+08,0.298,12448.79
269,451,948,22.5,115.9375,8.9E+08,0.326,13638.66
270,451,949,22.5,116.25,8.9E+08,0.349,14584.96
271,451,950,22.5,116.5625,7.9E+08,0.370,13738.87
272,451,951,22.5,116.875,8.8E+08,0.385,15996.74
273,451,952,22.5,117.1875,2.1E+08,0.393,3880.98
274,452,940,22.75,113.4375,6.2E+07,0.233,680.28
275,452,941,22.75,113.75,3.0E+08,0.218,3032.43
276,452,943,22.75,114.375,1.2E+07,0.175,98.75
277,452,944,22.75,114.6875,3.4E+08,0.170,2690.36
278,452,945,22.75,115,3.4E+08,0.174,2779.08
279,452,946,22.75,115.3125,5.0E+08,0.192,4518.12
280,452,947,22.75,115.625,6.5E+08,0.245,7550.32
281,452,948,22.75,115.9375,6.6E+08,0.282,8790.92
282,452,949,22.75,116.25,8.6E+08,0.316,12785.27
283,452,950,22.75,116.5625,8.8E+08,0.356,14659.11
284,452,951,22.75,116.875,8.9E+08,0.377,15763.58
285,452,952,22.75,117.1875,6.7E+08,0.393,12432.07
286,452,953,22.75,117.5,1.6E+08,0.405,3029.58
287,453,946,23,115.3125,4.0E+06,0.106,19.94
288,453,947,23,115.625,8.0E+06,0.195,73.34
289,453,948,23,115.9375,3.0E+06,0.212,29.87
290,453,949,23,116.25,1.7E+08,0.240,1866.12
291,453,950,23,116.5625,6.1E+08,0.306,8734.93
292,453,951,23,116.875,8.9E+08,0.365,15218.57
293,453,952,23,117.1875,7.7E+08,0.392,14248.76
294,453,953,23,117.5,2.4E+08,0.409,4650.02
295,453,954,23,117.8125,5.6E+08,0.421,11053.48
296,453,955,23,118.125,4.0E+06,0.422,79.39
297,454,950,23.25,116.5625,2.0E+08,0.236,2240.91
298,454,951,23.25,116.875,8.1E+08,0.321,12298.28
299,454,952,23.25,117.1875,7.4E+08,0.379,13210.20
300,454,953,23.25,117.5,6.9E+08,0.414,13519.35
301,454,954,23.25,117.8125,7.6E+08,0.432,15349.56
302,454,955,23.25,118.125,4.9E+08,0.435,9953.54
303,454,956,23.25,118.4375,0.0E+00,0.433,0.00
304,455,950,23.5,116.5625,7.0E+06,0.161,53.09
305,455,951,23.5,116.875,3.3E+08,0.231,3634.51
306,455,952,23.5,117.1875,7.3E+08,0.305,10412.86
307,455,953,23.5,117.5,8.0E+08,0.409,15391.28
308,455,954,23.5,117.8125,7.9E+08,0.444,16492.97
309,455,955,23.5,118.125,7.8E+08,0.449,16478.73
310,455,956,23.5,118.4375,2.4E+08,0.451,4987.45
311,456,951,23.75,116.875,0.0E+00,0.123,0.00
312,456,952,23.75,117.1875,1.1E+08,0.182,934.54
313,456,953,23.75,117.5,4.7E+08,0.311,6796.48
314,456,954,23.75,117.8125,7.4E+08,0.420,14567.42
315,456,955,23.75,118.125,8.7E+08,0.458,18735.07
316,456,956,23.75,118.4375,6.1E+08,0.471,13445.43
317,456,957,23.75,118.75,4.3E+07,0.466,943.23
318,456,958,23.75,119.0625,0.0E+00,0.463,0.00
319,457,953,24,117.5,6.8E+07,0.138,441.43
320,457,954,24,117.8125,5.3E+08,0.325,8119.51
321,457,955,24,118.125,8.4E+08,0.446,17604.57
322,457,956,24,118.4375,3.5E+08,0.483,7992.03
323,457,957,24,118.75,1.5E+08,0.491,3508.28
324,457,958,24,119.0625,0.0E+00,0.491,0.00
325,457,959,24,119.375,0.0E+00,0.489,0.00
326,458,954,24.25,117.8125,3.6E+07,0.211,356.56
327,458,955,24.25,118.125,6.5E+08,0.407,12350.53
328,458,956,24.25,118.4375,6.0E+08,0.494,13967.98
329,458,957,24.25,118.75,7.8E+08,0.512,18844.93
330,458,958,24.25,119.0625,2.0E+08,0.517,4769.74
331,458,959,24.25,119.375,6.4E+07,0.517,1557.43
332,458,960,24.25,119.6875,0.0E+00,0.518,0.00
333,459,954,24.5,117.8125,9.1E+07,0.115,492.85
334,459,955,24.5,118.125,4.5E+08,0.299,6344.91
335,459,956,24.5,118.4375,6.4E+08,0.481,14535.86
336,459,957,24.5,118.75,8.2E+08,0.528,20271.66
337,459,958,24.5,119.0625,5.6E+08,0.540,14178.68
338,459,959,24.5,119.375,9.6E+07,0.545,2458.46
339,459,960,24.5,119.6875,1.8E+08,0.547,4603.61
340,460,955,24.75,118.125,2.6E+07,0.165,201.60
341,460,956,24.75,118.4375,2.7E+07,0.343,435.23
342,460,957,24.75,118.75,5.9E+08,0.490,13474.72
343,460,958,24.75,119.0625,7.8E+08,0.556,20309.88
344,460,959,24.75,119.375,4.9E+08,0.567,13140.21
345,460,960,24.75,119.6875,5.7E+08,0.572,15435.74
346,460,961,24.75,120,1.2E+08,0.578,3182.96
347,460,962,24.75,120.3125,0.0E+00,0.578,0.00
348,461,957,25,118.75,1.0E+08,0.378,1832.60
349,461,958,25,119.0625,7.8E+08,0.541,19757.98
350,461,959,25,119.375,8.2E+08,0.586,22518.83
351,461,960,25,119.6875,7.6E+08,0.592,21271.27
352,461,961,25,120,8.7E+08,0.592,24098.80
353,461,962,25,120.3125,1.7E+08,0.596,4767.25
354,462,957,25.25,118.75,4.0E+06,0.211,39.65
355,462,958,25.25,119.0625,3.4E+08,0.447,7145.62
356,462,959,25.25,119.375,6.5E+08,0.582,17690.21
357,462,960,25.25,119.6875,8.0E+08,0.606,22647.38
358,462,961,25.25,120,8.5E+08,0.598,23865.55
359,462,962,25.25,120.3125,4.7E+08,0.596,13207.63
360,463,958,25.5,119.0625,8.0E+07,0.267,1002.81
361,463,959,25.5,119.375,4.4E+08,0.502,10490.77
362,463,960,25.5,119.6875,4.8E+08,0.598,13590.79
363,463,961,25.5,120,8.5E+08,0.594,23792.67
364,463,962,25.5,120.3125,1.2E+08,0.585,3409.79
365,464,959,25.75,119.375,5.1E+07,0.279,668.87
366,464,960,25.75,119.6875,6.9E+08,0.523,16864.14
367,464,961,25.75,120,8.4E+08,0.588,23247.68
368,464,962,25.75,120.3125,5.9E+08,0.569,15764.87
369,464,963,25.75,120.625,0.0E+00,0.553,0.00
370,465,959,26,119.375,5.0E+06,0.145,34.00
371,465,960,26,119.6875,5.2E+08,0.373,9191.87
372,465,961,26,120,7.4E+08,0.556,19286.47
373,465,962,26,120.3125,2.4E+08,0.551,6193.88
374,465,963,26,120.625,0.0E+00,0.537,0.00
375,466,960,26.25,119.6875,4.4E+08,0.195,4059.69
376,466,961,26.25,120,7.8E+08,0.455,16737.61
377,466,962,26.25,120.3125,7.3E+08,0.528,18119.94
378,466,963,26.25,120.625,7.2E+08,0.520,17522.04
379,466,964,26.25,120.9375,8.3E+07,0.504,1967.72
380,467,960,26.5,119.6875,3.2E+08,0.058,860.48
381,467,961,26.5,120,7.3E+08,0.250,8576.05
382,467,962,26.5,120.3125,8.6E+08,0.474,19135.77
383,467,963,26.5,120.625,6.8E+08,0.501,15937.10
384,467,964,26.5,120.9375,3.4E+07,0.489,781.67
385,468,959,26.75,119.375,1.0E+06,0.030,1.43
386,468,960,26.75,119.6875,3.4E+08,0.028,451.35
387,468,961,26.75,120,3.8E+08,0.113,2039.55
388,468,962,26.75,120.3125,8.6E+08,0.352,14154.86
389,468,963,26.75,120.625,8.0E+08,0.472,17830.57
390,468,964,26.75,120.9375,3.7E+08,0.469,8099.17
391,468,965,26.75,121.25,3.9E+07,0.474,868.60
392,469,961,27,120,3.3E+07,0.079,123.22
393,469,962,27,120.3125,5.0E+08,0.175,4138.45
394,469,963,27,120.625,8.6E+08,0.397,15945.62
395,469,964,27,120.9375,7.1E+08,0.443,14823.49
396,469,965,27,121.25,5.1E+08,0.457,10912.79
397,469,966,27,121.5625,0.0E+00,0.461,0.00
398,470,962,27.25,120.3125,1.4E+08,0.113,723.39
399,470,963,27.25,120.625,7.1E+08,0.300,10020.42
400,470,964,27.25,120.9375,8.6E+08,0.399,16029.88
401,470,965,27.25,121.25,3.2E+08,0.434,6611.14
402,470,966,27.25,121.5625,2.0E+07,0.453,425.62
403,471,963,27.5,120.625,3.4E+08,0.200,3207.62
404,471,964,27.5,120.9375,8.3E+08,0.344,13440.20
405,471,965,27.5,121.25,8.1E+08,0.407,15403.74
406,471,966,27.5,121.5625,3.2E+08,0.436,6580.42
407,471,967,27.5,121.875,0.0E+00,0.444,0.00
408,472,963,27.75,120.625,1.4E+08,0.120,794.29
409,472,964,27.75,120.9375,7.5E+08,0.259,9085.49
410,472,965,27.75,121.25,8.1E+08,0.372,14242.03
411,472,966,27.75,121.5625,8.5E+08,0.410,16438.58
412,472,967,27.75,121.875,5.3E+08,0.429,10619.01
413,472,968,27.75,122.1875,0.0E+00,0.434,0.00
414,473,964,28,120.9375,3.6E+08,0.163,2728.24
415,473,965,28,121.25,7.0E+08,0.311,10205.23
416,473,966,28,121.5625,8.5E+08,0.375,14995.80
417,473,967,28,121.875,8.2E+08,0.409,15698.14
418,473,968,28,122.1875,1.7E+08,0.421,3408.25
419,473,969,28,122.5,0.0E+00,0.423,0.00
420,474,964,28.25,120.9375,3.8E+07,0.120,214.34
421,474,965,28.25,121.25,3.7E+08,0.247,4243.25
422,474,966,28.25,121.5625,6.8E+08,0.338,10739.02
423,474,967,28.25,121.875,8.5E+08,0.388,15484.26
424,474,968,28.25,122.1875,6.1E+08,0.407,11615.68
425,474,969,28.25,122.5,0.0E+00,0.411,0.00
426,475,965,28.5,121.25,2.0E+06,0.192,18.06
427,475,966,28.5,121.5625,4.1E+08,0.303,5779.26
428,475,967,28.5,121.875,8.3E+08,0.368,14366.08
429,475,968,28.5,122.1875,8.4E+08,0.392,15568.18
430,475,969,28.5,122.5,1.9E+08,0.401,3562.91
431,476,966,28.75,121.5625,3.2E+08,0.265,3944.65
432,476,967,28.75,121.875,8.2E+08,0.346,13406.44
433,476,968,28.75,122.1875,8.4E+08,0.379,15041.37
434,476,969,28.75,122.5,6.5E+08,0.390,11853.69
435,476,970,28.75,122.8125,1.0E+07,0.392,184.34
436,477,966,29,121.5625,2.2E+08,0.225,2353.83
437,477,967,29,121.875,7.7E+08,0.310,11158.88
438,477,968,29,122.1875,8.4E+08,0.361,14314.38
439,477,969,29,122.5,8.4E+08,0.379,15039.42
440,477,970,29,122.8125,2.7E+08,0.382,4837.12
441,478,966,29.25,121.5625,2.5E+08,0.198,2348.85
442,478,967,29.25,121.875,3.7E+08,0.288,4949.11
443,478,968,29.25,122.1875,8.3E+08,0.346,13565.49
444,478,969,29.25,122.5,8.4E+08,0.369,14628.96
445,478,970,29.25,122.8125,4.2E+08,0.373,7440.11
446,479,966,29.5,121.5625,2.0E+08,0.184,1739.29
447,479,967,29.5,121.875,3.2E+08,0.272,4143.49
448,479,968,29.5,122.1875,8.3E+08,0.336,13163.52
449,479,969,29.5,122.5,8.4E+08,0.361,14282.16
450,479,970,29.5,122.8125,5.0E+08,0.365,8559.40
451,480,967,29.75,121.875,3.3E+08,0.271,4138.93
452,480,968,29.75,122.1875,6.4E+08,0.334,10018.72
453,480,969,29.75,122.5,8.2E+08,0.356,13783.54
454,480,970,29.75,122.8125,7.7E+08,0.359,13038.57
455,481,964,30,120.9375,0.0E+00,0.200,0.00
456,481,966,30,121.5625,1.9E+08,0.261,2308.20
457,481,967,30,121.875,4.9E+08,0.299,6838.43
458,481,968,30,122.1875,4.2E+08,0.337,6616.81
459,481,969,30,122.5,7.8E+08,0.350,12788.01
460,481,970,30,122.8125,7.9E+08,0.355,13104.35
461,482,963,30.25,120.625,3.3E+08,0.189,2921.53
462,482,964,30.25,120.9375,5.8E+08,0.225,6130.36
463,482,965,30.25,121.25,2.5E+08,0.256,3009.18
464,482,966,30.25,121.5625,7.2E+08,0.276,9355.91
465,482,967,30.25,121.875,8.0E+08,0.304,11364.82
466,482,968,30.25,122.1875,6.5E+08,0.339,10355.50
467,482,969,30.25,122.5,8.1E+08,0.345,13075.39
468,482,970,30.25,122.8125,5.1E+08,0.349,8413.88
469,483,963,30.5,120.625,1.5E+07,0.243,171.55
