Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh),provin
114,446,931,21.25,110.625,430000000.0,0.26,4431.25,Guangdong
115,446,933,21.25,111.25,0.0,0.331,0.0,Guangdong
117,447,898,21.5,100.3125,38000000.0,0.01,14.65,Yunnan
118,447,899,21.5,100.625,160000000.0,0.009,58.92,Yunnan
120,447,901,21.5,101.25,140000000.0,0.005,25.56,Yunnan
121,447,902,21.5,101.5625,59000000.0,0.008,17.62,Yunnan
125,447,923,21.5,108.125,180000000.0,0.279,1992.99,Guangxi
126,447,924,21.5,108.4375,52000000.0,0.306,629.69,Guangxi
127,447,925,21.5,108.75,4000000.0,0.292,46.15,Guangxi
128,447,926,21.5,109.0625,220000000.0,0.283,2476.42,Guangxi
129,447,927,21.5,109.375,590000000.0,0.28,6566.14,Guangxi
130,447,928,21.5,109.6875,290000000.0,0.253,2905.3,Guangxi
131,447,929,21.5,110.0,810000000.0,0.257,8191.69,Guangdong
132,447,930,21.5,110.3125,840000000.0,0.248,8218.28,Guangdong
133,447,931,21.5,110.625,880000000.0,0.253,8828.35,Guangdong
134,447,932,21.5,110.9375,610000000.0,0.246,5979.22,Guangdong
136,447,934,21.5,111.5625,270000000.0,0.306,3282.79,Guangdong
137,447,935,21.5,111.875,46000000.0,0.317,577.27,Guangdong
138,447,936,21.5,112.1875,1000000.0,0.329,13.01,Guangdong
139,447,937,21.5,112.5,1000000.0,0.329,13.0,Guangdong
140,447,938,21.5,112.8125,8000000.0,0.342,108.18,Guangdong
141,448,897,21.75,100.0,110000000.0,0.011,44.2,Yunnan
142,448,898,21.75,100.3125,340000000.0,0.014,191.53,Yunnan
143,448,899,21.75,100.625,300000000.0,0.016,182.38,Yunnan
144,448,900,21.75,100.9375,220000000.0,0.004,34.91,Yunnan
145,448,901,21.75,101.25,120000000.0,0.006,27.44,Yunnan
146,448,902,21.75,101.5625,42000000.0,0.009,15.74,Yunnan
149,448,920,21.75,107.1875,150000000.0,0.187,1069.28,Guangxi
150,448,921,21.75,107.5,220000000.0,0.113,985.67,Guangxi
151,448,922,21.75,107.8125,400000000.0,0.09,1401.2,Guangxi
152,448,923,21.75,108.125,530000000.0,0.196,4081.03,Guangxi
153,448,924,21.75,108.4375,480000000.0,0.317,6020.23,Guangxi
154,448,925,21.75,108.75,570000000.0,0.318,7208.17,Guangxi
155,448,926,21.75,109.0625,810000000.0,0.31,9876.87,Guangxi
156,448,927,21.75,109.375,820000000.0,0.289,9323.8,Guangxi
157,448,928,21.75,109.6875,760000000.0,0.268,8016.84,Guangxi
158,448,929,21.75,110.0,860000000.0,0.263,8902.68,Guangdong
159,448,930,21.75,110.3125,750000000.0,0.24,7077.62,Guangdong
160,448,931,21.75,110.625,850000000.0,0.238,7945.77,Guangdong
161,448,932,21.75,110.9375,750000000.0,0.203,6056.28,Guangdong
162,448,933,21.75,111.25,740000000.0,0.172,4992.63,Guangdong
163,448,934,21.75,111.5625,670000000.0,0.184,4847.52,Guangdong
164,448,935,21.75,111.875,460000000.0,0.26,4686.01,Guangdong
166,448,937,21.75,112.5,270000000.0,0.277,2906.57,Guangdong
168,448,939,21.75,113.125,0.0,0.32,0.0,Guangdong
169,448,942,21.75,114.0625,0.0,0.341,0.0,Guangdong
174,449,897,22.0,100.0,270000000.0,0.013,140.89,Yunnan
175,449,898,22.0,100.3125,490000000.0,0.02,387.93,Yunnan
176,449,899,22.0,100.625,440000000.0,0.008,143.63,Yunnan
177,449,900,22.0,100.9375,300000000.0,0.004,51.06,Yunnan
178,449,901,22.0,101.25,100000000.0,0.008,32.77,Yunnan
179,449,902,22.0,101.5625,59000000.0,0.013,29.92,Yunnan
182,449,919,22.0,106.875,420000000.0,0.197,3251.56,Guangxi
183,449,920,22.0,107.1875,530000000.0,0.188,3914.06,Guangxi
184,449,921,22.0,107.5,420000000.0,0.158,2632.01,Guangxi
185,449,922,22.0,107.8125,530000000.0,0.135,2827.35,Guangxi
186,449,923,22.0,108.125,350000000.0,0.17,2336.43,Guangxi
187,449,924,22.0,108.4375,740000000.0,0.297,8736.34,Guangxi
188,449,925,22.0,108.75,830000000.0,0.333,10958.85,Guangxi
189,449,926,22.0,109.0625,820000000.0,0.324,10451.74,Guangxi
190,449,927,22.0,109.375,820000000.0,0.286,9234.94,Guangxi
191,449,928,22.0,109.6875,670000000.0,0.253,6680.16,Guangxi
192,449,929,22.0,110.0,780000000.0,0.258,7962.74,Guangxi
193,449,930,22.0,110.3125,850000000.0,0.254,8562.43,Guangxi
194,449,931,22.0,110.625,860000000.0,0.228,7728.75,Guangdong
195,449,932,22.0,110.9375,800000000.0,0.168,5349.06,Guangdong
196,449,933,22.0,111.25,580000000.0,0.12,2727.11,Guangdong
197,449,934,22.0,111.5625,690000000.0,0.162,4441.66,Guangdong
198,449,935,22.0,111.875,740000000.0,0.218,6357.75,Guangdong
199,449,936,22.0,112.1875,770000000.0,0.237,7204.02,Guangdong
200,449,937,22.0,112.5,520000000.0,0.255,5268.94,Guangdong
201,449,938,22.0,112.8125,570000000.0,0.229,5193.42,Guangdong
202,449,939,22.0,113.125,180000000.0,0.269,1926.67,Guangdong
203,449,940,22.0,113.4375,62000000.0,0.312,765.59,Guangdong
204,449,941,22.0,113.75,3000000.0,0.309,36.7,Guangdong
205,449,942,22.0,114.0625,16000000.0,0.308,194.86,Guangdong
206,449,943,22.0,114.375,2000000.0,0.329,25.98,Guangdong
211,450,895,22.25,99.375,280000000.0,0.005,57.77,Yunnan
212,450,896,22.25,99.6875,360000000.0,0.028,390.89,Yunnan
213,450,897,22.25,100.0,460000000.0,0.015,275.63,Yunnan
214,450,898,22.25,100.3125,310000000.0,0.02,239.8,Yunnan
215,450,899,22.25,100.625,190000000.0,0.008,59.66,Yunnan
216,450,900,22.25,100.9375,140000000.0,0.009,48.75,Yunnan
217,450,901,22.25,101.25,80000000.0,0.018,55.44,Yunnan
220,450,919,22.25,106.875,690000000.0,0.186,5086.22,Guangxi
221,450,920,22.25,107.1875,750000000.0,0.188,5578.87,Guangxi
222,450,921,22.25,107.5,840000000.0,0.183,6051.62,Guangxi
223,450,922,22.25,107.8125,670000000.0,0.184,4833.72,Guangxi
224,450,923,22.25,108.125,470000000.0,0.217,4051.7,Guangxi
225,450,924,22.25,108.4375,760000000.0,0.298,8938.38,Guangxi
226,450,925,22.25,108.75,860000000.0,0.33,11173.51,Guangxi
227,450,926,22.25,109.0625,890000000.0,0.312,10935.12,Guangxi
228,450,927,22.25,109.375,820000000.0,0.263,8503.89,Guangxi
229,450,928,22.25,109.6875,620000000.0,0.237,5782.35,Guangxi
230,450,929,22.25,110.0,750000000.0,0.244,7227.85,Guangxi
231,450,930,22.25,110.3125,680000000.0,0.239,6386.55,Guangxi
232,450,931,22.25,110.625,800000000.0,0.228,7173.54,Guangxi
233,450,932,22.25,110.9375,810000000.0,0.184,5908.08,Guangdong
234,450,933,22.25,111.25,590000000.0,0.107,2472.91,Guangdong
235,450,934,22.25,111.5625,450000000.0,0.135,2414.79,Guangdong
236,450,935,22.25,111.875,490000000.0,0.169,3237.48,Guangdong
237,450,936,22.25,112.1875,480000000.0,0.185,3503.25,Guangdong
238,450,937,22.25,112.5,820000000.0,0.245,7982.71,Guangdong
239,450,938,22.25,112.8125,640000000.0,0.231,5787.41,Guangdong
240,450,939,22.25,113.125,580000000.0,0.245,5626.67,Guangdong
241,450,940,22.25,113.4375,260000000.0,0.284,2872.58,Guangdong
242,450,941,22.25,113.75,21000000.0,0.262,217.13,Guangdong
243,450,942,22.25,114.0625,63000000.0,0.243,604.03,Guangdong
244,450,943,22.25,114.375,29000000.0,0.284,325.13,Guangdong
249,451,896,22.5,99.6875,510000000.0,0.014,287.0,Yunnan
250,451,897,22.5,100.0,460000000.0,0.014,252.23,Yunnan
251,451,898,22.5,100.3125,310000000.0,0.015,179.8,Yunnan
252,451,899,22.5,100.625,300000000.0,0.007,78.15,Yunnan
253,451,900,22.5,100.9375,170000000.0,0.011,73.79,Yunnan
254,451,901,22.5,101.25,130000000.0,0.021,107.18,Yunnan
255,451,902,22.5,101.5625,260000000.0,0.016,165.27,Yunnan
256,451,903,22.5,101.875,220000000.0,0.007,63.05,Yunnan
257,451,904,22.5,102.1875,140000000.0,0.008,41.79,Yunnan
265,451,919,22.5,106.875,550000000.0,0.195,4216.27,Guangxi
266,451,920,22.5,107.1875,760000000.0,0.197,5905.11,Guangxi
267,451,921,22.5,107.5,770000000.0,0.204,6226.25,Guangxi
268,451,922,22.5,107.8125,820000000.0,0.213,6868.88,Guangxi
269,451,923,22.5,108.125,800000000.0,0.239,7540.78,Guangxi
270,451,924,22.5,108.4375,680000000.0,0.299,8004.33,Guangxi
271,451,925,22.5,108.75,760000000.0,0.336,10137.71,Guangxi
272,451,926,22.5,109.0625,820000000.0,0.318,10361.4,Guangxi
273,451,927,22.5,109.375,820000000.0,0.265,8530.33,Guangxi
274,451,928,22.5,109.6875,770000000.0,0.227,6895.06,Guangxi
275,451,929,22.5,110.0,770000000.0,0.231,6992.97,Guangxi
276,451,930,22.5,110.3125,820000000.0,0.259,8389.61,Guangxi
277,451,931,22.5,110.625,740000000.0,0.216,6316.1,Guangxi
278,451,932,22.5,110.9375,670000000.0,0.189,4969.94,Guangdong
279,451,933,22.5,111.25,570000000.0,0.111,2490.72,Guangdong
280,451,934,22.5,111.5625,520000000.0,0.119,2452.46,Guangdong
281,451,935,22.5,111.875,530000000.0,0.16,3363.34,Guangdong
282,451,936,22.5,112.1875,440000000.0,0.127,2221.3,Guangdong
283,451,937,22.5,112.5,670000000.0,0.201,5291.19,Guangdong
284,451,938,22.5,112.8125,680000000.0,0.23,6210.19,Guangdong
285,451,939,22.5,113.125,450000000.0,0.257,4555.09,Guangdong
286,451,940,22.5,113.4375,240000000.0,0.269,2521.99,Guangdong
287,451,941,22.5,113.75,11000000.0,0.234,101.88,Guangdong
289,451,943,22.5,114.375,140000000.0,0.224,1239.24,Guangdong
290,451,944,22.5,114.6875,29000000.0,0.246,282.36,Guangdong
291,451,945,22.5,115.0,18000000.0,0.29,206.63,Guangdong
295,452,895,22.75,99.375,170000000.0,0.005,35.3,Yunnan
296,452,896,22.75,99.6875,440000000.0,0.01,170.15,Yunnan
297,452,897,22.75,100.0,420000000.0,0.011,181.39,Yunnan
298,452,898,22.75,100.3125,370000000.0,0.005,74.61,Yunnan
299,452,899,22.75,100.625,290000000.0,0.008,88.85,Yunnan
300,452,900,22.75,100.9375,250000000.0,0.01,94.51,Yunnan
301,452,901,22.75,101.25,190000000.0,0.016,114.19,Yunnan
302,452,902,22.75,101.5625,110000000.0,0.004,19.78,Yunnan
303,452,903,22.75,101.875,160000000.0,0.009,54.74,Yunnan
304,452,904,22.75,102.1875,130000000.0,0.002,9.02,Yunnan
306,452,906,22.75,102.8125,230000000.0,0.001,9.93,Yunnan
307,452,907,22.75,103.125,370000000.0,0.001,13.05,Yunnan
309,452,909,22.75,103.75,190000000.0,0.001,6.05,Yunnan
311,452,911,22.75,104.375,210000000.0,0.004,31.0,Yunnan
315,452,919,22.75,106.875,440000000.0,0.214,3716.14,Guangxi
316,452,920,22.75,107.1875,720000000.0,0.217,6192.14,Guangxi
317,452,921,22.75,107.5,690000000.0,0.205,5610.79,Guangxi
318,452,922,22.75,107.8125,790000000.0,0.207,6451.86,Guangxi
319,452,923,22.75,108.125,700000000.0,0.23,6347.26,Guangxi
320,452,924,22.75,108.4375,790000000.0,0.273,8506.89,Guangxi
321,452,925,22.75,108.75,820000000.0,0.33,10732.51,Guangxi
322,452,926,22.75,109.0625,720000000.0,0.31,8788.05,Guangxi
323,452,927,22.75,109.375,830000000.0,0.258,8466.47,Guangxi
324,452,928,22.75,109.6875,810000000.0,0.218,6997.5,Guangxi
325,452,929,22.75,110.0,760000000.0,0.214,6456.19,Guangxi
326,452,930,22.75,110.3125,810000000.0,0.218,6976.16,Guangxi
327,452,931,22.75,110.625,630000000.0,0.179,4438.8,Guangxi
328,452,932,22.75,110.9375,490000000.0,0.137,2662.51,Guangxi
329,452,933,22.75,111.25,520000000.0,0.099,2025.6,Guangdong
330,452,934,22.75,111.5625,760000000.0,0.143,4262.15,Guangdong
331,452,935,22.75,111.875,710000000.0,0.156,4393.7,Guangdong
332,452,936,22.75,112.1875,540000000.0,0.136,2875.9,Guangdong
333,452,937,22.75,112.5,630000000.0,0.188,4690.38,Guangdong
334,452,938,22.75,112.8125,510000000.0,0.229,4582.33,Guangdong
335,452,939,22.75,113.125,250000000.0,0.251,2429.44,Guangdong
336,452,940,22.75,113.4375,260000000.0,0.26,2698.15,Guangdong
337,452,941,22.75,113.75,87000000.0,0.239,822.25,Guangdong
338,452,942,22.75,114.0625,220000000.0,0.225,1951.83,Guangdong
339,452,943,22.75,114.375,440000000.0,0.196,3429.61,Guangdong
340,452,944,22.75,114.6875,300000000.0,0.185,2218.58,Guangdong
341,452,945,22.75,115.0,290000000.0,0.188,2190.46,Guangdong
341,452,945,22.75,115.0,290000000.0,0.188,2190.46,Guangdong
343,452,947,22.75,115.625,140000000.0,0.277,1542.42,Guangdong
344,452,948,22.75,115.9375,180000000.0,0.32,2235.66,Guangdong
345,452,949,22.75,116.25,22000000.0,0.357,310.15,Guangdong
353,453,896,23.0,99.6875,410000000.0,0.003,48.12,Yunnan
354,453,897,23.0,100.0,410000000.0,0.012,187.95,Yunnan
355,453,898,23.0,100.3125,380000000.0,0.012,172.92,Yunnan
356,453,899,23.0,100.625,280000000.0,0.012,130.87,Yunnan
357,453,900,23.0,100.9375,260000000.0,0.015,157.45,Yunnan
358,453,901,23.0,101.25,150000000.0,0.029,169.66,Yunnan
359,453,902,23.0,101.5625,190000000.0,0.004,27.72,Yunnan
360,453,903,23.0,101.875,300000000.0,0.002,27.44,Yunnan
361,453,904,23.0,102.1875,290000000.0,0.007,75.02,Yunnan
362,453,905,23.0,102.5,280000000.0,0.004,40.47,Yunnan
363,453,906,23.0,102.8125,270000000.0,0.001,7.29,Yunnan
364,453,907,23.0,103.125,280000000.0,0.002,16.73,Yunnan
365,453,908,23.0,103.4375,440000000.0,0.003,46.58,Yunnan
366,453,909,23.0,103.75,230000000.0,0.001,12.7,Yunnan
367,453,910,23.0,104.0625,610000000.0,0.018,443.58,Yunnan
368,453,911,23.0,104.375,680000000.0,0.031,833.92,Yunnan
369,453,912,23.0,104.6875,390000000.0,0.003,41.87,Yunnan
372,453,916,23.0,105.9375,350000000.0,0.042,582.61,Guangxi
373,453,917,23.0,106.25,520000000.0,0.176,3627.13,Guangxi
374,453,918,23.0,106.5625,600000000.0,0.214,5040.85,Guangxi
375,453,919,23.0,106.875,640000000.0,0.234,5918.84,Guangxi
376,453,920,23.0,107.1875,700000000.0,0.26,7150.51,Guangxi
377,453,921,23.0,107.5,560000000.0,0.229,5099.96,Guangxi
378,453,922,23.0,107.8125,800000000.0,0.203,6412.76,Guangxi
379,453,923,23.0,108.125,790000000.0,0.213,6687.4,Guangxi
380,453,924,23.0,108.4375,660000000.0,0.245,6416.44,Guangxi
381,453,925,23.0,108.75,560000000.0,0.304,6756.42,Guangxi
382,453,926,23.0,109.0625,670000000.0,0.31,8161.84,Guangxi
383,453,927,23.0,109.375,760000000.0,0.216,6495.12,Guangxi
384,453,928,23.0,109.6875,840000000.0,0.191,6332.11,Guangxi
385,453,929,23.0,110.0,840000000.0,0.24,7933.69,Guangxi
386,453,930,23.0,110.3125,650000000.0,0.187,4757.54,Guangxi
387,453,931,23.0,110.625,590000000.0,0.175,4111.64,Guangxi
388,453,932,23.0,110.9375,670000000.0,0.151,3958.12,Guangxi
389,453,933,23.0,111.25,690000000.0,0.128,3500.42,Guangxi
390,453,934,23.0,111.5625,610000000.0,0.136,3294.52,Guangdong
391,453,935,23.0,111.875,550000000.0,0.108,2329.26,Guangdong
392,453,936,23.0,112.1875,500000000.0,0.117,2283.9,Guangdong
393,453,937,23.0,112.5,550000000.0,0.164,3587.32,Guangdong
394,453,938,23.0,112.8125,490000000.0,0.213,4121.95,Guangdong
395,453,939,23.0,113.125,47000000.0,0.28,519.76,Guangdong
396,453,940,23.0,113.4375,220000000.0,0.25,2132.77,Guangdong
397,453,941,23.0,113.75,170000000.0,0.218,1447.46,Guangdong
398,453,942,23.0,114.0625,270000000.0,0.171,1830.11,Guangdong
399,453,943,23.0,114.375,600000000.0,0.19,4495.3,Guangdong
400,453,944,23.0,114.6875,710000000.0,0.173,4869.2,Guangdong
401,453,945,23.0,115.0,380000000.0,0.086,1280.48,Guangdong
402,453,946,23.0,115.3125,570000000.0,0.112,2515.73,Guangdong
403,453,947,23.0,115.625,730000000.0,0.217,6281.32,Guangdong
404,453,948,23.0,115.9375,820000000.0,0.231,7531.18,Guangdong
405,453,949,23.0,116.25,680000000.0,0.261,7018.43,Guangdong
406,453,950,23.0,116.5625,250000000.0,0.339,3392.36,Guangdong
413,454,894,23.25,99.0625,100000000.0,0.002,8.03,Yunnan
414,454,895,23.25,99.375,370000000.0,0.006,82.86,Yunnan
415,454,896,23.25,99.6875,330000000.0,0.01,129.44,Yunnan
416,454,897,23.25,100.0,330000000.0,0.007,87.74,Yunnan
417,454,898,23.25,100.3125,250000000.0,0.01,102.4,Yunnan
418,454,899,23.25,100.625,110000000.0,0.012,55.62,Yunnan
419,454,900,23.25,100.9375,150000000.0,0.018,102.34,Yunnan
420,454,901,23.25,101.25,210000000.0,0.031,255.77,Yunnan
421,454,902,23.25,101.5625,290000000.0,0.007,76.92,Yunnan
422,454,903,23.25,101.875,330000000.0,0.007,89.54,Yunnan
423,454,904,23.25,102.1875,250000000.0,0.01,100.49,Yunnan
424,454,905,23.25,102.5,300000000.0,0.003,31.46,Yunnan
425,454,906,23.25,102.8125,360000000.0,0.002,31.77,Yunnan
426,454,907,23.25,103.125,520000000.0,0.007,151.88,Yunnan
427,454,908,23.25,103.4375,710000000.0,0.022,615.66,Yunnan
428,454,909,23.25,103.75,560000000.0,0.023,518.95,Yunnan
429,454,910,23.25,104.0625,610000000.0,0.087,2099.01,Yunnan
430,454,911,23.25,104.375,540000000.0,0.094,2014.2,Yunnan
431,454,912,23.25,104.6875,560000000.0,0.027,610.94,Yunnan
432,454,913,23.25,105.0,430000000.0,0.017,287.85,Yunnan
434,454,915,23.25,105.625,520000000.0,0.046,953.48,Guangxi
435,454,916,23.25,105.9375,530000000.0,0.101,2138.17,Guangxi
436,454,917,23.25,106.25,730000000.0,0.211,6112.4,Guangxi
437,454,918,23.25,106.5625,700000000.0,0.215,5967.58,Guangxi
438,454,919,23.25,106.875,710000000.0,0.24,6705.45,Guangxi
439,454,920,23.25,107.1875,710000000.0,0.238,6709.58,Guangxi
440,454,921,23.25,107.5,710000000.0,0.198,5576.89,Guangxi
441,454,922,23.25,107.8125,730000000.0,0.219,6290.9,Guangxi
442,454,923,23.25,108.125,830000000.0,0.214,7005.01,Guangxi
443,454,924,23.25,108.4375,700000000.0,0.187,5161.36,Guangxi
444,454,925,23.25,108.75,660000000.0,0.231,6025.82,Guangxi
445,454,926,23.25,109.0625,810000000.0,0.314,10029.97,Guangxi
446,454,927,23.25,109.375,710000000.0,0.222,6270.37,Guangxi
447,454,928,23.25,109.6875,700000000.0,0.152,4200.14,Guangxi
448,454,929,23.25,110.0,830000000.0,0.182,5988.2,Guangxi
449,454,930,23.25,110.3125,690000000.0,0.197,5344.92,Guangxi
450,454,931,23.25,110.625,590000000.0,0.191,4423.72,Guangxi
451,454,932,23.25,110.9375,530000000.0,0.166,3491.63,Guangxi
452,454,933,23.25,111.25,620000000.0,0.135,3299.41,Guangxi
453,454,934,23.25,111.5625,560000000.0,0.13,2885.07,Guangdong
454,454,935,23.25,111.875,640000000.0,0.106,2690.43,Guangdong
455,454,936,23.25,112.1875,570000000.0,0.119,2700.65,Guangdong
456,454,937,23.25,112.5,340000000.0,0.132,1773.61,Guangdong
457,454,938,23.25,112.8125,500000000.0,0.21,4168.92,Guangdong
458,454,939,23.25,113.125,190000000.0,0.272,2055.01,Guangdong
459,454,940,23.25,113.4375,410000000.0,0.239,3843.36,Guangdong
460,454,941,23.25,113.75,630000000.0,0.172,4279.72,Guangdong
461,454,942,23.25,114.0625,550000000.0,0.116,2518.38,Guangdong
462,454,943,23.25,114.375,460000000.0,0.146,2627.36,Guangdong
463,454,944,23.25,114.6875,410000000.0,0.161,2577.09,Guangdong
464,454,945,23.25,115.0,340000000.0,0.109,1474.93,Guangdong
465,454,946,23.25,115.3125,240000000.0,0.092,850.38,Guangdong
466,454,947,23.25,115.625,440000000.0,0.108,1872.0,Guangdong
467,454,948,23.25,115.9375,610000000.0,0.143,3425.81,Guangdong
468,454,949,23.25,116.25,580000000.0,0.182,4172.11,Guangdong
469,454,950,23.25,116.5625,420000000.0,0.258,4268.05,Guangdong
470,454,951,23.25,116.875,37000000.0,0.35,512.11,Guangdong
471,454,952,23.25,117.1875,0.0,0.406,0.0,Guangdong
481,455,894,23.5,99.0625,230000000.0,0.002,20.93,Yunnan
482,455,895,23.5,99.375,330000000.0,0.004,55.95,Yunnan
483,455,896,23.5,99.6875,380000000.0,0.008,118.35,Yunnan
484,455,897,23.5,100.0,390000000.0,0.011,171.02,Yunnan
485,455,898,23.5,100.3125,260000000.0,0.01,97.52,Yunnan
486,455,899,23.5,100.625,220000000.0,0.009,75.55,Yunnan
487,455,900,23.5,100.9375,95000000.0,0.019,70.84,Yunnan
488,455,901,23.5,101.25,190000000.0,0.023,172.87,Yunnan
489,455,902,23.5,101.5625,400000000.0,0.007,114.44,Yunnan
490,455,903,23.5,101.875,360000000.0,0.021,292.47,Yunnan
491,455,904,23.5,102.1875,370000000.0,0.003,49.62,Yunnan
492,455,905,23.5,102.5,420000000.0,0.011,176.36,Yunnan
493,455,906,23.5,102.8125,620000000.0,0.034,835.68,Yunnan
494,455,907,23.5,103.125,540000000.0,0.073,1570.68,Yunnan
495,455,908,23.5,103.4375,740000000.0,0.091,2661.46,Yunnan
496,455,909,23.5,103.75,640000000.0,0.162,4101.63,Yunnan
497,455,910,23.5,104.0625,740000000.0,0.143,4189.05,Yunnan
498,455,911,23.5,104.375,810000000.0,0.17,5447.55,Yunnan
499,455,912,23.5,104.6875,710000000.0,0.097,2708.44,Yunnan
500,455,913,23.5,105.0,650000000.0,0.079,2034.1,Yunnan
501,455,914,23.5,105.3125,710000000.0,0.119,3357.92,Yunnan
502,455,915,23.5,105.625,760000000.0,0.113,3395.14,Yunnan
503,455,916,23.5,105.9375,560000000.0,0.108,2368.35,Guangxi
504,455,917,23.5,106.25,570000000.0,0.158,3573.9,Guangxi
