Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh),provin
237,449,939,22.0,113.125,560000000.0,0.233,6126.19,GD
238,449,940,22.0,113.4375,730000000.0,0.26,8954.33,GD
239,449,941,22.0,113.75,840000000.0,0.255,10014.05,GD
240,449,942,22.0,114.0625,860000000.0,0.258,10437.39,GD
241,449,943,22.0,114.375,870000000.0,0.273,11116.37,GD
242,449,944,22.0,114.6875,780000000.0,0.28,10338.82,GD
243,449,945,22.0,115.0,300000000.0,0.297,4252.47,GD
244,449,946,22.0,115.3125,16000000.0,0.317,238.71,GD
245,449,947,22.0,115.625,0.0,0.336,0.0,GD
246,449,948,22.0,115.9375,0.0,0.356,0.0,GD
247,449,949,22.0,116.25,0.0,0.37,0.0,GD
250,450,941,22.25,113.75,830000000.0,0.224,8703.16,GD
251,450,942,22.25,114.0625,610000000.0,0.214,6123.76,GD
252,450,943,22.25,114.375,770000000.0,0.242,8768.82,GD
253,450,944,22.25,114.6875,890000000.0,0.254,10641.82,GD
254,450,945,22.25,115.0,880000000.0,0.275,11318.68,GD
255,450,946,22.25,115.3125,560000000.0,0.298,7845.67,GD
256,450,947,22.25,115.625,330000000.0,0.32,4934.28,GD
257,450,948,22.25,115.9375,640000000.0,0.344,10426.83,GD
258,450,949,22.25,116.25,520000000.0,0.363,8781.29,GD
259,450,950,22.25,116.5625,53000000.0,0.377,939.55,GD
260,450,951,22.25,116.875,130000000.0,0.388,2428.94,GD
262,451,941,22.5,113.75,790000000.0,0.209,7719.88,GD
264,451,943,22.5,114.375,500000000.0,0.198,4626.77,GD
265,451,944,22.5,114.6875,760000000.0,0.216,7719.08,GD
266,451,945,22.5,115.0,850000000.0,0.253,10132.96,GD
267,451,946,22.5,115.3125,890000000.0,0.266,11127.88,GD
268,451,947,22.5,115.625,890000000.0,0.298,12448.79,GD
269,451,948,22.5,115.9375,890000000.0,0.326,13638.66,GD
270,451,949,22.5,116.25,890000000.0,0.349,14584.96,GD
271,451,950,22.5,116.5625,790000000.0,0.37,13738.87,GD
272,451,951,22.5,116.875,880000000.0,0.385,15996.74,GD
273,451,952,22.5,117.1875,210000000.0,0.393,3880.98,GD
275,452,941,22.75,113.75,300000000.0,0.218,3032.43,GD
277,452,944,22.75,114.6875,340000000.0,0.17,2690.36,GD
278,452,945,22.75,115.0,340000000.0,0.174,2779.08,GD
280,452,947,22.75,115.625,650000000.0,0.245,7550.32,GD
281,452,948,22.75,115.9375,660000000.0,0.282,8790.92,GD
282,452,949,22.75,116.25,860000000.0,0.316,12785.27,GD
283,452,950,22.75,116.5625,880000000.0,0.356,14659.11,GD
284,452,951,22.75,116.875,890000000.0,0.377,15763.58,GD
285,452,952,22.75,117.1875,670000000.0,0.393,12432.07,GD
286,452,953,22.75,117.5,160000000.0,0.405,3029.58,GD
291,453,950,23.0,116.5625,610000000.0,0.306,8734.93,GD
292,453,951,23.0,116.875,890000000.0,0.365,15218.57,GD
293,453,952,23.0,117.1875,770000000.0,0.392,14248.76,GD
294,453,953,23.0,117.5,240000000.0,0.409,4650.02,GD
295,453,954,23.0,117.8125,560000000.0,0.421,11053.48,FJ
296,453,955,23.0,118.125,4000000.0,0.422,79.39,FJ
298,454,951,23.25,116.875,810000000.0,0.321,12298.28,GD
299,454,952,23.25,117.1875,740000000.0,0.379,13210.2,GD
300,454,953,23.25,117.5,690000000.0,0.414,13519.35,FJ
301,454,954,23.25,117.8125,760000000.0,0.432,15349.56,FJ
302,454,955,23.25,118.125,490000000.0,0.435,9953.54,FJ
305,455,951,23.5,116.875,330000000.0,0.231,3634.51,GD
306,455,952,23.5,117.1875,730000000.0,0.305,10412.86,GD
307,455,953,23.5,117.5,800000000.0,0.409,15391.28,FJ
308,455,954,23.5,117.8125,790000000.0,0.444,16492.97,FJ
309,455,955,23.5,118.125,780000000.0,0.449,16478.73,FJ
310,455,956,23.5,118.4375,240000000.0,0.451,4987.45,FJ
313,456,953,23.75,117.5,470000000.0,0.311,6796.48,FJ
314,456,954,23.75,117.8125,740000000.0,0.42,14567.42,FJ
315,456,955,23.75,118.125,870000000.0,0.458,18735.07,FJ
316,456,956,23.75,118.4375,610000000.0,0.471,13445.43,FJ
317,456,957,23.75,118.75,43000000.0,0.466,943.23,FJ
318,456,958,23.75,119.0625,0.0,0.463,0.0,FJ
321,457,955,24.0,118.125,840000000.0,0.446,17604.57,FJ
322,457,956,24.0,118.4375,350000000.0,0.483,7992.03,FJ
323,457,957,24.0,118.75,150000000.0,0.491,3508.28,FJ
324,457,958,24.0,119.0625,0.0,0.491,0.0,FJ
325,457,959,24.0,119.375,0.0,0.489,0.0,TW
327,458,955,24.25,118.125,650000000.0,0.407,12350.53,FJ
328,458,956,24.25,118.4375,600000000.0,0.494,13967.98,FJ
329,458,957,24.25,118.75,780000000.0,0.512,18844.93,FJ
330,458,958,24.25,119.0625,200000000.0,0.517,4769.74,FJ
331,458,959,24.25,119.375,64000000.0,0.517,1557.43,FJ
332,458,960,24.25,119.6875,0.0,0.518,0.0,TW
335,459,956,24.5,118.4375,640000000.0,0.481,14535.86,FJ
336,459,957,24.5,118.75,820000000.0,0.528,20271.66,FJ
337,459,958,24.5,119.0625,560000000.0,0.54,14178.68,FJ
338,459,959,24.5,119.375,96000000.0,0.545,2458.46,FJ
339,459,960,24.5,119.6875,180000000.0,0.547,4603.61,FJ
343,460,958,24.75,119.0625,780000000.0,0.556,20309.88,FJ
344,460,959,24.75,119.375,490000000.0,0.567,13140.21,FJ
345,460,960,24.75,119.6875,570000000.0,0.572,15435.74,FJ
346,460,961,24.75,120.0,120000000.0,0.578,3182.96,TW
347,460,962,24.75,120.3125,0.0,0.578,0.0,TW
349,461,958,25.0,119.0625,780000000.0,0.541,19757.98,FJ
350,461,959,25.0,119.375,820000000.0,0.586,22518.83,FJ
351,461,960,25.0,119.6875,760000000.0,0.592,21271.27,FJ
352,461,961,25.0,120.0,870000000.0,0.592,24098.8,FJ
353,461,962,25.0,120.3125,170000000.0,0.596,4767.25,TW
355,462,958,25.25,119.0625,340000000.0,0.447,7145.62,FJ
356,462,959,25.25,119.375,650000000.0,0.582,17690.21,FJ
357,462,960,25.25,119.6875,800000000.0,0.606,22647.38,FJ
358,462,961,25.25,120.0,850000000.0,0.598,23865.55,FJ
359,462,962,25.25,120.3125,470000000.0,0.596,13207.63,TW
361,463,959,25.5,119.375,440000000.0,0.502,10490.77,FJ
363,463,961,25.5,120.0,850000000.0,0.594,23792.67,FJ
364,463,962,25.5,120.3125,120000000.0,0.585,3409.79,FJ
366,464,960,25.75,119.6875,690000000.0,0.523,16864.14,FJ
367,464,961,25.75,120.0,840000000.0,0.588,23247.68,FJ
368,464,962,25.75,120.3125,590000000.0,0.569,15764.87,FJ
369,464,963,25.75,120.625,0.0,0.553,0.0,FJ
370,465,959,26.0,119.375,5000000.0,0.145,34.0,FJ
372,465,961,26.0,120.0,740000000.0,0.556,19286.47,FJ
373,465,962,26.0,120.3125,240000000.0,0.551,6193.88,FJ
374,465,963,26.0,120.625,0.0,0.537,0.0,FJ
375,466,960,26.25,119.6875,440000000.0,0.195,4059.69,FJ
376,466,961,26.25,120.0,780000000.0,0.455,16737.61,FJ
377,466,962,26.25,120.3125,730000000.0,0.528,18119.94,FJ
378,466,963,26.25,120.625,720000000.0,0.52,17522.04,FJ
379,466,964,26.25,120.9375,83000000.0,0.504,1967.72,FJ
381,467,961,26.5,120.0,730000000.0,0.25,8576.05,FJ
382,467,962,26.5,120.3125,860000000.0,0.474,19135.77,FJ
383,467,963,26.5,120.625,680000000.0,0.501,15937.1,FJ
384,467,964,26.5,120.9375,34000000.0,0.489,781.67,FJ
386,468,960,26.75,119.6875,340000000.0,0.028,451.35,FJ
387,468,961,26.75,120.0,380000000.0,0.113,2039.55,FJ
388,468,962,26.75,120.3125,860000000.0,0.352,14154.86,FJ
389,468,963,26.75,120.625,800000000.0,0.472,17830.57,FJ
390,468,964,26.75,120.9375,370000000.0,0.469,8099.17,ZJ
391,468,965,26.75,121.25,39000000.0,0.474,868.6,ZJ
393,469,962,27.0,120.3125,500000000.0,0.175,4138.45,FJ
394,469,963,27.0,120.625,860000000.0,0.397,15945.62,FJ
395,469,964,27.0,120.9375,710000000.0,0.443,14823.49,ZJ
396,469,965,27.0,121.25,510000000.0,0.457,10912.79,ZJ
398,470,962,27.25,120.3125,140000000.0,0.113,723.39,FJ
399,470,963,27.25,120.625,710000000.0,0.3,10020.42,ZJ
400,470,964,27.25,120.9375,860000000.0,0.399,16029.88,ZJ
401,470,965,27.25,121.25,320000000.0,0.434,6611.14,ZJ
402,470,966,27.25,121.5625,20000000.0,0.453,425.62,ZJ
403,471,963,27.5,120.625,340000000.0,0.2,3207.62,ZJ
404,471,964,27.5,120.9375,830000000.0,0.344,13440.2,ZJ
405,471,965,27.5,121.25,810000000.0,0.407,15403.74,ZJ
406,471,966,27.5,121.5625,320000000.0,0.436,6580.42,ZJ
407,471,967,27.5,121.875,0.0,0.444,0.0,ZJ
409,472,964,27.75,120.9375,750000000.0,0.259,9085.49,ZJ
410,472,965,27.75,121.25,810000000.0,0.372,14242.03,ZJ
411,472,966,27.75,121.5625,850000000.0,0.41,16438.58,ZJ
412,472,967,27.75,121.875,530000000.0,0.429,10619.01,ZJ
413,472,968,27.75,122.1875,0.0,0.434,0.0,ZJ
415,473,965,28.0,121.25,700000000.0,0.311,10205.23,ZJ
416,473,966,28.0,121.5625,850000000.0,0.375,14995.8,ZJ
417,473,967,28.0,121.875,820000000.0,0.409,15698.14,ZJ
418,473,968,28.0,122.1875,170000000.0,0.421,3408.25,ZJ
419,473,969,28.0,122.5,0.0,0.423,0.0,ZJ
421,474,965,28.25,121.25,370000000.0,0.247,4243.25,ZJ
422,474,966,28.25,121.5625,680000000.0,0.338,10739.02,ZJ
423,474,967,28.25,121.875,850000000.0,0.388,15484.26,ZJ
424,474,968,28.25,122.1875,610000000.0,0.407,11615.68,ZJ
425,474,969,28.25,122.5,0.0,0.411,0.0,ZJ
427,475,966,28.5,121.5625,410000000.0,0.303,5779.26,ZJ
428,475,967,28.5,121.875,830000000.0,0.368,14366.08,ZJ
429,475,968,28.5,122.1875,840000000.0,0.392,15568.18,ZJ
430,475,969,28.5,122.5,190000000.0,0.401,3562.91,ZJ
432,476,967,28.75,121.875,820000000.0,0.346,13406.44,ZJ
433,476,968,28.75,122.1875,840000000.0,0.379,15041.37,ZJ
434,476,969,28.75,122.5,650000000.0,0.39,11853.69,ZJ
435,476,970,28.75,122.8125,10000000.0,0.392,184.34,ZJ
437,477,967,29.0,121.875,770000000.0,0.31,11158.88,ZJ
438,477,968,29.0,122.1875,840000000.0,0.361,14314.38,ZJ
439,477,969,29.0,122.5,840000000.0,0.379,15039.42,ZJ
440,477,970,29.0,122.8125,270000000.0,0.382,4837.12,ZJ
441,478,966,29.25,121.5625,250000000.0,0.198,2348.85,ZJ
443,478,968,29.25,122.1875,830000000.0,0.346,13565.49,ZJ
444,478,969,29.25,122.5,840000000.0,0.369,14628.96,ZJ
445,478,970,29.25,122.8125,420000000.0,0.373,7440.11,ZJ
446,479,966,29.5,121.5625,200000000.0,0.184,1739.29,ZJ
448,479,968,29.5,122.1875,830000000.0,0.336,13163.52,ZJ
449,479,969,29.5,122.5,840000000.0,0.361,14282.16,ZJ
450,479,970,29.5,122.8125,500000000.0,0.365,8559.4,ZJ
451,480,967,29.75,121.875,330000000.0,0.271,4138.93,ZJ
452,480,968,29.75,122.1875,640000000.0,0.334,10018.72,ZJ
453,480,969,29.75,122.5,820000000.0,0.356,13783.54,ZJ
454,480,970,29.75,122.8125,770000000.0,0.359,13038.57,ZJ
457,481,967,30.0,121.875,490000000.0,0.299,6838.43,ZJ
459,481,969,30.0,122.5,780000000.0,0.35,12788.01,ZJ
460,481,970,30.0,122.8125,790000000.0,0.355,13104.35,ZJ
461,482,963,30.25,120.625,330000000.0,0.189,2921.53,ZJ
462,482,964,30.25,120.9375,580000000.0,0.225,6130.36,ZJ
464,482,966,30.25,121.5625,720000000.0,0.276,9355.91,ZJ
465,482,967,30.25,121.875,800000000.0,0.304,11364.82,ZJ
467,482,969,30.25,122.5,810000000.0,0.345,13075.39,ZJ
468,482,970,30.25,122.8125,510000000.0,0.349,8413.88,ZJ
471,483,965,30.5,121.25,810000000.0,0.271,10365.56,ZJ
472,483,966,30.5,121.5625,830000000.0,0.294,11503.84,ZJ
473,483,967,30.5,121.875,830000000.0,0.306,11966.33,SH
474,483,968,30.5,122.1875,780000000.0,0.325,11950.37,ZJ
475,483,969,30.5,122.5,750000000.0,0.337,11916.08,ZJ
476,483,970,30.5,122.8125,53000000.0,0.343,854.84,ZJ
478,484,966,30.75,121.5625,690000000.0,0.306,9870.13,SH
479,484,967,30.75,121.875,780000000.0,0.308,11290.61,SH
480,484,968,30.75,122.1875,830000000.0,0.318,12355.05,SH
481,484,969,30.75,122.5,790000000.0,0.334,12327.84,SH
482,484,970,30.75,122.8125,140000000.0,0.337,2268.48,SH
483,485,967,31.0,121.875,410000000.0,0.324,6290.2,SH
484,485,968,31.0,122.1875,830000000.0,0.314,12215.8,SH
485,485,969,31.0,122.5,830000000.0,0.324,12588.48,SH
486,485,970,31.0,122.8125,210000000.0,0.331,3222.25,SH
488,486,967,31.25,121.875,670000000.0,0.313,9918.33,SH
489,486,968,31.25,122.1875,830000000.0,0.31,12033.1,SH
490,486,969,31.25,122.5,810000000.0,0.317,12117.76,SH
491,486,970,31.25,122.8125,64000000.0,0.324,976.21,SH
493,487,966,31.5,121.5625,470000000.0,0.319,7088.46,SH
494,487,967,31.5,121.875,630000000.0,0.317,9439.04,SH
495,487,968,31.5,122.1875,820000000.0,0.309,11946.36,SH
496,487,969,31.5,122.5,820000000.0,0.313,12132.48,JS
497,487,970,31.5,122.8125,120000000.0,0.319,1832.53,JS
502,488,968,31.75,122.1875,820000000.0,0.31,11986.51,JS
503,488,969,31.75,122.5,820000000.0,0.313,12063.4,JS
504,488,970,31.75,122.8125,220000000.0,0.318,3292.38,JS
507,489,967,32.0,121.875,700000000.0,0.313,10295.24,JS
508,489,968,32.0,122.1875,820000000.0,0.311,11937.84,JS
509,489,969,32.0,122.5,820000000.0,0.312,12017.14,JS
510,489,970,32.0,122.8125,110000000.0,0.318,1583.55,JS
512,490,966,32.25,121.5625,810000000.0,0.305,11627.09,JS
513,490,967,32.25,121.875,820000000.0,0.304,11664.67,JS
514,490,968,32.25,122.1875,820000000.0,0.311,11932.75,JS
515,490,969,32.25,122.5,620000000.0,0.312,9147.49,JS
517,491,965,32.5,121.25,580000000.0,0.3,8211.89,JS
518,491,966,32.5,121.5625,810000000.0,0.296,11322.03,JS
519,491,967,32.5,121.875,820000000.0,0.305,11699.27,JS
520,491,968,32.5,122.1875,750000000.0,0.311,10935.15,JS
521,491,969,32.5,122.5,120000000.0,0.312,1773.76,JS
522,492,964,32.75,120.9375,540000000.0,0.276,7037.27,JS
523,492,965,32.75,121.25,810000000.0,0.284,10872.13,JS
524,492,966,32.75,121.5625,820000000.0,0.295,11293.71,JS
525,492,967,32.75,121.875,810000000.0,0.306,11609.03,JS
526,492,968,32.75,122.1875,180000000.0,0.311,2648.78,JS
528,493,964,33.0,120.9375,660000000.0,0.275,8544.71,JS
529,493,965,33.0,121.25,810000000.0,0.285,10835.09,JS
530,493,966,33.0,121.5625,810000000.0,0.293,11165.94,JS
531,493,967,33.0,121.875,320000000.0,0.305,4613.08,JS
533,494,964,33.25,120.9375,810000000.0,0.277,10494.99,JS
534,494,965,33.25,121.25,810000000.0,0.287,10918.21,JS
535,494,966,33.25,121.5625,720000000.0,0.292,9889.03,JS
536,494,967,33.25,121.875,3000000.0,0.302,42.62,JS
537,495,963,33.5,120.625,500000000.0,0.269,6292.62,JS
538,495,964,33.5,120.9375,810000000.0,0.281,10636.15,JS
539,495,965,33.5,121.25,800000000.0,0.285,10752.69,JS
540,495,966,33.5,121.5625,350000000.0,0.291,4786.78,JS
542,496,963,33.75,120.625,730000000.0,0.27,9255.38,JS
543,496,964,33.75,120.9375,800000000.0,0.281,10628.6,JS
544,496,965,33.75,121.25,780000000.0,0.284,10435.55,JS
545,496,966,33.75,121.5625,41000000.0,0.288,555.13,JS
547,497,963,34.0,120.625,800000000.0,0.272,10220.08,JS
548,497,964,34.0,120.9375,800000000.0,0.28,10538.21,JS
549,497,965,34.0,121.25,600000000.0,0.284,8013.57,JS
551,498,962,34.25,120.3125,490000000.0,0.277,6445.04,JS
552,498,963,34.25,120.625,800000000.0,0.274,10279.22,JS
553,498,964,34.25,120.9375,800000000.0,0.279,10481.24,JS
554,498,965,34.25,121.25,300000000.0,0.283,4051.75,JS
556,499,961,34.5,120.0,630000000.0,0.261,7687.59,JS
557,499,962,34.5,120.3125,800000000.0,0.266,9984.01,JS
558,499,963,34.5,120.625,800000000.0,0.275,10280.52,JS
559,499,964,34.5,120.9375,790000000.0,0.279,10317.79,JS
560,499,965,34.5,121.25,70000000.0,0.283,933.09,JS
563,500,960,34.75,119.6875,790000000.0,0.245,9080.19,JS
564,500,961,34.75,120.0,430000000.0,0.265,5365.36,JS
