Index,col,row,lat,lon,suitable_area(m2),Average_CF,Annual potential (GWh),provin
234,449,936,22.0,112.1875,0.0,0.224,0.0,Guangdong
235,449,937,22.0,112.5,62000000.0,0.241,703.46,Guangdong
236,449,938,22.0,112.8125,110000000.0,0.216,1119.4,Guangdong
248,450,939,22.25,113.125,47000000.0,0.232,511.73,Guangdong
249,450,940,22.25,113.4375,170000000.0,0.269,2121.39,Guangdong
261,451,940,22.5,113.4375,100000000.0,0.254,1207.64,Guangdong
274,452,940,22.75,113.4375,62000000.0,0.245,714.23,Guangdong
276,452,943,22.75,114.375,12000000.0,0.186,104.79,Guangdong
278,452,945,22.75,115.0,340000000.0,0.178,2838.67,Guangdong
287,453,946,23.0,115.3125,4000000.0,0.106,19.95,Guangdong
288,453,947,23.0,115.625,8000000.0,0.204,76.81,Guangdong
289,453,948,23.0,115.9375,3000000.0,0.218,30.76,Guangdong
290,453,949,23.0,116.25,170000000.0,0.248,1921.54,Guangdong
297,454,950,23.25,116.5625,200000000.0,0.244,2317.54,Guangdong
304,455,950,23.5,116.5625,7000000.0,0.161,52.84,Guangdong
311,456,951,23.75,116.875,0.0,0.115,0.0,Guangdong
312,456,952,23.75,117.1875,110000000.0,0.18,923.38,Fujian
313,456,953,23.75,117.5,470000000.0,0.31,6787.0,Fujian
319,457,953,24.0,117.5,68000000.0,0.126,403.26,Fujian
326,458,954,24.25,117.8125,36000000.0,0.208,352.4,Fujian
333,459,954,24.5,117.8125,91000000.0,0.113,482.37,Fujian
334,459,955,24.5,118.125,450000000.0,0.29,6151.38,Fujian
340,460,955,24.75,118.125,26000000.0,0.151,184.4,Fujian
341,460,956,24.75,118.4375,27000000.0,0.324,411.61,Fujian
342,460,957,24.75,118.75,590000000.0,0.454,12491.85,Fujian
348,461,957,25.0,118.75,100000000.0,0.353,1708.66,Fujian
354,462,957,25.25,118.75,4000000.0,0.19,35.74,Fujian
355,462,958,25.25,119.0625,340000000.0,0.409,6537.19,Fujian
360,463,958,25.5,119.0625,80000000.0,0.243,914.12,Fujian
365,464,959,25.75,119.375,51000000.0,0.242,581.56,Fujian
370,465,959,26.0,119.375,5000000.0,0.124,29.1,Fujian
371,465,960,26.0,119.6875,520000000.0,0.337,8308.75,Fujian
380,467,960,26.5,119.6875,320000000.0,0.048,721.9,Fujian
385,468,959,26.75,119.375,1000000.0,0.026,1.22,Fujian
386,468,960,26.75,119.6875,340000000.0,0.022,356.75,Fujian
392,469,961,27.0,120.0,33000000.0,0.071,110.94,Fujian
398,470,962,27.25,120.3125,140000000.0,0.105,670.37,Fujian
403,471,963,27.5,120.625,340000000.0,0.198,3181.9,Zhejiang
408,472,963,27.75,120.625,140000000.0,0.119,787.64,Zhejiang
414,473,964,28.0,120.9375,360000000.0,0.163,2727.33,Zhejiang
420,474,964,28.25,120.9375,38000000.0,0.114,203.28,Zhejiang
426,475,965,28.5,121.25,2000000.0,0.191,17.97,Zhejiang
427,475,966,28.5,121.5625,410000000.0,0.322,6139.92,Zhejiang
431,476,966,28.75,121.5625,320000000.0,0.281,4175.69,Zhejiang
436,477,966,29.0,121.5625,220000000.0,0.238,2488.31,Zhejiang
442,478,967,29.25,121.875,370000000.0,0.312,5348.72,Zhejiang
447,479,967,29.5,121.875,320000000.0,0.296,4506.11,Zhejiang
455,481,964,30.0,120.9375,0.0,0.21,0.0,Zhejiang
456,481,966,30.0,121.5625,190000000.0,0.293,2590.34,Zhejiang
461,482,963,30.25,120.625,330000000.0,0.203,3133.29,Zhejiang
463,482,965,30.25,121.25,250000000.0,0.284,3334.69,Zhejiang
469,483,963,30.5,120.625,15000000.0,0.264,186.39,Zhejiang
470,483,964,30.5,120.9375,290000000.0,0.277,3823.18,Zhejiang
477,484,965,30.75,121.25,200000000.0,0.336,3188.27,Zhejiang
483,485,967,31.0,121.875,410000000.0,0.374,7264.35,Shanghai
487,486,966,31.25,121.5625,69000000.0,0.392,1273.65,Shanghai
492,487,965,31.5,121.25,170000000.0,0.36,2944.36,Jiangsu
498,488,964,31.75,120.9375,97000000.0,0.315,1436.5,Jiangsu
501,488,967,31.75,121.875,530000000.0,0.378,9323.62,Jiangsu
505,489,965,32.0,121.25,7000000.0,0.373,122.87,Jiangsu
506,489,966,32.0,121.5625,130000000.0,0.386,2268.92,Jiangsu
511,490,965,32.25,121.25,90000000.0,0.376,1591.11,Jiangsu
516,491,964,32.5,120.9375,160000000.0,0.341,2550.71,Jiangsu
527,493,963,33.0,120.625,7000000.0,0.349,114.75,Jiangsu
532,494,963,33.25,120.625,210000000.0,0.345,3370.42,Jiangsu
541,496,962,33.75,120.3125,8000000.0,0.331,124.42,Jiangsu
546,497,962,34.0,120.3125,200000000.0,0.325,2977.35,Jiangsu
550,498,961,34.25,120.0,2000000.0,0.335,31.54,Jiangsu
555,499,960,34.5,119.6875,270000000.0,0.289,3667.69,Jiangsu
561,500,958,34.75,119.0625,18000000.0,0.255,216.22,Jiangsu
562,500,959,34.75,119.375,430000000.0,0.24,4816.3,Jiangsu
568,501,958,35.0,119.0625,33000000.0,0.265,411.13,Jiangsu
575,502,959,35.25,119.375,250000000.0,0.264,3123.44,Shandong
581,503,959,35.5,119.375,0.0,0.271,0.0,Shandong
588,504,960,35.75,119.6875,21000000.0,0.282,278.67,Shandong
589,504,961,35.75,120.0,460000000.0,0.281,6044.31,Shandong
595,505,961,36.0,120.0,48000000.0,0.285,643.45,Shandong
604,506,961,36.25,120.0,36000000.0,0.285,481.93,Shandong
606,506,963,36.25,120.625,250000000.0,0.188,2218.84,Shandong
615,507,963,36.5,120.625,58000000.0,0.26,708.42,Shandong
616,507,964,36.5,120.9375,500000000.0,0.263,6113.9,Shandong
625,508,963,36.75,120.625,0.0,0.275,0.0,Shandong
626,508,964,36.75,120.9375,48000000.0,0.278,627.95,Shandong
627,508,965,36.75,121.25,220000000.0,0.285,2884.68,Shandong
635,509,958,37.0,119.0625,0.0,0.312,0.0,Shandong
636,509,959,37.0,119.375,19000000.0,0.327,291.77,Shandong
637,509,960,37.0,119.6875,41000000.0,0.321,618.35,Shandong
638,509,967,37.0,121.875,150000000.0,0.352,2516.18,Shandong
639,509,968,37.0,122.1875,140000000.0,0.372,2433.08,Shandong
640,509,969,37.0,122.5,470000000.0,0.385,8501.14,Shandong
644,510,957,37.25,118.75,44000000.0,0.309,638.77,Shandong
648,510,961,37.25,120.0,67000000.0,0.321,1011.58,Shandong
649,510,969,37.25,122.5,240000000.0,0.405,4471.06,Shandong
654,511,957,37.5,118.75,22000000.0,0.314,325.16,Shandong
659,511,962,37.5,120.3125,130000000.0,0.312,1904.9,Shandong
660,511,965,37.5,121.25,120000000.0,0.337,1871.25,Shandong
669,512,957,37.75,118.75,6000000.0,0.327,92.18,Shandong
670,512,958,37.75,119.0625,610000000.0,0.305,8753.54,Shandong
675,512,963,37.75,120.625,270000000.0,0.321,4070.2,Shandong
676,512,964,37.75,120.9375,300000000.0,0.328,4695.35,Shandong
685,513,954,38.0,117.8125,23000000.0,0.323,349.11,Shandong
687,513,956,38.0,118.4375,270000000.0,0.334,4304.14,Shandong
688,513,957,38.0,118.75,200000000.0,0.34,3179.26,Shandong
721,515,953,38.5,117.5,69000000.0,0.31,1004.44,Hebei
739,516,953,38.75,117.5,190000000.0,0.286,2586.32,Tianjin
758,517,953,39.0,117.5,4000000.0,0.307,57.77,Tianjin
771,517,966,39.0,121.5625,280000000.0,0.389,5089.93,Liaoning
781,518,954,39.25,117.8125,120000000.0,0.303,1740.02,Tianjin
782,518,955,39.25,118.125,200000000.0,0.293,2726.24,Hebei
783,518,956,39.25,118.4375,34000000.0,0.324,517.78,Hebei
784,518,957,39.25,118.75,140000000.0,0.329,2228.39,Hebei
785,518,958,39.25,119.0625,350000000.0,0.33,5359.88,Hebei
794,518,967,39.25,121.875,19000000.0,0.374,334.32,Liaoning
805,519,958,39.5,119.0625,4000000.0,0.315,59.35,Hebei
813,519,966,39.5,121.5625,89000000.0,0.412,1724.8,Liaoning
814,519,967,39.5,121.875,37000000.0,0.337,586.06,Liaoning
815,519,968,39.5,122.1875,3000000.0,0.29,40.93,Liaoning
816,519,969,39.5,122.5,210000000.0,0.295,2937.75,Liaoning
832,520,966,39.75,121.5625,230000000.0,0.438,4673.14,Liaoning
833,520,970,39.75,122.8125,2000000.0,0.256,24.09,Liaoning
834,520,971,39.75,123.125,180000000.0,0.275,2356.38,Liaoning
835,520,972,39.75,123.4375,450000000.0,0.313,6653.21,Liaoning
841,521,959,40.0,119.375,0.0,0.172,0.0,Hebei
842,521,960,40.0,119.6875,120000000.0,0.258,1432.82,Hebei
850,521,974,40.0,124.0625,0.0,0.269,0.0,Liaoning
852,522,962,40.25,120.3125,130000000.0,0.349,2085.74,Liaoning
858,522,968,40.25,122.1875,28000000.0,0.405,533.68,Liaoning
859,522,975,40.25,124.375,4000000.0,0.256,48.09,Liaoning
861,523,963,40.5,120.625,260000000.0,0.337,4133.01,Liaoning
867,523,976,40.5,124.6875,7000000.0,0.242,79.81,Liaoning
873,524,968,40.75,122.1875,100000000.0,0.424,2051.5,Liaoning
874,525,965,41.0,121.25,140000000.0,0.418,2651.14,Liaoning
875,525,966,41.0,121.5625,98000000.0,0.444,2045.85,Liaoning
876,525,967,41.0,121.875,240000000.0,0.445,4964.3,Liaoning
