107,101.250000,21.250000,446,901,7285.419509,Yunnan,21.45941,101.56461,40.0467437008743,163.87186561509603
111,110.000000,21.250000,446,929,1545723.034364,Guangdong,21.37708,110.25006,29.507194194795716,16.37444687056409
112,110.312500,21.250000,446,930,1246465.655109,Guangdong,21.26331,110.33427,2.698156626629259,2.7285736845884885
113,110.625000,21.250000,446,931,1111415.257281,Guangdong,21.24475,110.4555,17.576065185927114,10.370871393282705
116,100.312500,21.500000,447,898,63480.173383,Yunnan,21.95753,100.45223,52.88275223611246,110.00529776134542
117,100.625000,21.500000,447,899,271668.408863,Yunnan,21.95753,100.45223,53.9142755948132,110.00529776134542
119,101.250000,21.500000,447,901,7285.419509,Yunnan,21.45941,101.56461,32.86475794409605,163.87186561509603
120,101.562500,21.500000,447,902,49115.784021,Yunnan,21.45941,101.56461,4.518679519880176,163.87186561509603
127,109.062500,21.500000,447,926,1136926.635185,Guangxi,21.48112,109.12008,6.3165576238803895,0.021740206238381878
128,109.375000,21.500000,447,927,1136926.635185,Guangxi,21.52909,109.4216,5.8053136298860375,31.659317216014035
129,109.687500,21.500000,447,928,2342070.937188,Guangxi,21.52909,109.4216,27.696188298917104,31.659317216014035
130,110.000000,21.500000,447,929,3159458.363078,Guangdong,21.37708,110.25006,29.268936613223527,16.37444687056409
131,110.312500,21.500000,447,930,3159458.363078,Guangdong,21.60962,110.28625,12.487838589318011,38.43792675144175
132,110.625000,21.500000,447,931,3239156.590867,Guangdong,21.44182,110.77824,17.125928206972386,28.925219535237662
133,110.937500,21.500000,447,932,3259687.213323,Guangdong,21.51414,111.01356,8.024160695494038,18.893472677955376
134,111.250000,21.500000,447,933,3105389.189672,Guangdong,21.51414,111.01356,24.510831141364097,18.893472677955376
135,111.562500,21.500000,447,934,1513286.458164,Guangdong,21.75229,111.61791,28.632094846852425,39.40484510613311
140,100.000000,21.750000,448,897,45234.557489,Yunnan,21.95753,100.45223,52.065201314045375,110.00529776134542
141,100.312500,21.750000,448,898,63480.173383,Yunnan,21.95753,100.45223,27.211604342612592,110.00529776134542
142,100.625000,21.750000,448,899,271668.408863,Yunnan,21.95753,100.45223,29.162368190231714,110.00529776134542
143,100.937500,21.750000,448,900,209271.910648,Yunnan,22.00749,100.79739,32.07465238209723,92.55742460831523
144,101.250000,21.750000,448,901,7426.116035,Yunnan,21.45941,101.56461,45.84722955818234,163.87186561509603
145,101.562500,21.750000,448,902,7426.116035,Yunnan,21.45941,101.56461,32.3128700454744,163.87186561509603
148,107.187500,21.750000,448,920,156416.837532,Guangxi,22.14016,107.07668,44.864169966152566,39.61572619387553
149,107.500000,21.750000,448,921,196655.244958,Guangxi,21.54792,107.97188,53.69700420904259,42.40018721819668
150,107.812500,21.750000,448,922,79643.814076,Guangxi,21.54792,107.97188,27.86116100514384,42.40018721819668
151,108.125000,21.750000,448,923,675220.589194,Guangxi,21.76913,108.35342,23.685108224622496,9.148112446905523
152,108.437500,21.750000,448,924,675220.589194,Guangxi,21.76913,108.35342,8.939868076241595,9.148112446905523
153,108.750000,21.750000,448,925,23508.752734,Guangxi,21.93854,108.6569,23.061871703387965,4.611445955267844
154,109.062500,21.750000,448,926,1136926.635185,Guangxi,21.66089,109.20725,17.939053426432743,21.920825852287237
155,109.375000,21.750000,448,927,1136926.635185,Guangxi,21.66089,109.20725,19.96303686581287,21.920825852287237
156,109.687500,21.750000,448,928,2342070.937188,Guangxi,21.52909,109.4216,36.86059702425461,31.659317216014035
157,110.000000,21.750000,448,929,987873.410260,Guangdong,21.60962,110.28625,33.44422113083199,38.43792675144175
158,110.312500,21.750000,448,930,2770772.965690,Guangdong,21.60962,110.28625,15.84345087166575,38.43792675144175
159,110.625000,21.750000,448,931,3243115.550871,Guangdong,21.66397,110.63954,9.683317531557108,29.547041230631958
160,110.937500,21.750000,448,932,3259687.213323,Guangdong,21.66329,110.92523,9.724682919938191,0.03990594018421902
161,111.250000,21.750000,448,933,3105389.189672,Guangdong,21.66329,110.92523,34.909871350847986,0.03990594018421902
162,111.562500,21.750000,448,934,1513286.458164,Guangdong,21.75229,111.61791,5.728301140268477,39.40484510613311
163,111.875000,21.750000,448,935,822676.676165,Guangdong,21.86182,111.95516,14.936046745454172,2.826633371358814
164,112.187500,21.750000,448,936,2088575.951807,Guangdong,21.86829,112.0067,22.834068123946277,2.774109620864208
165,112.500000,21.750000,448,937,965585.967516,Guangdong,22.18294,112.30532,52.15906836646145,49.1431758299217
166,112.812500,21.750000,448,938,21367.174908,Guangdong,22.25156,112.7939,55.803884772753534,46.90389750610404
173,100.000000,22.000000,449,897,351761.927623,Yunnan,21.95753,100.45223,46.869549379713455,110.00529776134542
174,100.312500,22.000000,449,898,825574.379787,Yunnan,21.95753,100.45223,15.162244755351448,110.00529776134542
175,100.625000,22.000000,449,899,825574.379787,Yunnan,22.00008,100.77163,15.117278144347624,93.89602828885354
176,100.937500,22.000000,449,900,88449.872487,Yunnan,22.00749,100.79739,14.468688713673535,92.55742460831523
177,101.250000,22.000000,449,901,18765.498060,Yunnan,22.00749,100.79739,46.66943198612829,92.55742460831523
178,101.562500,22.000000,449,902,23848.665857,Yunnan,21.45941,101.56461,60.111260508152526,163.87186561509603
181,106.875000,22.000000,449,919,1428155.153981,Guangxi,22.09439,106.76649,15.337178668010326,69.10435757071178
182,107.187500,22.000000,449,920,156416.837532,Guangxi,22.14016,107.07668,19.321070496131426,39.61572619387553
183,107.500000,22.000000,449,921,196655.244958,Guangxi,22.37895,107.36485,44.37544651077917,0.2692489253721908
184,107.812500,22.000000,449,922,361621.021511,Guangxi,22.1537,107.98362,24.556020496775577,64.44544384270972
185,108.125000,22.000000,449,923,1344108.240764,Guangxi,22.1537,107.98362,22.457072129777917,64.44544384270972
186,108.437500,22.000000,449,924,1344108.240764,Guangxi,21.9797,108.65431,22.4679811519006,0.030938829082861382
187,108.750000,22.000000,449,925,2441692.024243,Guangxi,21.9797,108.65431,10.121089688709674,0.030938829082861382
188,109.062500,22.000000,449,926,2441692.024243,Guangxi,21.66089,109.20725,40.55959592408601,21.920825852287237
189,109.375000,22.000000,449,927,2928297.824315,Guangxi,22.27152,109.55698,35.53679783845338,74.47780411523796
190,109.687500,22.000000,449,928,3116865.495944,Guangxi,22.27152,109.55698,33.04937720348941,74.47780411523796
191,110.000000,22.000000,449,929,2991465.662774,Guangxi,22.27306,109.97627,30.461102592855266,44.802662151442
192,110.312500,22.000000,449,930,2991465.662774,Guangxi,22.32109,110.26413,36.04937902817629,36.51508578477185
193,110.625000,22.000000,449,931,3113633.943186,Guangdong,21.91812,110.85338,25.250884767199075,29.328027506723323
194,110.937500,22.000000,449,932,3226965.894864,Guangdong,21.91812,110.85338,12.575854484765058,29.328027506723323
195,111.250000,22.000000,449,933,3610486.419695,Guangdong,21.91812,110.85338,41.90362858472044,29.328027506723323
196,111.562500,22.000000,449,934,2319567.598000,Guangdong,21.75229,111.61791,28.131273715781735,39.40484510613311
197,111.875000,22.000000,449,935,2088575.951807,Guangdong,21.86182,111.95516,17.44839415788585,2.826633371358814
198,112.187500,22.000000,449,936,2088575.951807,Guangdong,22.18294,112.30532,23.688737288174195,49.1431758299217
199,112.500000,22.000000,449,937,948235.935852,Guangdong,22.18294,112.30532,28.567932261048295,49.1431758299217
200,112.812500,22.000000,449,938,948235.935852,Guangdong,22.25156,112.7939,28.03773306399089,46.90389750610404
201,113.125000,22.000000,449,939,1927557.080042,Guangdong,22.20903,113.29658,29.201011948207732,29.6380279312935
202,113.437500,22.000000,449,940,822743.836968,Guangdong,22.14589,113.3642,17.89445347873223,25.910022034550103
210,99.375000,22.250000,450,895,24035.148350,Yunnan,22.32911,99.58441,23.271996150873875,152.2431659835601
211,99.687500,22.250000,450,896,165786.306170,Yunnan,22.32911,99.58441,13.779680371823185,152.2431659835601
212,100.000000,22.250000,450,897,351761.927623,Yunnan,22.55577,99.93208,34.70962556616383,110.2645038554895
213,100.312500,22.250000,450,898,1511326.314283,Yunnan,21.95753,100.45223,35.56476134386695,110.00529776134542
214,100.625000,22.250000,450,899,361135.582366,Yunnan,22.00008,100.77163,31.629142868940534,93.89602828885354
215,100.937500,22.250000,450,900,548198.136806,Yunnan,22.00749,100.79739,30.584945587123418,92.55742460831523
216,101.250000,22.250000,450,901,22410.055634,Yunnan,22.00749,100.79739,53.85766740372819,92.55742460831523
217,101.562500,22.250000,450,902,22410.055634,Yunnan,22.58518,101.86237,48.36529930059551,95.68783297584359
219,106.875000,22.250000,450,919,1428155.153981,Guangxi,22.34262,106.85455,10.511579349208484,52.597570688584845
220,107.187500,22.250000,450,920,1428155.153981,Guangxi,22.14016,107.07668,16.713799503737494,39.61572619387553
221,107.500000,22.250000,450,921,1941442.858737,Guangxi,22.37895,107.36485,19.971913810439112,0.2692489253721908
222,107.812500,22.250000,450,922,2781692.266365,Guangxi,22.1537,107.98362,20.615988634893164,64.44544384270972
223,108.125000,22.250000,450,923,3252181.109934,Guangxi,22.1537,107.98362,18.06975106038952,64.44544384270972
224,108.437500,22.250000,450,924,1163735.069919,Guangxi,22.17075,108.57324,16.520251020318085,22.796951349989275
225,108.750000,22.250000,450,925,4237073.149034,Guangxi,22.17075,108.57324,20.217968351543693,22.796951349989275
226,109.062500,22.250000,450,926,3446426.988184,Guangxi,22.41651,109.29097,29.916781589942588,81.57896686608802
227,109.375000,22.250000,450,927,3169586.524516,Guangxi,22.27152,109.55698,18.87936761181445,74.47780411523796
228,109.687500,22.250000,450,928,2303031.340798,Guangxi,22.27152,109.55698,13.642978636527177,74.47780411523796
229,110.000000,22.250000,450,929,2303031.340798,Guangxi,22.27306,109.97627,3.5409270794236924,44.802662151442
230,110.312500,22.250000,450,930,2876860.406694,Guangxi,22.32109,110.26413,9.341021673755284,36.51508578477185
231,110.625000,22.250000,450,931,2792601.069599,Guangxi,22.32109,110.26413,37.96177841704526,36.51508578477185
232,110.937500,22.250000,450,932,2792601.069599,Guangdong,22.35429,110.9471,11.638498303643244,76.90042992777612
233,111.250000,22.250000,450,933,2758600.082473,Guangdong,22.35429,110.9471,33.24928508663785,76.90042992777612
234,111.562500,22.250000,450,934,1912031.345060,Guangdong,22.1703,111.79153,25.18796499160115,39.90875714712086
235,111.875000,22.250000,450,935,2042228.848804,Guangdong,22.1703,111.79153,12.344037620991486,39.90875714712086
236,112.187500,22.250000,450,936,2517745.005477,Guangdong,22.18294,112.30532,14.23730193452985,49.1431758299217
237,112.500000,22.250000,450,937,1476278.536327,Guangdong,22.18294,112.30532,21.38267893619905,49.1431758299217
238,112.812500,22.250000,450,938,1476278.536327,Guangdong,22.25156,112.7939,1.9220594249174978,46.90389750610404
239,113.125000,22.250000,450,939,822743.836968,Guangdong,22.20903,113.29658,18.238916407535353,29.6380279312935
240,113.437500,22.250000,450,940,822743.836968,Guangdong,22.26666,113.54342,11.056449805616413,3.4567761662395284
248,99.687500,22.500000,451,896,2030061.067697,Yunnan,22.64435,99.59018,18.907267196227398,142.57307226807146
249,100.000000,22.500000,451,897,791605.404666,Yunnan,22.55577,99.93208,9.333920791043708,110.2645038554895
250,100.312500,22.500000,451,898,1246253.610901,Yunnan,22.55577,99.93208,39.56197640262219,110.2645038554895
251,100.625000,22.500000,451,899,361135.582366,Yunnan,22.78684,100.97692,48.18316956923065,4.382267869018854
252,100.937500,22.500000,451,900,124275.131313,Yunnan,22.78684,100.97692,32.150680371189324,4.382267869018854
253,101.250000,22.500000,451,901,22410.055634,Yunnan,22.78684,100.97692,42.45788836938633,4.382267869018854
254,101.562500,22.500000,451,902,22410.055634,Yunnan,22.58518,101.86237,32.219970562674725,95.68783297584359
255,101.875000,22.500000,451,903,285931.234486,Yunnan,22.58518,101.86237,9.559986418234534,95.68783297584359
256,102.187500,22.500000,451,904,16306.024490,Yunnan,22.58518,101.86237,34.70790429092733,95.68783297584359
259,103.125000,22.500000,451,907,3585.426925,Yunnan,22.77966,103.22648,32.79438499511796,66.62954042179281
264,106.875000,22.500000,451,919,253467.516779,Guangxi,22.34262,106.85455,17.62565082170308,52.597570688584845
265,107.187500,22.500000,451,920,3324390.486013,Guangxi,22.40566,107.35325,20.004499124020306,3.446566858428484
266,107.500000,22.500000,451,921,3324390.486013,Guangxi,22.40566,107.35325,18.370501227159874,3.446566858428484
267,107.812500,22.500000,451,922,4589760.383796,Guangxi,22.63497,107.90411,17.71222185789205,51.566642900223385
268,108.125000,22.500000,451,923,2901001.063748,Guangxi,22.63497,107.90411,27.196899536484253,51.566642900223385
269,108.437500,22.500000,451,924,2716361.867759,Guangxi,22.75837,108.48737,29.181811288257425,13.997662490813866
270,108.750000,22.500000,451,925,3437731.975090,Guangxi,22.75837,108.48737,39.39473334105117,13.997662490813866
271,109.062500,22.500000,451,926,3138178.538998,Guangxi,22.41651,109.29097,25.246801028609635,81.57896686608802
272,109.375000,22.500000,451,927,3231341.105013,Guangxi,22.41651,109.29097,12.678751971988595,81.57896686608802
273,109.687500,22.500000,451,928,1644363.805587,Guangxi,22.27152,109.55698,28.732160954773086,74.47780411523796
274,110.000000,22.500000,451,929,2288334.362972,Guangxi,22.62811,110.15133,21.080476947204904,1.6565464321928118
275,110.312500,22.500000,451,930,2029750.601411,Guangxi,22.32109,110.26413,20.5058599729762,36.51508578477185
276,110.625000,22.500000,451,931,2688685.825999,Guangxi,22.70837,110.35426,36.18350322245838,21.02692176312812
277,110.937500,22.500000,451,932,2979959.653212,Guangdong,22.35429,110.9471,16.23223153522382,76.90042992777612
278,111.250000,22.500000,451,933,2979959.653212,Guangdong,22.35429,110.9471,35.097083862139314,76.90042992777612
279,111.562500,22.500000,451,934,700902.354563,Guangdong,22.7683,111.57004,29.843633146481093,96.77866850291893
280,111.875000,22.500000,451,935,1373463.692483,Guangdong,22.1703,111.79153,37.65276145964812,39.90875714712086
281,112.187500,22.500000,451,936,1415157.182006,Guangdong,22.69573,112.22536,22.108494121442487,46.1578095493719
282,112.500000,22.500000,451,937,2963331.610387,Guangdong,22.37638,112.69851,24.600786243957103,45.36587510103676
283,112.812500,22.500000,451,938,2963331.610387,Guangdong,22.37638,112.69851,18.06109327181456,45.36587510103676
284,113.125000,22.500000,451,939,2984842.201186,Guangdong,22.56028,113.11103,6.854683375289029,3.6274230639782763
285,113.437500,22.500000,451,940,2901631.985373,Guangdong,22.51595,113.3926,4.941580848165788,0.18940028822604352
294,99.375000,22.750000,452,895,260629.655024,Yunnan,22.64435,99.59018,25.0053724422379,142.57307226807146
295,99.687500,22.750000,452,896,1833462.247148,Yunnan,22.64435,99.59018,15.416827606358513,142.57307226807146
296,100.000000,22.750000,452,897,1246253.610901,Yunnan,22.55577,99.93208,22.694148898497804,110.2645038554895
297,100.312500,22.750000,452,898,491473.814957,Yunnan,22.55577,99.93208,44.61355742803116,110.2645038554895
298,100.625000,22.750000,452,899,734340.545567,Yunnan,22.82521,100.96624,35.968232859861764,0.03220350692126821
299,100.937500,22.750000,452,900,519053.014572,Yunnan,22.78684,100.97692,5.754680158027939,4.382267869018854
300,101.250000,22.750000,452,901,160683.677553,Yunnan,22.78684,100.97692,28.297032479236517,4.382267869018854
301,101.562500,22.750000,452,902,202483.174926,Yunnan,22.58518,101.86237,35.81309485864153,95.68783297584359
302,101.875000,22.750000,452,903,88555.582458,Yunnan,22.58518,101.86237,18.372907538842192,95.68783297584359
303,102.187500,22.750000,452,904,42966.981997,Yunnan,22.99346,102.39293,34.29043987213677,108.45728887569884
305,102.812500,22.750000,452,906,301828.510976,Yunnan,22.77966,103.22648,42.57450423829731,66.62954042179281
306,103.125000,22.750000,452,907,301828.510976,Yunnan,22.77966,103.22648,10.915217651064154,66.62954042179281
307,103.437500,22.750000,452,908,201475.538831,Yunnan,22.77966,103.22648,21.886414107745875,66.62954042179281
308,103.750000,22.750000,452,909,136774.942035,Yunnan,22.98372,103.68721,26.772882863460595,52.9126857677136
309,104.062500,22.750000,452,910,567768.290271,Yunnan,22.52931,103.93936,27.602486034556247,109.2617680439915
310,104.375000,22.750000,452,911,480490.753569,Yunnan,23.01298,104.39387,29.305870177093837,111.20013738952763
314,106.875000,22.750000,452,919,3803679.784972,Guangxi,22.8304,107.20124,34.618401754342216,53.18455818711627
315,107.187500,22.750000,452,920,3803679.784972,Guangxi,22.8304,107.20124,9.050352225396155,53.18455818711627
316,107.500000,22.750000,452,921,4056356.824183,Guangxi,22.8304,107.20124,31.905175497399114,53.18455818711627
317,107.812500,22.750000,452,922,4213565.544765,Guangxi,22.63497,107.90411,15.872174548408651,51.566642900223385
318,108.125000,22.750000,452,923,3228646.621457,Guangxi,22.78129,108.27331,15.59952453597126,10.34920110078847
319,108.437500,22.750000,452,924,3228646.621457,Guangxi,22.75837,108.48737,5.197720396610532,13.997662490813866
320,108.750000,22.750000,452,925,4141573.725938,Guangxi,22.78658,108.49693,26.264225584754975,13.786785155730884
321,109.062500,22.750000,452,926,3574912.190584,Guangxi,22.67999,109.26147,21.842751095712146,92.81536815535107
322,109.375000,22.750000,452,927,2467502.570652,Guangxi,22.67999,109.26147,14.0072828683979,92.81536815535107
323,109.687500,22.750000,452,928,1079784.747191,Guangxi,22.73636,109.87517,19.30507634516586,31.721102959357317
324,110.000000,22.750000,452,929,2267836.929568,Guangxi,22.73636,109.87517,12.890751350389765,31.721102959357317
325,110.312500,22.750000,452,930,2267836.929568,Guangxi,22.70837,110.35426,6.306442879597468,21.02692176312812
326,110.625000,22.750000,452,931,1163043.251264,Guangxi,22.85783,110.55786,13.824861646733837,47.237194263992876
327,110.937500,22.750000,452,932,2003432.849779,Guangxi,22.91828,110.9949,19.61471673106761,90.69797212548954
328,111.250000,22.750000,452,933,1059573.924614,Guangdong,22.7683,111.57004,32.87902810949131,96.77866850291893
329,111.562500,22.750000,452,934,1159322.440153,Guangdong,22.7683,111.57004,2.176790092040476,96.77866850291893
330,111.875000,22.750000,452,935,1159322.440153,Guangdong,22.91525,112.04453,25.288072060172464,45.48380076450524
331,112.187500,22.750000,452,936,488337.886155,Guangdong,22.69573,112.22536,7.1759428881115594,46.1578095493719
332,112.500000,22.750000,452,937,2258431.054283,Guangdong,22.69573,112.22536,28.807432940827777,46.1578095493719
333,112.812500,22.750000,452,938,2258431.054283,Guangdong,22.7653,112.96436,15.664131882812232,23.99558230262944
334,113.125000,22.750000,452,939,2449386.887649,Guangdong,22.7653,112.96436,16.559381248567565,23.99558230262944
335,113.437500,22.750000,452,940,6018278.602138,Guangdong,22.80169,113.52497,10.651650842890334,33.64156452532169
336,113.750000,22.750000,452,941,303502.590599,Guangdong,22.80169,113.52497,23.776297068512523,33.64156452532169
337,114.062500,22.750000,452,942,303502.590599,Guangdong,22.71991,114.24779,19.294792427047856,27.68539256744765
338,114.375000,22.750000,452,943,3525921.901413,Guangdong,22.78851,114.45646,9.38581168453125,36.18903837579196
340,115.000000,22.750000,452,945,156137.900619,Guangdong,22.7787,115.36502,37.56250485747015,103.97893662125507
352,99.687500,23.000000,453,896,1097029.705078,Yunnan,22.64435,99.59018,40.7849248126935,142.57307226807146
353,100.000000,23.000000,453,897,777179.655402,Yunnan,22.55577,99.93208,49.8845172134783,110.2645038554895
354,100.312500,23.000000,453,898,734116.967306,Yunnan,22.55577,99.93208,62.937338918374124,110.2645038554895
355,100.625000,23.000000,453,899,519053.014572,Yunnan,22.82521,100.96624,39.990924959273535,0.03220350692126821
356,100.937500,23.000000,453,900,808774.505553,Yunnan,23.06167,101.04539,12.996876526690013,27.521181217420892
357,101.250000,23.000000,453,901,202483.174926,Yunnan,23.06167,101.04539,22.032486162837866,27.521181217420892
358,101.562500,23.000000,453,902,108349.570708,Yunnan,23.43185,101.69223,49.8159438935722,100.29692668670744
359,101.875000,23.000000,453,903,88555.582458,Yunnan,22.58518,101.86237,46.14404690899825,95.68783297584359
360,102.187500,23.000000,453,904,220164.447650,Yunnan,22.99346,102.39293,21.039963053629414,108.45728887569884
361,102.500000,23.000000,453,905,116408.418149,Yunnan,22.99346,102.39293,10.983566013799901,108.45728887569884
362,102.812500,23.000000,453,906,301828.510976,Yunnan,23.21999,102.83528,24.572464771759286,57.355360349880534
363,103.125000,23.000000,453,907,301828.510976,Yunnan,22.77966,103.22648,26.614842769106343,66.62954042179281
364,103.437500,23.000000,453,908,201475.538831,Yunnan,22.98372,103.68721,25.624744617671325,52.9126857677136
365,103.750000,23.000000,453,909,415379.664340,Yunnan,22.98372,103.68721,6.677352790658352,52.9126857677136
366,104.062500,23.000000,453,910,480490.753569,Yunnan,23.01298,104.39387,33.94659019009256,111.20013738952763
367,104.375000,23.000000,453,911,480490.753569,Yunnan,23.01298,104.39387,2.4110735467500803,111.20013738952763
368,104.687500,23.000000,453,912,73098.910931,Yunnan,23.12525,104.70252,14.011682642958037,138.20661276694764
371,105.937500,23.000000,453,916,238792.836921,Guangxi,23.38739,105.83265,44.38882364069556,193.04632212522122
372,106.250000,23.000000,453,917,60263.921029,Guangxi,23.13402,106.41769,22.724200561082842,128.54627855606543
373,106.562500,23.000000,453,918,2687025.234809,Guangxi,23.13402,106.41769,21.013229775118113,128.54627855606543
374,106.875000,23.000000,453,919,2687025.234809,Guangxi,23.08134,107.14363,28.93725389012263,81.58509216310738
375,107.187500,23.000000,453,920,2687025.234809,Guangxi,23.08134,107.14363,10.097308757562496,81.58509216310738
376,107.500000,23.000000,453,921,3900517.474224,Guangxi,23.16589,107.6961,27.251508735746224,78.83381969814594
377,107.812500,23.000000,453,922,3601449.186173,Guangxi,23.16589,107.6961,21.955234622940065,78.83381969814594
378,108.125000,23.000000,453,923,3601449.186173,Guangxi,23.15865,108.27463,23.35581709057555,39.13727353614882
379,108.437500,23.000000,453,924,3599913.228662,Guangxi,22.85429,108.36836,17.68184265932267,4.150415521827066
380,108.750000,23.000000,453,925,3185577.738183,Guangxi,23.21768,108.8103,24.978193363556468,63.620126092958
381,109.062500,23.000000,453,926,3185577.738183,Guangxi,23.21768,108.8103,35.3718092771532,63.620126092958
382,109.375000,23.000000,453,927,2578444.249333,Guangxi,23.12718,109.45269,16.22233776422938,91.1025059857253
383,109.687500,23.000000,453,928,2638722.981993,Guangxi,23.07504,109.59996,12.241892111432989,75.68535976033037
384,110.000000,23.000000,453,929,2282354.110614,Guangxi,22.73636,109.87517,31.983819986966076,31.721102959357317
