0,18.25,109.375,Hainan,18.25248,109.51209,14.479462992013632,130.36947932684677
1,18.25,109.6875,Hainan,18.25248,109.51209,18.5255181809594,130.36947932684677
2,18.5,108.75,Hainan,18.74986,109.17361,52.57673267707472,66.99434394778905
3,18.5,109.0625,Hainan,18.74986,109.17361,30.14925207460245,66.99434394778905
4,18.5,109.375,Hainan,18.25248,109.51209,31.09324198197993,130.36947932684677
5,18.5,109.6875,Hainan,18.63905,109.70259,15.543252173296015,98.91457512845165
6,18.5,110.0,Hainan,18.50596,110.0372,3.978215340912184,122.65533347333722
7,18.75,108.75,Hainan,19.09614,108.65367,39.80039354271441,0.21375089871637976
8,18.75,109.0625,Hainan,18.74986,109.17361,11.699212058339898,66.99434394778905
9,18.75,109.375,Hainan,18.77515,109.51696,15.205771602418872,83.22034846870439
10,18.75,109.6875,Hainan,18.63905,109.70259,12.43903854069669,98.91457512845165
11,18.75,110.0,Hainan,18.50596,110.0372,27.417648808462907,122.65533347333722
12,18.75,110.3125,Hainan,18.79532,110.38975,9.567571353783393,117.18800949991582
13,19.0,108.75,Hainan,19.09614,108.65367,14.72398595362158,0.21375089871637976
14,19.0,109.0625,Hainan,18.74986,109.17361,30.171227214380718,66.99434394778905
15,19.0,109.375,Hainan,19.22492,109.45152,26.270394509506538,35.620486811329194
16,19.0,109.6875,Hainan,19.03334,109.83839,16.28996276508245,60.60461577781999
17,19.0,110.0,Hainan,19.03334,109.83839,17.38923685125402,60.60461577781999
18,19.0,110.3125,Hainan,18.79532,110.38975,24.166798222712313,117.18800949991582
19,19.25,108.75,Hainan,19.09614,108.65367,19.876062540484693,0.21375089871637976
20,19.25,109.0625,Hainan,19.29828,109.05559,5.417263386413955,48.03145885252907
21,19.25,109.375,Hainan,19.22492,109.45152,8.503806611088065,35.620486811329194
22,19.25,109.6875,Hainan,19.22492,109.45152,24.931043513922425,35.620486811329194
23,19.25,110.0,Hainan,19.35182,110.10347,15.68744004098725,57.94853785596767
24,19.25,110.3125,Hainan,19.25838,110.47464,17.04617028289063,92.02546715538288
25,19.25,110.625,Hainan,19.25838,110.47464,15.811555696674866,92.02546715538288
26,19.5,109.0625,Hainan,19.29828,109.05559,22.441945867285348,48.03145885252907
27,19.5,109.375,Hainan,19.52093,109.58069,21.68365945656918,0.02598780620189512
28,19.5,109.6875,Hainan,19.52093,109.58069,11.434130321578454,0.02598780620189512
29,19.5,110.0,Hainan,19.35182,110.10347,19.728594202905388,57.94853785596767
30,19.5,110.3125,Hainan,19.68121,110.3593,20.73750085505793,43.713588799124736
31,19.5,110.625,Hainan,19.54329,110.79774,18.732681476794347,83.86478525610325
32,19.75,109.375,Hainan,19.52093,109.58069,33.35920752889529,0.02598780620189512
33,19.75,109.6875,Hainan,19.91243,109.69077,18.064630432415804,45.006796959839164
34,19.75,110.0,Hainan,19.73849,110.00487,1.3776074787713024,39.535767400303776
35,19.75,110.3125,Hainan,19.68121,110.3593,9.083367157205702,43.713588799124736
36,19.75,110.625,Hainan,19.68121,110.3593,28.84521918667353,43.713588799124736
37,19.75,110.9375,Hainan,19.54329,110.79774,27.249293064166167,83.86478525610325
38,20.0,109.6875,Hainan,19.91243,109.69077,9.743335900659808,45.006796959839164
39,20.0,110.3125,Hainan,20.0076,110.29357,2.1508997491513235,10.745262359599652
40,20.0,110.625,Hainan,20.02864,110.36663,27.18157815686273,17.6680685443116
41,20.0,110.9375,Hainan,19.54329,110.79774,52.847621287663046,83.86478525610325
42,20.25,110.3125,Guangdong,20.32652,110.17502,16.673159084825873,106.72340057805238
43,20.5,110.0,Guangdong,20.32652,110.17502,26.547606963461313,106.72340057805238
44,20.5,110.3125,Guangdong,20.32652,110.17502,24.028576591612783,106.72340057805238
45,20.75,110.0,Guangdong,20.91444,110.09651,20.855105391873103,48.09432874152775
46,20.75,110.3125,Guangdong,20.91444,110.09651,28.951686490950458,48.09432874152775
47,21.0,109.0625,Guangxi,21.44872,109.13916,50.52413517581611,4.128966115409237
48,21.0,109.6875,Guangdong,20.91444,110.09651,43.523765186243075,48.09432874152775
49,21.0,110.0,Guangdong,20.91444,110.09651,13.818242871464024,48.09432874152775
50,21.0,110.3125,Guangdong,21.19169,110.39821,23.095258021272663,9.664322630932203
51,21.25,110.0,Guangdong,21.37708,110.25006,29.507194194795716,16.37444687056409
52,21.25,110.3125,Guangdong,21.26331,110.33427,2.698156626629259,2.7285736845884885
53,21.25,110.625,Guangdong,21.24475,110.4555,17.576065185927114,10.370871393282705
54,21.5,100.3125,Yunnan,21.95753,100.45223,52.88275223611246,110.00529776134542
55,21.5,100.625,Yunnan,21.95753,100.45223,53.9142755948132,110.00529776134542
56,21.5,101.25,Yunnan,21.45941,101.56461,32.86475794409605,163.87186561509603
57,21.5,101.5625,Yunnan,21.45941,101.56461,4.518679519880176,163.87186561509603
58,21.5,109.0625,Guangxi,21.48112,109.12008,6.3165576238803895,0.021740206238381878
59,21.5,109.375,Guangxi,21.52909,109.4216,5.8053136298860375,31.659317216014035
60,21.5,109.6875,Guangxi,21.52909,109.4216,27.696188298917104,31.659317216014035
61,21.5,110.0,Guangdong,21.37708,110.25006,29.268936613223527,16.37444687056409
62,21.5,110.3125,Guangdong,21.60962,110.28625,12.487838589318011,38.43792675144175
63,21.5,110.625,Guangdong,21.44182,110.77824,17.125928206972386,28.925219535237662
64,21.5,110.9375,Guangdong,21.51414,111.01356,8.024160695494038,18.893472677955376
65,21.5,111.25,Guangdong,21.51414,111.01356,24.510831141364097,18.893472677955376
