112.723,36.7345,50
114.9333,41.052,49.5
114.9333,41.05,49.5
119.4744019,35.96232555,48
116.6933,43.4973,9.75
116.6935,43.4973,5.25
116.8833,43.4,30
116.6935,43.4973,3.96
106.0687,38.0187,10.2
105.6414,37.96,200
105.6333,38.25,49.5
105.4667,38.1667,49.5
114.5333,41.051,100.5
112.809,41.18,49.5
97.23877403,40.4714835,201
97.21310029,40.46980294,201
111.4272478,24.81273384,49.5
112.5933548,25.46403885,49.9
123.6,45.4333,49.5
123.6,45.4333,49.5
114.308,41.9,49.5
108.6968012,19.10098728,48
115.2667,41.3333,49.5
113.7059492,25.50660457,49.5
108.7379484,19.13453631,8.7
108.7269422,19.1036648,35
96.088835,40.66136093,201
114.2833,41.517,49.5
106.6333,41.5,30
122.0833,37.0333,49.3
107.0968326,26.60261783,60
107.0909835,26.54085549,48
107.2922565,26.67694401,45
107.2959831,26.68747108,47.5
107.3276941,26.67053121,47.5
107.6192971,26.33506715,150
108.239291,26.45898623,48
96.04763378,40.62401123,49.5
95.99622577,40.69564164,49.5
114.5674191,26.2661001,46
92.9333,44.3333,200
127.4,46.4029,49.5
106.9845491,27.119926,40
114.1838606,31.54756431,80
124.0667,46.4167,49.5
124.4033,46.8367,49.5
101.4223703,25.81693989,49.5
109.8167,40.65,49.5
123.6333,45.3667,42
123.5167,45.2667,49.5
123.5167,45.2667,49.5
123.5167,45.2667,49.5
123.25,44.8333,49.5
111.66025,35.28762,200
116.5361,26.5068,60
98.897552,36.716871,49.5
107.8303484,26.22464393,99
103.3756449,25.65015381,49.5
96.05660006,40.6783681,600
96.08603352,40.63792602,201
96.00968019,40.6695084,100
106.8966764,28.21159584,48
112.124856,25.15457,50
114.7,41.15,99
114.2209075,29.27024764,50
119.1651412,36.49698499,40
119.2412574,36.46651078,100
123.8167,44.1833,49.5
123.8167,44.5,49.5
110.44,27.22,49.9
106.6519553,26.26619917,49.5
106.6477633,26.22443481,49.5
118.8833,26.4667,48
104.9923631,26.6265971,48
102.2370525,27.49515747,47.5
102.2526494,27.43866048,45
102.2998682,27.50205884,47.5
102.2263677,27.4744204,107.5
102.2508491,27.48626632,46
96.07261644,40.61891895,199.5
96.01717933,40.67985263,201
98.27292381,36.43343073,49.5
92.7167,44.2167,200
106.6905019,26.47794021,49.5
100.6459759,25.93462797,49.5
100.6034325,25.94587848,49.5
101.4047276,25.59475991,44
101.4365626,25.55912268,48
101.4358313,25.58450366,46
101.3818858,25.60317224,48
112.6442559,28.40106429,50
112.6534882,25.55705824,48
112.6278293,25.49626906,30
112.8152776,25.61170045,50
105.7637422,26.36264369,30
105.719968,26.011201,48
94.7333,41.9667,200
116.359,30.849,49.5
130.5312737,44.92459226,30
110.9636822,22.30090088,49.5
105.8727228,26.81630889,50
120.241,29.289,15
117.0476528,23.47059151,3
123.3,45.55,49.5
123.4167,46.0333,49.5
103.4276166,26.45085207,48
110.4158681,20.58124684,49.5
110.1664721,20.49763379,49.5
108.9712898,25.87459019,150
110.9160101,21.54643466,49.5
121.7267,48.8267,100
120.1133,31.9167,1.6
114.0118,39.6022,49.5
113.7666667,40.2,48
130.5167,44.9167,30
130.90499,45.21072,49.5
93.4667,42.9333,200
92.6,44.3167,200
87.77751893,43.33827948,49.5
87.7833,43.55,49.25
108.1814593,26.44834201,49.5
111.6494142,25.21915889,48
111.618,25.3122,48
122.2833,43.55,49.5
103.3945465,26.47904606,32
114.58,35.67,49.5
111.4079453,24.88653823,48
111.3916402,24.7998416,48
111.3569031,24.8593031,48
118.9833,32.75,48
117.9333,33.0167,50
123.0667,44.8547,49.5
123.0667,44.8167,49.5
110.2988336,26.37812465,49.5
112.8322179,25.68985261,48
112.1253,42.35,49.5
113.6167,43.866,49.5
111.7102901,25.50963276,70
112.4289,39.9278,100
124.2667,45.5,49.5
92.9218,44.163,300
115.19,36.08,100
114.7503,35.6232,80
109.70178,20.01700919,50
106.1167,38.0333,19.5
106.0744519,38.02110206,10.5
110.209,41.173,100
102.61638,26.72295433,85
102.6184319,26.64116995,77.5
102.64156,26.69880053,49.5
102.654293,29.31673664,47.5
92.8333,44.15,200
108.8790583,37.7172461,49
122.545449,42.392707,48
107.4863,37.73418299,50
93.1667,44.0833,49.5
121.8641,31.0326,48
110.4167,41.7,48
111.75,41.1333,49.5
113.6333,39.4167,100
111.7933,38.4267,49.5
112.2,39.1333,200
115.05,35.13,100
128.9833,46.9833,28.05
129.1667,47.05,37.5
129.9833,46.9833,16.15
119.5667,34.2,201
106.9212,25.1016,100
114.32,41.9,49.5
124.0167,42.55,49.5
121.2167,30.1667,49.5
104.5761955,25.91661822,48
103.4668935,24.40975204,49.5
97.55647282,37.6497264,3
127.4667,45.75,49.5
127.4667,45.75,49.5
108.7855782,30.35669933,48
108.8039165,30.37133376,48
110.6405,41.8408,199.5
122.6333,44.2167,30
125.34379,46.41773,49.5
124.0457,46.4276,300
95.6043737,37.99106824,49.5
95.64579904,37.94698627,49.5
106.099891,34.77826795,60
99.574413,36.438547,49.5
119.176,25.388,200
119.27,25.1053,200
112.4295,39.3278,100
112.4167,39.3167,150
106.7772723,39.23916301,49.5
109.8402184,40.65781064,50
109.7667,41.6833,201
114.9167,42.6333,49.5
109.7667,42.0333,50
110.8852571,24.99511613,49.5
117.4833,38.2333,100
122.8333,45.6167,49.5
121.5333,44.9167,49.5
115.0917619,31.18934112,80
106.8504149,27.62040291,48
118.4909978,37.97896802,48
113.84,41.26,49.5
118.6264247,36.4745365,48
124.0467,42.58,49.5
