48,436,923,18.75,108.125,0.0,0.361,0.0,Hainan,19.09614,108.65367,67.62897453499887,0.21375089871637976
49,436,924,18.75,108.4375,420000000.0,0.335,6546.82,Hainan,19.09614,108.65367,44.703635484806064,0.21375089871637976
50,436,925,18.75,108.75,230000000.0,0.191,2073.32,Hainan,19.09614,108.65367,39.80039354271441,0.21375089871637976
51,436,930,18.75,110.3125,170000000.0,0.191,1514.75,Hainan,18.79532,110.38975,9.567571353783393,117.18800949991582
52,436,931,18.75,110.625,880000000.0,0.294,12170.79,Hainan,18.79532,110.38975,25.27452249196368,117.18800949991582
53,436,932,18.75,110.9375,670000000.0,0.317,9949.74,Hainan,18.79532,110.38975,57.886690063023735,117.18800949991582
54,436,933,18.75,111.25,3000000.0,0.33,46.6,Hainan,18.79532,110.38975,90.70684794304437,117.18800949991582
55,437,922,19.0,107.8125,0.0,0.382,0.0,Hainan,19.09614,108.65367,89.05625855294797,0.21375089871637976
56,437,923,19.0,108.125,0.0,0.396,0.0,Hainan,19.09614,108.65367,56.585593123965786,0.21375089871637976
57,437,924,19.0,108.4375,290000000.0,0.382,5154.65,Hainan,19.09614,108.65367,25.110147183704978,0.21375089871637976
58,437,925,19.0,108.75,140000000.0,0.248,1588.55,Hainan,19.09614,108.65367,14.72398595362158,0.21375089871637976
59,437,930,19.0,110.3125,0.0,0.133,0.0,Hainan,18.79532,110.38975,24.166798222712313,117.18800949991582
60,437,931,19.0,110.625,730000000.0,0.209,7164.76,Hainan,19.25838,110.47464,32.7865724647513,92.02546715538288
61,437,932,19.0,110.9375,910000000.0,0.32,13680.22,Hainan,19.25838,110.47464,56.47920430947218,92.02546715538288
62,437,933,19.0,111.25,83000000.0,0.338,1319.58,Hainan,19.54329,110.79774,76.83082401146677,83.86478525610325
63,437,934,19.0,111.5625,0.0,0.345,0.0,Hainan,19.54329,110.79774,100.46425814612657,83.86478525610325
64,438,922,19.25,107.8125,0.0,0.398,0.0,Hainan,19.09614,108.65367,89.98678458580316,0.21375089871637976
65,438,923,19.25,108.125,0.0,0.415,0.0,Hainan,19.09614,108.65367,58.10060497571512,0.21375089871637976
66,438,924,19.25,108.4375,120000000.0,0.415,2242.98,Hainan,19.09614,108.65367,28.42809126627873,0.21375089871637976
67,438,925,19.25,108.75,190000000.0,0.306,2692.38,Hainan,19.09614,108.65367,19.876062540484693,0.21375089871637976
68,438,931,19.25,110.625,470000000.0,0.164,3605.67,Hainan,19.25838,110.47464,15.811555696674866,92.02546715538288
68,438,931,19.25,110.625,470000000.0,0.164,3605.67,Hainan,19.25838,110.47464,15.811555696674866,92.02546715538288
69,438,932,19.25,110.9375,910000000.0,0.295,12665.59,Hainan,19.54329,110.79774,35.755258225341535,83.86478525610325
70,438,933,19.25,111.25,530000000.0,0.347,8658.61,Hainan,19.54329,110.79774,57.563969173614744,83.86478525610325
71,438,934,19.25,111.5625,0.0,0.35,0.0,Hainan,19.54329,110.79774,86.58708068933208,83.86478525610325
72,438,935,19.25,111.875,0.0,0.353,0.0,Hainan,19.54329,110.79774,117.59915284060064,83.86478525610325
73,439,922,19.5,107.8125,0.0,0.406,0.0,Hainan,19.09614,108.65367,99.04375507826954,0.21375089871637976
74,439,923,19.5,108.125,0.0,0.42,0.0,Hainan,19.09614,108.65367,71.37878567647198,0.21375089871637976
75,439,924,19.5,108.4375,0.0,0.421,0.0,Hainan,19.09614,108.65367,50.3122815018021,0.21375089871637976
