Anhui,16760
Beijing,800
Fujian,6800
Guangdong,25480
Hebei,17070
Henan,16320
Hubei,28570
Hunan,23400
WestInnerMongolia,3600
Jiangsu,6150
Jiangxi,10700
Jilin,12100
Liaoning,13800
Shandong,12200
Shanxi,6300
Xizang,43140
Zhejiang,38780
Heilongjiang,11700
EastInnerMongolia,2200
Shaanxi,10800
Gansu,14400
Qinghai,37500
Ningxia,4200
Xinjiang,29400
Tianjin,0
Chongqing,9600
Sichuan,10100
Hainan,600
Guangxi,16800
Guizhou,29300
Yunnan,0
Shanghai,0
