Beijing,17233
Tianjin,15197
Hebei,25762
Shanxi,10681
EastInnerMongolia,10000
WestInnerMongolia,9661
Liaoning,33995
Jilin,17452
Heilongjiang,24977
Shandong,33275
Henan,11836
Shaanxi,9629
Gansu,8627
Qinghai,3029
Ningxia,4058
Xinjiang,11149
Sichuan,0
Hubei,0
Guangxi,0
Yunnan,0
Anhui,0
Chongqing,0
Fujian,0
Guangdong,0
Guizhou,0
Hainan,0
Hunan,0
Jiangsu,0
Jiangxi,0
Shanghai,0
Xizang,0
Zhejiang,0
