Anhui,16760
Beijing,800
Fujian,6800
Guangdong,21880
Hebei,17070
Henan,16320
Hubei,21370
Hunan,22200
WestInnerMongolia,3600
Jiangsu,6150
Jiangxi,10700
Jilin,12100
Liaoning,13800
Shandong,12200
Shanxi,6300
Xizang,32340
Zhejiang,35780
Heilongjiang,11700
EastInnerMongolia,1200
Shaanxi,10800
Gansu,14400
Qinghai,26500
Ningxia,4200
Xinjiang,29400
Tianjin,0
Chongqing,7200
Sichuan,10100
Hainan,600
Guangxi,15600
Guizhou,29300
Yunnan,0
Shanghai,0
