lat,lon
32.62893,116.26455
33.25718,115.37451
33.64004,116.97728
34.44097,116.36606
34.18876,116.94724
33.54232,117.55855
33.48289,117.91106
31.74933,116.53949
31.73795,116.47995
32.57332,116.78708
32.3532,116.27823
31.46209,116.9487
31.72719,115.93418
31.39279,116.33269
33.87641,115.77914
33.49285,116.21581
33.26584,116.5645
33.14484,116.20839
30.68673,117.56733
30.09663,117.02766
30.21026,117.48619
30.63935,117.84749
30.94622,118.75634
31.12658,119.17944
30.8938,119.41705
30.68853,118.4197
30.06633,118.57993
30.28636,118.54045
30.63364,118.98336
26.08198,119.30405
26.0527,119.31414
26.04769,119.27345
25.98939,119.4556
26.08135,119.32842
26.15021,119.13139
26.19753,119.53957
26.48939,119.54969
26.22117,118.86352
25.86672,118.93258
25.49876,119.7901
25.72024,119.38411
25.96283,119.52324
24.44579,118.08243
24.48405,118.03394
24.5118,118.14577
24.57591,118.09728
24.72286,118.15207
24.61854,118.24722
25.41878,118.99472
25.45879,119.1163
25.43131,119.01501
25.31839,119.10642
25.36215,118.69181
26.27168,117.64579
26.23381,117.6081
26.35595,117.20219
26.17781,116.81694
26.26178,116.65443
25.69261,117.84713
26.17004,118.19049
26.39617,117.79268
26.72904,117.47096
26.90012,117.1758
26.83092,116.84604
25.94138,117.36518
24.9075,118.58687
24.88946,118.613
24.9399,118.6712
25.12014,118.91596
25.03065,118.79695
25.05544,118.18685
25.32188,118.29424
25.4916,118.24098
24.41774,118.22694
24.73172,118.64805
24.78144,118.55199
24.9604,118.38627
24.51067,117.65391
24.5033,117.70984
23.95806,117.33965
24.1171,117.61372
23.71152,117.17508
24.6258,117.75948
23.70132,117.42964
24.51453,117.35742
24.36344,117.31587
25.00446,117.53414
24.44658,117.81813
26.63798,118.18202
26.79301,117.81036
27.91721,118.54138
27.54107,117.33387
27.52629,118.7854
27.36609,118.85754
27.34036,117.49253
27.75671,118.03548
27.02266,118.30498
27.33175,118.12043
25.09839,117.03736
25.83348,116.35765
24.72303,116.73202
25.04943,116.42026
25.09535,116.10039
25.70997,116.75486
25.29013,117.42001
26.66022,119.52623
26.88517,120.00556
26.57762,118.74606
26.90853,118.98578
27.46054,119.50479
27.10474,119.33899
27.23513,119.90085
27.08797,119.64768
27.32436,120.21671
28.68503,115.89925
28.65619,115.87683
28.62084,115.9258
28.71479,115.73083
28.68194,115.96191
28.54538,115.94422
28.33369,115.65112
28.84444,115.54927
28.37679,116.24249
29.27324,117.18366
29.30005,117.20275
29.35159,117.21523
28.96173,117.129
27.61552,113.87163
27.64069,113.73421
27.12761,113.96123
27.88042,113.79537
27.63064,114.02956
29.67183,115.98913
29.72776,115.98999
29.76108,116.07484
29.25622,115.10065
29.02533,114.54688
29.02097,115.80916
29.31344,115.75605
29.44821,116.04512
29.27307,116.20409
29.73942,116.22025
29.89613,116.54911
29.67658,115.68103
27.80038,114.94461
27.81476,114.69191
28.23902,117.03708
28.20991,116.81834
28.29252,117.24525
25.81751,114.92085
25.66144,114.76535
25.86062,115.01175
25.38617,114.92285
25.40148,114.36195
25.79086,114.53754
25.68165,114.30784
25.13702,115.39379
24.91105,114.78993
24.7855,115.02739
24.74235,114.53012
26.47019,116.00941
25.95184,115.41544
26.33779,115.36314
25.60039,115.786
24.96351,115.64673
26.32691,116.35432
25.88562,116.02709
27.1448,114.99457
27.08195,115.01465
27.03935,114.90821
27.22976,115.1355
27.58289,115.31643
27.74016,115.38692
27.31815,115.44189
26.78993,114.90887
26.31363,114.52052
26.45825,114.78615
27.3928,114.6196
26.94498,114.24307
26.74808,114.28953
27.79817,114.42773
28.68793,115.40037
28.1061,114.44551
28.23337,114.9248
28.3938,114.80369
28.86138,115.36268
28.52182,114.37071
28.1592,115.77121
28.05589,115.54615
28.41729,115.37562
27.93473,116.30986
27.5684,116.63775
27.28236,116.90753
27.21863,116.52526
27.76437,116.06124
27.42814,115.83109
27.55489,116.23628
27.91912,116.75485
27.70594,117.06101
28.24771,116.60334
26.83729,116.32573
28.42995,117.96469
28.44923,117.9096
28.43631,118.19133
28.68194,118.24481
28.31535,117.70942
28.4072,117.59644
28.37754,117.44821
28.70211,116.6956
29.00563,116.70343
28.69466,117.05839
29.24791,117.86192
28.94654,117.57884
36.66645,117.07641
36.65118,116.99744
36.65142,116.90084
36.67789,116.98737
36.68013,117.06533
36.55358,116.75199
36.28937,116.45599
36.97847,117.17333
37.30907,117.1571
36.67968,117.52578
36.07515,120.41283
36.08743,120.37479
35.95995,120.19653
36.10811,120.46803
36.14508,120.43294
36.30744,120.39629
36.26445,120.03354
36.38932,120.44715
36.7867,119.95994
36.88808,120.51777
36.6435,117.96673
36.80661,118.0179
36.49473,117.86172
36.82593,118.30971
36.80298,117.86974
36.95933,118.09797
37.17105,117.82675
36.18488,118.17077
34.86426,117.55601
34.79502,117.2632
34.77228,117.59061
34.56261,117.73385
35.09963,117.4613
35.11338,117.16596
37.44878,118.58215
37.88624,118.52544
37.58748,118.54768
37.49028,118.25536
37.05359,118.40702
37.54061,121.40011
37.49794,121.26757
37.38683,121.60042
37.51104,121.44547
37.92135,120.73645
37.64345,120.47872
36.97878,120.71181
37.17702,119.94217
37.81072,120.75882
37.35531,120.43421
37.33505,120.84977
36.77645,121.15846
36.72667,119.02389
36.77506,119.21994
36.65458,119.16607
36.70864,119.13279
36.51231,118.543
36.70702,118.82984
36.68456,118.47966
35.99583,119.40983
36.85541,118.79098
36.47842,119.21784
36.38257,119.75568
36.85884,119.39862
35.4082,116.59649
35.5526,116.7857
34.80718,117.12886
35.01161,116.65046
35.06661,116.31148
35.4075,116.34249
35.73281,116.48917
35.66471,117.25216
35.8024,116.09584
35.58082,116.98648
35.40522,117.00385
36.19198,117.13526
36.18752,117.0418
35.75961,116.80727
35.93708,116.47024
35.90878,117.768
36.18245,116.76917
37.50212,122.12348
37.19397,122.0581
37.16523,122.48628
36.92021,121.5402
35.42545,119.46242
35.12206,119.31891
35.75018,119.20875
35.57997,118.83687
36.20317,117.65992
36.05866,117.81107
35.05151,118.34787
34.99636,118.28437
35.08729,118.40184
35.55001,118.46566
34.61357,118.36717
35.79034,118.62782
34.85729,118.07072
35.26659,117.97711
35.50587,117.64048
35.17486,118.83543
35.7101,117.94494
34.91985,118.65063
37.45079,116.29941
37.33566,116.57634
37.65221,116.80023
37.77528,117.38497
37.18998,116.8666
36.79492,116.76002
37.16538,116.43395
36.94856,116.00175
37.21317,116.06923
37.72979,117.23171
36.93394,116.63813
36.43452,115.98847
36.11447,115.79131
36.23361,115.67072
36.58068,116.25522
36.33503,116.24773
36.48335,115.44263
36.86602,116.23111
36.83834,115.70504
37.42726,118.02279
37.48982,117.5092
37.64109,117.5782
37.76993,117.62577
37.70058,118.09882
37.15299,118.11096
36.86299,117.74309
35.25141,115.41666
34.82553,115.54214
34.79438,116.08724
34.95245,115.88964
35.39633,116.09495
35.59984,115.94364
35.5635,115.51005
35.07095,115.57298
35.28953,115.09016
34.74821,113.61332
34.72468,113.6401
34.75381,113.67739
34.79977,113.66072
34.8028,113.30892
34.86739,113.61694
34.71903,113.97624
34.74798,113.02206
34.78762,113.38349
34.53952,113.39044
34.39605,113.74161
34.45348,113.05028
34.79726,114.30731
34.55034,114.78283
34.48044,114.46741
34.41161,114.19297
34.757,114.44136
34.8223,114.82115
34.68356,112.46958
34.66064,112.42827
34.70431,112.51078
34.65774,112.3957
34.90099,112.58888
34.61866,112.46403
34.82544,112.4451
34.72818,112.13242
33.78576,111.61579
34.13451,112.0857
34.15388,112.47317
34.51496,112.1792
34.38917,111.65313
34.42135,112.42568
34.72763,112.78965
33.73741,113.29431
33.73469,113.33503
33.89889,112.89888
33.7009,113.27602
33.8684,113.05479
33.62683,113.35737
33.73854,112.90802
33.9718,113.21262
33.29315,113.52531
34.16717,112.84437
36.09052,114.35688
36.10849,114.35511
36.10994,114.30345
36.07609,114.30089
36.21256,114.23182
35.92138,114.35723
35.57534,114.5193
35.94714,114.89936
36.08308,113.81908
35.9547,114.1633
35.89765,114.18444
35.7413,114.29872
35.67617,114.55078
35.60786,114.19766
35.30351,113.87523
35.30227,113.86582
35.3718,113.90598
35.31493,113.90866
35.19079,113.80516
35.25962,113.65716
35.06569,113.93997
35.14194,114.20515
35.04119,114.41861
35.20049,114.66886
35.39847,114.06459
35.46212,113.8054
35.24052,113.23064
35.2367,113.18296
35.25615,113.3229
35.21414,113.2542
35.22361,113.44776
35.17123,113.06453
35.09952,113.40184
34.94023,113.08057
35.0876,112.9506
34.90735,112.79134
35.77745,115.07432
35.8851,115.10421
36.06979,115.20491
35.89516,115.49869
35.96931,115.87163
35.71221,115.02903
34.04611,113.8308
34.12596,113.82272
34.10233,114.17739
33.85072,113.50669
34.14048,113.48794
34.21672,113.76827
33.54528,113.9202
33.58705,114.00664
33.58645,114.09389
33.43765,113.60931
33.80958,113.93443
34.77141,111.18747
34.76726,111.7619
34.72054,111.10338
34.05438,111.04783
34.74725,111.87449
34.51685,110.89456
33.0036,112.5396
32.98646,112.53494
33.48979,112.42914
33.25439,113.01255
33.3056,111.47244
33.03391,112.23448
33.04483,111.84926
33.13815,111.49078
33.05614,112.94793
32.68117,112.80745
32.52093,112.36006
32.37913,113.42892
32.68777,112.08736
34.44379,115.61396
34.38818,115.65347
34.64691,115.14766
34.44526,115.07153
34.45454,115.30516
34.09114,115.30544
34.39737,115.86519
34.23929,116.12969
33.92915,116.44946
32.11683,114.05857
32.10105,114.12561
32.20314,114.51307
32.00997,114.91878
31.64389,114.87929
31.79836,115.4069
32.16839,115.65481
32.13156,115.05129
32.47339,115.41987
32.34282,114.74024
33.64738,114.65048
34.06,114.39482
33.76754,114.52974
33.54256,114.61165
33.4094,115.09856
33.64475,115.17704
33.7315,114.88614
34.06379,114.83779
33.86009,115.48443
33.46723,114.87562
32.97319,113.99382
33.3878,114.02158
33.26255,114.26435
32.96183,114.61941
32.60566,114.39274
32.80207,114.02648
32.7241,113.32709
33.00685,114.36229
33.14576,114.01319
32.74926,114.98571
30.59982,114.3096
30.60147,114.27096
30.58145,114.21498
30.55473,114.21772
30.53054,114.39006
30.56792,114.44378
30.49995,114.34392
30.61996,114.13702
30.30895,114.08469
30.58203,114.02919
30.37559,114.32168
30.88131,114.37509
30.84154,114.80114
30.22286,115.06611
30.20489,115.11019
30.17384,114.96118
30.20666,114.90143
29.83039,115.2153
30.09551,114.97977
32.66081,110.76879
32.65192,110.76916
32.83488,110.81197
32.99306,110.42588
32.22566,110.39765
32.31824,109.71527
31.99853,111.09241
32.5404,111.51322
30.71082,111.28581
30.64441,111.361
30.69322,111.26824
30.5307,111.43471
30.7699,111.32488
31.06144,111.63985
31.34813,110.74719
30.82578,110.97768
30.4725,111.20705
30.19983,110.67452
30.37846,111.4501
30.82118,111.78833
30.42583,111.76044
32.01067,112.13423
32.04487,112.13555
32.08718,112.21194
31.77471,111.83902
32.26338,111.65304
31.87753,111.26117
32.38671,111.67507
32.12836,112.77398
31.71976,112.25776
30.09996,114.68456
30.53434,114.72983
30.40057,114.89171
31.05193,112.20158
30.97303,112.20715
31.01848,113.11953
30.70918,112.58854
31.16797,112.58817
30.91677,113.91049
31.25803,113.99802
31.56096,114.12694
31.02103,113.75331
30.92838,113.57292
31.25554,113.68913
30.66122,113.83907
30.31098,112.25494
30.35269,112.19016
30.0583,112.22948
29.83928,112.90492
30.04184,112.4247
29.72085,112.4255
29.82756,113.47775
30.1696,111.76743
30.43472,114.88005
30.64362,114.87232
31.2881,114.61813
30.78397,115.39943
30.73518,115.68143
30.45184,115.26551
30.22617,115.43621
30.07037,115.94432
31.17333,115.00869
29.84433,115.5613
29.85251,114.2984
29.97057,113.93932
29.24535,113.81702
29.55537,114.03892
29.60638,114.48276
29.72476,113.90054
31.71615,113.3712
31.8538,113.29995
31.61686,113.826
30.29504,109.47918
30.29121,108.93595
30.60213,109.72213
31.04237,110.34072
29.98715,109.49185
29.66521,109.13963
29.49391,109.407
29.89084,110.03498
28.20279,113.03539
28.11264,112.98992
28.23529,112.93134
28.25591,112.98626
28.13551,113.03555
28.36121,112.8179
28.24595,113.08093
28.27741,112.55183
28.16378,113.64317
27.85595,113.17329
27.78499,113.1523
27.87558,113.11784
27.82681,113.08231
27.69938,113.14398
27.00023,113.34569
26.77745,113.53927
26.48979,113.77258
27.64617,113.49703
27.85632,112.90737
27.87266,112.97019
27.77904,112.95099
27.7341,112.53504
27.91507,112.5266
26.89456,112.62039
26.88864,112.61669
26.94343,112.59798
26.89324,112.57195
27.23258,112.73876
26.96977,112.37066
26.73831,112.67792
27.23022,112.86831
27.08116,112.95325
26.79965,112.09043
26.42243,112.85988
26.42093,112.39992
27.23285,111.49674
27.2213,111.43888
27.24566,111.45207
27.25844,111.74446
27.32091,111.459
26.99078,111.27382
27.11402,111.03249
27.06038,110.57583
26.58201,110.15568
26.43346,110.85674
26.39051,110.322
26.72659,110.63138
29.37197,113.12931
29.47358,113.27239
29.46135,113.00651
29.14415,113.11635
29.53023,112.54095
28.68925,112.90917
28.70203,113.58134
28.80642,113.06711
29.47684,113.45058
29.05397,111.68396
28.96672,111.9142
29.41142,112.17096
28.90549,111.97043
29.63318,111.75868
29.44098,111.64735
28.90259,111.48893
29.58413,111.37982
29.60543,111.87741
29.11983,110.53737
29.34571,110.54997
29.4297,111.13921
29.39971,110.16428
28.591,112.32426
28.5793,112.37409
29.36162,112.39636
28.51819,112.15571
28.37428,111.21303
28.84402,112.35468
25.78398,113.01101
25.8004,113.04236
25.7541,112.73368
25.39957,112.94887
26.1272,113.11659
25.58766,112.3686
25.27596,112.56295
25.55036,113.68493
26.07752,113.94454
26.70942,113.26948
25.97619,113.23601
26.22255,111.63112
26.46098,111.59244
26.58012,111.84015
26.39206,111.31644
25.96218,111.66031
25.52753,111.60007
25.27353,111.34385
25.56919,111.94445
25.36943,112.19678
25.9043,112.20329
25.18536,111.57952
27.57771,110.04098
27.43992,109.94501
28.45277,110.39388
28.00652,110.18368
27.90834,110.59486
26.88718,109.7357
27.86555,109.80256
27.35264,109.17492
27.44328,109.68519
26.57514,109.69627
26.15794,109.78449
27.20925,109.83655
27.72978,112.0017
27.45702,112.19392
27.72663,111.32743
27.68615,111.43525
27.69271,111.66446
28.26244,109.69811
28.21639,110.21965
27.94843,109.59832
28.57211,109.48224
28.70022,109.65904
28.61711,109.95085
29.00515,109.84807
29.4579,109.44387
23.12586,113.24428
23.12886,113.2668
23.08331,113.3172
23.12463,113.36199
23.15792,113.27324
23.18139,113.48067
22.93706,113.3818
23.40391,113.22026
22.80169,113.52497
23.26093,113.8109
23.54835,113.58646
24.79268,113.58771
24.80446,113.61095
24.6826,113.60458
24.95269,114.06206
25.08566,113.74918
24.3502,114.13033
24.77591,113.27596
24.05959,114.20689
25.13014,113.34746
25.11962,114.31084
22.54895,114.13111
22.52291,114.05454
22.53332,113.93041
22.55329,113.88308
22.71991,114.24779
22.55786,114.23748
22.26666,113.54342
22.20903,113.29658
22.14589,113.3642
23.37246,116.71677
23.36525,116.7054
23.28592,116.72664
23.26489,116.60157
23.25029,116.4331
23.46613,116.75608
23.42178,117.02348
23.00944,113.12249
23.02882,113.14278
22.80414,113.2944
23.15585,112.89672
22.90026,112.89262
22.59514,113.07845
22.56028,113.11103
22.45877,113.03231
22.25156,112.7939
22.37638,112.69851
22.7653,112.96436
22.18294,112.30532
21.26624,110.36534
21.19169,110.39821
21.24475,110.4555
21.26331,110.33427
21.37708,110.25006
20.32652,110.17502
21.60962,110.28625
20.91444,110.09651
21.44182,110.77824
21.64109,110.91879
21.51414,111.01356
21.91812,110.85338
21.66397,110.63954
22.35429,110.9471
23.05196,112.48461
23.15815,112.56706
23.63493,112.44112
23.91188,112.18454
23.42448,111.51196
23.14376,111.78559
23.02581,112.45839
23.32743,112.73404
23.08383,114.38273
22.78851,114.45646
23.17315,114.28973
22.98486,114.71999
23.72763,114.25486
24.30996,116.11699
24.26539,116.08245
24.34792,116.6952
23.73945,116.18225
23.93254,115.77609
24.56632,115.89112
24.65861,116.17123
24.1365,115.73119
22.7787,115.36502
22.96657,115.32341
23.30148,115.65996
22.94511,115.64462
23.73417,114.70246
23.63532,115.18398
24.10014,115.25984
24.36956,114.48865
24.44201,114.93872
23.78817,114.74649
21.86182,111.95516
21.75229,111.61791
21.86829,112.0067
22.1703,111.79153
23.69795,113.06269
23.73474,113.01658
23.87921,113.53172
24.465,112.64132
24.57036,112.09348
24.7254,112.28698
24.18572,113.41505
24.77998,112.37677
23.67441,116.62834
23.46244,116.67809
23.66412,117.0039
23.52486,116.36692
23.56606,116.41211
23.43141,115.84189
23.03321,116.29511
23.29736,116.16569
22.92797,112.04373
22.69573,112.22536
23.23464,111.53536
23.07101,112.00324
22.7683,111.57004
22.85429,108.36836
22.78658,108.49693
22.78129,108.27331
22.83393,108.31343
22.75619,108.32082
22.75837,108.48737
23.15865,108.27463
23.16589,107.6961
23.70817,108.17702
23.43205,108.60506
23.21768,108.8103
22.67999,109.26147
24.33941,109.44626
24.28154,109.44726
24.33599,109.3859
24.36213,109.40189
24.25465,109.32672
24.65058,109.24468
24.47308,109.75179
25.22467,109.39764
25.06629,109.25636
25.78314,109.60788
25.28131,110.28903
25.31402,110.30188
25.26159,110.2811
25.25235,110.31771
25.06039,110.30914
25.23868,110.2124
24.77843,110.49663
25.4097,110.32552
25.92861,111.07304
25.61169,110.67147
24.98001,109.98318
25.48932,111.16083
25.79809,110.01149
26.04241,110.65259
24.63325,110.64322
24.48785,110.39508
24.83135,110.82835
23.47303,111.32033
23.48555,111.27466
23.05645,111.24049
23.37497,110.91497
24.19355,110.52492
22.91828,110.9949
21.47525,109.1175
21.44872,109.13916
21.52909,109.4216
21.66089,109.20725
21.64348,108.38012
21.76913,108.35342
22.1537,107.98362
21.54792,107.97188
21.93854,108.6569
22.17075,108.57324
22.41651,109.29097
22.27152,109.55698
23.11084,109.57339
23.07504,109.59996
23.12718,109.45269
23.53919,110.39215
23.3941,110.07901
22.62811,110.15133
22.85783,110.55786
22.32109,110.26413
22.27306,109.97627
22.73636,109.87517
22.70837,110.35426
23.90115,106.61897
23.73567,106.91567
23.59724,107.12608
23.32933,107.58988
23.3234,106.6155
23.13402,106.41769
23.38739,105.83265
24.34751,106.56159
24.78583,106.56163
24.29438,106.22852
24.48957,105.09383
24.77066,105.34389
24.41175,111.55197
24.16947,110.81137
24.5264,111.30278
24.81433,111.27753
24.68983,108.03719
24.97535,107.54224
24.99911,107.17372
24.54699,107.04221
24.51072,107.37421
24.77739,108.90465
24.82601,108.2583
24.14125,107.25957
23.93122,108.10555
23.7364,107.99814
24.48513,108.63656
23.72742,109.23462
24.06617,108.66575
23.97374,109.70526
23.59414,109.66325
24.13039,110.18942
23.8066,108.88611
22.40566,107.35325
22.63497,107.90411
22.14016,107.07668
22.34262,106.85455
22.8304,107.20124
23.08134,107.14363
22.09439,106.76649
20.0076,110.29357
20.02971,110.32941
20.0039,110.35432
20.02864,110.36663
18.25248,109.51209
30.65618,104.08329
30.67485,104.06291
30.69015,104.05293
30.64242,104.04311
30.65984,104.10194
30.55663,104.27471
30.87849,104.25122
30.82404,104.15801
30.68144,103.8559
30.86203,104.41205
30.57447,103.92377
30.79589,103.90256
30.58757,103.52085
30.19676,103.50628
30.41026,103.81166
30.98837,103.64662
30.99018,103.95811
30.41032,103.46436
30.63021,103.67289
29.3374,104.77728
29.34576,104.71526
29.36371,104.7739
29.27234,104.87423
29.4445,104.41766
29.18127,104.97495
26.54639,101.70413
26.59757,101.63064
26.59092,101.67934
26.89067,102.11024
26.68265,101.85393
28.87875,105.43501
28.77313,105.37131
28.91318,105.43779
29.1516,105.38185
28.81147,105.83135
28.15588,105.44475
28.03884,105.81239
31.14263,104.41702
31.03304,104.67872
31.31681,104.51021
30.97706,104.28249
31.12736,104.16694
31.33776,104.22083
31.45498,104.75708
31.47367,104.7667
31.09563,105.09459
31.20819,105.38996
31.53474,104.56756
31.63529,105.16118
31.89148,104.30755
32.40858,104.52904
31.75691,104.72458
32.43396,105.84559
32.3232,105.96304
32.64409,105.89034
32.2291,106.28974
32.5841,105.23822
32.28849,105.52526
31.73244,105.93442
30.52552,105.56821
30.35541,105.45636
30.75778,105.70756
30.87113,105.38836
30.5945,105.23649
29.58702,105.06772
29.59346,105.07459
29.52742,104.66885
29.76416,104.85212
29.33948,105.28773
29.55544,103.7612
29.41306,103.55027
29.40726,103.81846
29.24447,103.07879
29.20828,103.94931
29.65305,104.06482
29.73753,103.57156
28.95673,103.90241
29.23047,103.26202
28.83557,103.54635
29.60125,103.48447
30.79653,106.09224
30.78154,106.11877
30.75874,106.07176
31.35316,106.06734
31.0767,106.56553
31.0286,106.4123
31.26998,106.3033
30.99517,105.90072
31.55837,106.00499
30.04228,103.83211
29.99572,104.13407
30.19299,103.87283
29.90496,103.37288
30.01453,103.51284
29.8315,103.84656
28.76593,104.61947
28.84548,104.96953
28.68998,104.53316
28.72389,105.06688
28.58227,104.9211
28.43622,104.5176
28.43885,104.70878
28.16418,104.51185
28.30361,105.23646
28.65312,104.15125
30.47392,106.64188
30.53795,106.43988
30.34935,106.29597
30.33458,106.93048
30.39001,106.78298
31.21473,107.50455
31.19603,107.51177
31.35386,107.7271
31.08316,107.86852
30.73607,107.20441
30.83664,106.97299
32.08197,108.03446
30.00534,103.03311
30.06982,103.10954
29.79308,102.84671
29.34457,102.65261
29.22799,102.35944
30.06672,102.7584
30.14408,102.92826
30.36806,102.81457
31.85131,106.76897
31.9118,107.24493
32.34645,106.82907
31.56054,107.10358
30.11758,104.6522
30.09733,105.33537
30.2759,105.02133
30.41133,104.54733
31.47686,103.5903
31.43659,103.167
31.68113,103.85351
32.63813,103.59893
33.26142,104.23567
31.47597,102.06325
30.99918,102.3644
32.06179,102.99021
31.90585,102.20644
32.26545,100.97861
32.90245,101.70634
33.57586,102.96187
32.79087,102.54438
29.9987,101.95651
29.91412,102.23471
30.87868,101.89077
29.00019,101.50729
30.03145,101.01426
30.97936,101.12508
31.39005,100.67703
31.623,99.99266
30.93932,100.31152
31.80612,98.58088
31.21014,98.82418
32.97834,98.10294
32.26814,100.33264
29.99603,100.26963
30.00537,99.1105
28.93118,99.79842
29.03704,100.29829
28.71307,99.28639
27.89449,102.26305
27.92859,101.28048
27.42241,101.50919
27.40289,102.17559
26.65527,102.24457
26.6346,102.57817
27.06667,102.76052
27.3765,102.54092
27.70622,102.81149
27.69654,103.24903
28.01425,102.84265
28.30666,102.41231
28.55018,102.17678
28.63999,102.5075
28.95873,102.77033
28.32885,103.13229
28.26272,103.5715
26.56822,106.7141
26.60491,106.72566
26.40985,106.67034
26.52645,106.56112
26.67856,106.62304
27.05759,106.96486
27.09053,106.7404
26.83877,106.59222
26.55607,106.47057
26.4455,105.09417
26.20141,105.48025
26.54658,104.95764
25.70993,104.47158
27.64481,106.8938
27.74979,106.93252
27.53613,106.82993
28.13321,106.82502
27.94705,107.1907
28.55011,107.44402
28.86264,107.61316
28.56295,107.89888
27.95465,107.71689
27.74889,107.46551
27.13255,107.86541
28.3274,106.20385
28.59055,105.69744
27.79234,106.40156
26.24532,105.96533
26.40487,106.25662
26.30144,105.74291
26.05716,105.77048
25.94357,105.61933
25.75117,106.08404
27.29847,105.30504
27.14161,105.613
27.00866,106.0323
27.45922,106.22014
26.66301,105.77488
26.7777,105.38269
26.85641,104.27872
27.12328,104.7274
27.69066,109.18099
27.51796,109.21369
27.69956,108.83967
27.23637,108.91212
27.51339,108.22338
27.93886,108.2528
27.9941,108.40958
28.26408,108.11987
28.56397,108.50301
28.15414,109.20316
25.09192,104.89553
25.43511,105.18639
25.78429,104.95324
25.83474,105.21904
25.38558,105.65043
25.17824,106.09962
24.98368,105.81173
25.09811,105.44333
26.56756,107.9804
26.90533,107.91638
27.03327,108.12413
26.95291,108.67533
27.04914,108.42968
27.17385,108.8157
26.71895,109.56027
26.67631,109.20051
26.7286,108.44137
26.66903,108.32009
26.22924,109.13718
25.93189,108.52251
25.75418,108.90532
26.37834,108.07758
26.49115,107.58937
26.19841,107.78871
26.25979,107.51867
26.68651,107.5207
25.41124,107.88732
26.58498,107.23447
27.0779,107.47106
25.82219,107.54504
25.82249,107.32287
25.42536,106.75171
26.02214,106.45244
26.45325,106.97981
26.1329,106.6567
25.98326,107.86971
25.33501,102.65934
25.0312,102.73413
25.01503,102.7437
25.03845,102.66481
26.08294,103.18773
24.88554,102.82147
24.66982,102.59559
25.22199,102.49767
24.92005,103.14119
24.77082,103.2889
25.33872,103.03687
25.55128,102.47145
25.55818,103.25668
24.91954,102.478
25.49513,103.80481
25.42807,103.57834
25.02941,103.66683
24.82851,103.9899
24.88468,104.3087
25.67422,104.25485
26.41791,103.29737
25.60009,103.82226
26.21989,104.10448
24.35423,102.54522
24.28744,102.75376
24.67379,102.90819
24.11367,102.76647
24.19275,102.92883
24.67108,102.16273
24.16908,102.40579
24.07,101.99014
23.59667,101.99809
25.12107,99.16579
24.72308,99.18902
25.02053,98.49097
24.58682,98.68927
24.82745,99.60567
27.32027,103.70594
27.18664,103.55792
26.90861,102.93006
28.10859,104.23467
27.74806,103.89111
28.22909,103.63817
28.5984,103.95841
27.4415,104.8736
27.62551,104.04805
27.84685,105.04906
28.63002,104.41562
26.87721,100.22549
26.82152,100.23695
26.68431,100.75086
26.62921,101.2663
27.28196,100.85198
22.78684,100.97692
23.06167,101.04539
23.43185,101.69223
24.44697,100.8339
23.49704,100.7029
24.00461,101.10843
22.58518,101.86237
22.32911,99.58441
22.55577,99.93208
22.64435,99.59018
23.89516,100.08233
24.58038,99.92841
24.4446,100.13111
24.01828,99.25929
23.7631,98.82543
23.4736,99.82768
23.53786,99.39767
23.14681,99.24583
25.03288,101.54582
24.68884,101.64206
25.31241,101.54697
25.19229,101.27354
25.50423,101.24158
25.72179,101.3244
26.05615,101.66982
25.70436,101.87449
25.53038,102.40442
25.14998,102.079
23.35899,103.16004
23.71434,103.26676
23.39622,103.36481
24.41051,103.41465
22.98372,103.68721
23.63499,102.82699
23.70556,102.49621
24.5321,103.76623
23.21999,102.83528
23.36907,102.42079
22.77966,103.22648
22.99346,102.39293
22.52931,103.93936
23.38678,104.233
23.60586,104.33709
23.43712,104.6722
23.12525,104.70252
23.01298,104.39387
24.04186,104.19581
24.04645,105.05516
23.62539,105.63053
22.00008,100.77163
21.95753,100.45223
21.45941,101.56461
25.59158,100.22976
25.66992,99.95814
25.48381,100.55059
25.827,100.57265
25.34365,100.49131
25.04282,100.50974
25.22714,100.30711
25.46454,99.54098
25.88573,99.37096
26.11113,99.95088
26.53692,99.9055
26.56013,100.17644
24.01278,97.85189
24.43379,98.58815
24.80435,98.2967
24.70519,97.93184
24.18305,97.79203
25.82306,98.85804
26.90185,98.86905
27.74104,98.66579
26.45353,99.41671
27.82961,99.70095
28.46357,98.91699
27.17739,99.28705
29.65262,91.13775
29.89469,91.2619
30.47192,91.1013
29.43184,90.16464
29.353,90.74367
29.64602,91.00338
29.66933,91.34979
29.83375,91.73065
31.13831,97.18039
31.49968,98.21822
30.86016,98.2708
31.21155,96.6002
31.4125,95.59572
30.65363,97.56877
30.0532,96.91785
29.67107,97.84088
29.68008,98.59312
30.74181,95.82482
30.93345,94.7079
29.22484,91.76141
29.245,91.33735
29.28947,90.98421
29.25906,92.01579
29.02464,91.68385
29.06277,92.20222
28.43793,91.43361
28.38569,90.85998
29.14023,92.59387
28.40681,92.46177
27.99099,91.9571
28.96818,90.39809
29.26969,88.88697
29.68224,89.09936
28.91152,89.60558
28.65874,87.12607
28.89919,88.02172
29.08164,87.63718
29.29482,87.23617
29.43234,88.26166
29.10765,89.26182
29.23089,89.842
28.55567,89.68169
28.36408,87.76606
29.72419,84.02454
27.48592,88.90708
28.85254,85.29737
28.15499,85.98232
