0,29.567025000000005
1,29.310190000000002
2,29.03367
3,28.68647
4,29.139535000000002
5,29.77643
6,31.97681
7,33.5544
8,33.86657
9,34.923049999999996
10,35.08611
11,35.09231
12,33.34174
13,33.52185
14,33.890285
15,34.36722
16,35.680535
17,37.355000000000004
18,35.8949
19,34.98877
20,34.308165
21,33.89447
22,33.57765
23,31.526070000000004
24,29.461935
25,29.206030000000002
26,28.930595
27,28.584480000000003
28,29.035995000000003
29,29.670565
30,31.863194999999997
31,33.435205
32,33.74629
33,34.798895
34,34.961490000000005
35,34.967535
36,33.22332
37,33.402655
38,33.76985
39,34.24508
40,35.553745
41,37.222319999999996
42,35.767335
43,34.864305
44,34.18633500000001
45,33.774035
46,33.4583
47,31.414005
48,29.356845000000003
49,29.10187
50,28.827364999999997
51,28.482490000000002
52,28.932455
53,29.564855
54,31.749425
55,33.31601
56,33.625855
57,34.674895
58,34.836715000000005
59,34.842915
60,33.1049
61,33.283615
62,33.64957
63,34.12294
64,35.42695500000001
65,37.089484999999996
66,35.639770000000006
67,34.739995
68,34.064350000000005
69,33.6536
70,33.338950000000004
71,31.301940000000002
72,29.663435
73,29.405825
74,29.128375000000002
75,28.779935
76,29.234550000000002
77,29.873459999999998
78,32.08097
79,33.66383
80,33.97693
81,35.03682
82,35.200500000000005
83,35.2067
84,33.450395
85,33.631125000000004
86,34.0008
87,34.479285000000004
88,35.796785
89,37.47683
90,36.011925
91,35.102695
92,34.420075
93,34.004985000000005
94,33.68708
95,31.628835
96,29.667465
97,29.409855
98,29.132405000000002
99,28.783965
100,29.238580000000002
101,29.877645
102,32.085465
103,33.66848
104,33.981735
105,35.041625
106,35.205305
107,35.211504999999995
108,33.455045
109,33.635775
110,34.005605
111,34.48409
112,35.801745
113,37.481944999999996
114,36.016885
115,35.107655
116,34.424724999999995
117,34.009635
118,33.69173
119,31.633175
120,29.47883
121,29.22277
122,28.947025
123,28.600755000000003
124,29.052580000000003
125,29.687459999999998
126,31.881330000000002
127,33.45427
128,33.76551
129,34.818735
130,34.981485
131,34.98753
132,33.24223
133,33.42172
134,33.789225
135,34.264610000000005
136,35.57405
137,37.243555
138,35.787795
139,34.8843
140,34.205865
141,33.79341
142,33.477365
143,31.431985
144,29.820605
145,29.5616
146,29.282754999999998
147,28.932455
148,29.389395
149,30.031869999999998
150,32.251005
151,33.842235
152,34.15704
153,35.22251
154,35.38712
155,35.393164999999996
156,33.627715
157,33.809375
158,34.181065
159,34.66203
160,35.986505
161,37.675385
162,36.20273
163,35.288850000000004
164,34.60251
165,34.18525
166,33.86564
167,31.796390000000002
168,29.91345
169,29.653669999999998
170,29.373895
171,29.02251
172,29.481
173,30.125335000000003
174,32.351445
175,33.947635000000005
176,34.26337
177,35.33225
178,35.497325
179,35.503370000000004
180,33.732495
181,33.914620000000006
182,34.287395
183,34.76991
184,36.09857
185,37.79272
186,36.31557
187,35.398745000000005
188,34.710235
189,34.291735
190,33.97104
191,31.895435000000003
192,30.074495
193,29.81332
194,29.531995000000002
195,29.17875
196,29.63972
197,30.287464999999997
198,32.525665000000004
199,34.13038
200,34.44782
201,35.522435
202,35.68844
203,35.69464
204,33.914155
205,34.097210000000004
206,34.472155
207,34.957150000000006
208,36.29294
209,37.996235
210,36.511025
211,35.58924
212,34.897165
213,34.47634
214,34.15394
215,32.067175000000006
216,29.762325
217,29.503785
218,29.225405000000002
219,28.875880000000002
220,29.33189
221,29.97297
222,32.187920000000005
223,33.776050000000005
224,34.090235
225,35.153690000000005
226,35.317834999999995
227,35.324035
228,33.561994999999996
229,33.74319
230,34.114105
231,34.59414
232,35.916135000000004
233,37.60176
234,36.131895
235,35.21972
236,34.534775
237,34.11829
238,33.7993
239,31.734235
240,29.652120000000004
241,29.394510000000004
242,29.117215
243,28.76893
244,29.223390000000002
245,29.86199
246,32.068725
247,33.650965
248,33.964065
249,35.02349
250,35.187015
251,35.193215
252,33.437685
253,33.61826
254,33.98778
255,34.46611
256,35.783145
